peak_pos,onset,diastolic_notch
494,434.0,551.0
743,684.0,800.0
995,935.0,1052.0
1241,1182.0,1297.0
1486,1428.0,1530.0
1608,1572.0,1682.0
2182,2124.0,2239.0
2427,2369.0,2482.0
2672,2613.0,2728.0
2917,2859.0,2972.0
3159,3101.0,3214.0
3411,3351.0,3469.0
3655,3598.0,3700.0
3778,3743.0,3829.0
4350,4309.0,4401.0
4853,4792.0,4910.0
5111,5049.0,5169.0
5369,5308.0,5428.0
5628,5566.0,5686.0
5897,5827.0,5938.0
6426,6337.0,6488.0
6687,6622.0,6744.0
6935,6870.0,6952.0
7459,7394.0,7523.0
7981,7929.0,8037.0
9266,9195.0,9321.0
9521,9449.0,9572.0
10005,9932.0,10082.0
10268,10208.0,10326.0
10518,10459.0,10575.0
10767,10707.0,10823.0
11016,10957.0,11072.0
11137,11383.0,11531.0
11704,11649.0,11761.0
11948,11890.0,12003.0
12193,12134.0,12249.0
12434,12377.0,12489.0
12680,12621.0,12736.0
12926,12867.0,12982.0
13175,13115.0,13231.0
13425,13364.0,13480.0
13671,13709.0,13761.0
13924,13873.0,13997.0
14396,14437.0,14527.0
15117,15061.0,15175.0
15363,15305.0,15419.0
15604,15547.0,15649.0
15730,15697.0,15804.0
16512,16459.0,16582.0
16768,16706.0,16797.0
17210,17171.0,17260.0
17458,17402.0,17511.0
17692,17636.0,17746.0
17928,17872.0,17982.0
18409,18351.0,18442.0
18882,18818.0,18941.0
20333,20279.0,20389.0
20575,20520.0,20626.0
21306,21247.0,21362.0
21545,21488.0,21600.0
22009,22069.0,22170.0
22294,22421.0,22526.0
22498,22421.0,22526.0
22626,22702.0,22819.0
22954,22878.0,23023.0
23197,23142.0,23254.0
23433,23377.0,23486.0
23664,23609.0,23717.0
23896,23840.0,23949.0
24125,24070.0,24178.0
24357,24301.0,24410.0
24588,24533.0,24642.0
24817,24762.0,24870.0
25052,24995.0,25105.0
25283,25227.0,25336.0
25512,25457.0,25564.0
25748,25691.0,25802.0
25983,25927.0,26037.0
26222,26164.0,26275.0
26454,26402.0,26504.0
27152,27105.0,27205.0
27391,27444.0,27539.0
27666,27585.0,27714.0
27876,27827.0,27912.0
28097,28063.0,28140.0
28338,28285.0,28374.0
28798,28746.0,28829.0
29009,28954.0,29075.0
29244,29193.0,29322.0
29954,29881.0,30006.0
30191,30134.0,30233.0
