peak_pos,onset,diastolic_notch
436,383.0,486.0
656,603.0,699.0
881,903.0,982.0
1113,1046.0,1184.0
1550,1518.0,1591.0
2187,2315.0,2471.0
2626,2575.0,2690.0
3093,3046.0,3130.0
3340,3517.0,3603.0
3556,3517.0,3603.0
4056,4012.0,4110.0
4232,4177.0,4284.0
4688,4749.0,4847.0
4907,4944.0,5052.0
5364,5306.0,5412.0
5588,5534.0,5640.0
5818,5763.0,5871.0
6044,5990.0,6096.0
6270,6216.0,6322.0
6492,6439.0,6543.0
6717,6663.0,6768.0
6934,6882.0,6985.0
7154,7101.0,7205.0
7374,7321.0,7425.0
7592,7540.0,7643.0
7812,7759.0,7863.0
8032,7979.0,8083.0
8250,8198.0,8301.0
8470,8417.0,8521.0
8688,8636.0,8739.0
8904,8852.0,8954.0
9120,9068.0,9170.0
9340,9287.0,9391.0
9556,9504.0,9606.0
9774,9722.0,9825.0
9993,9940.0,10041.0
10188,10390.0,10484.0
10661,10605.0,10712.0
10886,10832.0,10938.0
11102,11050.0,11152.0
11320,11268.0,11371.0
11532,11481.0,11581.0
11744,11695.0,11792.0
11963,11908.0,12005.0
12164,12101.0,12222.0
12387,12333.0,12435.0
12600,12549.0,12643.0
12816,12759.0,12845.0
13012,12955.0,13079.0
13226,13150.0,13272.0
13432,13374.0,13480.0
13639,13593.0,13705.0
14064,14015.0,14111.0
14281,14234.0,14341.0
14726,14674.0,14774.0
14944,14896.0,14998.0
15165,15113.0,15217.0
15386,15333.0,15437.0
15602,15550.0,15652.0
15812,15761.0,15860.0
16024,15973.0,16073.0
16234,16183.0,16282.0
16448,16397.0,16498.0
16663,16611.0,16712.0
16878,16826.0,16928.0
17096,17044.0,17147.0
17314,17262.0,17364.0
17739,17760.0,17874.0
17945,18011.0,18143.0
18394,18443.0,18549.0
19045,18990.0,19080.0
19691,19654.0,19716.0
20564,20718.0,20820.0
20791,20718.0,20820.0
21185,21135.0,21232.0
21392,21342.0,21441.0
21602,21551.0,21650.0
21812,21761.0,21860.0
22022,21971.0,22070.0
22230,22180.0,22279.0
22440,22389.0,22488.0
22858,22888.0,23043.0
23056,23217.0,23297.0
23629,23766.0,23881.0
23856,24039.0,24102.0
24486,24550.0,24677.0
24716,24886.0,24989.0
24938,24886.0,24989.0
25156,25104.0,25207.0
25372,25320.0,25422.0
25588,25536.0,25638.0
25803,25751.0,25852.0
26018,25966.0,26068.0
26233,26181.0,26282.0
26447,26395.0,26496.0
26660,26609.0,26710.0
26872,26821.0,26921.0
27088,27036.0,27138.0
27306,27254.0,27356.0
27528,27468.0,27561.0
28154,28105.0,28184.0
28589,28533.0,28623.0
28996,28951.0,29039.0
29208,29152.0,29245.0
29396,29349.0,29442.0
29594,29546.0,29640.0
29786,29740.0,29831.0
29978,29931.0,30023.0
30170,30123.0,30215.0
30374,30324.0,30422.0
30575,30526.0,30621.0
30778,30729.0,30826.0
30988,30937.0,31036.0
31206,31153.0,31257.0
31424,31372.0,31475.0
31640,31588.0,31690.0
31848,31798.0,31896.0
32056,32006.0,32105.0
32260,32211.0,32295.0
32661,32559.0,32718.0
33094,33039.0,33132.0
33308,33254.0,33339.0
33718,33667.0,33769.0
33917,33873.0,34012.0
34142,34101.0,34190.0
34366,34312.0,34413.0
34579,34528.0,34614.0
34778,34735.0,34843.0
34984,34936.0,35018.0
35179,35105.0,35229.0
35403,35515.0,35638.0
35587,35515.0,35638.0
36009,35960.0,36049.0
36426,36369.0,36475.0
36634,36575.0,36671.0
36824,36780.0,36879.0
37045,36989.0,37078.0
37244,37195.0,37276.0
37642,37601.0,37689.0
37851,37789.0,37902.0
38051,38006.0,38101.0
38669,38619.0,38726.0
38869,38820.0,38908.0
39078,39023.0,39110.0
39475,39436.0,39546.0
39678,39620.0,39723.0
40305,40252.0,40362.0
40524,40470.0,40557.0
40726,40686.0,40790.0
40975,40906.0,41011.0
41186,41133.0,41230.0
41405,41535.0,41672.0
41830,41778.0,41877.0
42031,41991.0,42096.0
42635,42592.0,42689.0
42853,42790.0,42896.0
43057,43000.0,43119.0
43257,43211.0,43305.0
43483,43435.0,43524.0
44145,44083.0,44194.0
44331,44293.0,44388.0
44569,44513.0,44612.0
44781,44701.0,44831.0
44998,44946.0,45049.0
45216,45164.0,45268.0
45631,45671.0,45801.0
45873,45897.0,46005.0
46061,46225.0,46311.0
46473,46422.0,46522.0
46915,46850.0,46944.0
47292,47199.0,47356.0
47572,47472.0,47617.0
47725,47662.0,47859.0
47897,47934.0,48031.0
48291,48298.0,48401.0
48492,48439.0,48513.0
48892,48931.0,49002.0
49105,49057.0,49169.0
49296,49257.0,49337.0
49491,49442.0,49534.0
49886,49833.0,49938.0
50088,50040.0,50134.0
50286,50238.0,50332.0
50490,50441.0,50538.0
50698,50648.0,50747.0
50904,50854.0,50952.0
51112,51062.0,51161.0
51318,51268.0,51366.0
51520,51471.0,51566.0
52136,52068.0,52171.0
52321,52262.0,52383.0
52732,52682.0,52769.0
53145,53098.0,53180.0
53558,53495.0,53602.0
53773,53712.0,53798.0
53957,53916.0,53992.0
54149,54111.0,54173.0
54955,54907.0,55004.0
55158,55109.0,55205.0
55356,55308.0,55402.0
55557,55508.0,55603.0
55757,55708.0,55803.0
55957,55908.0,56003.0
56152,56105.0,56198.0
56343,56297.0,56387.0
56530,56484.0,56574.0
56731,56681.0,56777.0
56931,56882.0,56977.0
57128,57080.0,57174.0
57326,57278.0,57372.0
57527,57478.0,57573.0
57724,57676.0,57770.0
57925,57876.0,57971.0
58122,58074.0,58168.0
58314,58268.0,58359.0
58506,58459.0,58551.0
58697,58650.0,58741.0
58884,58839.0,58929.0
59242,59389.0,59480.0
59450,59389.0,59480.0
59626,59675.0,59823.0
59753,59675.0,59823.0
59968,59933.0,60016.0
60147,60206.0,60304.0
60359,60639.0,60749.0
60530,60639.0,60749.0
60711,60639.0,60749.0
60867,60894.0,61026.0
61055,61184.0,61276.0
61629,61552.0,61699.0
61758,61827.0,61921.0
61903,61827.0,61921.0
62129,62164.0,62212.0
62372,62286.0,62387.0
62690,62727.0,62813.0
62861,63070.0,63195.0
63050,63070.0,63195.0
63236,63282.0,63351.0
63396,63640.0,63728.0
63587,63640.0,63728.0
63781,63940.0,64044.0
64348,64365.0,64423.0
64678,64766.0,64852.0
64895,64998.0,65099.0
65617,65579.0,65653.0
65791,65748.0,65836.0
65973,65929.0,66015.0
