peak_pos,onset,diastolic_notch
121,0.0,154.0
248,215.0,280.0
372,339.0,403.0
496,463.0,527.0
620,587.0,651.0
746,713.0,777.0
870,837.0,901.0
992,960.0,1023.0
1114,1082.0,1145.0
1238,1205.0,1269.0
1362,1329.0,1393.0
1488,1455.0,1519.0
1614,1581.0,1645.0
1738,1705.0,1769.0
1862,1829.0,1893.0
1986,1953.0,2017.0
2110,2077.0,2141.0
2234,2201.0,2265.0
2360,2327.0,2391.0
2484,2451.0,2515.0
2608,2575.0,2639.0
2736,2702.0,2767.0
2860,2827.0,2891.0
2984,2951.0,3015.0
3112,3078.0,3143.0
3238,3205.0,3269.0
3362,3329.0,3393.0
3488,3455.0,3519.0
3612,3579.0,3643.0
3736,3703.0,3767.0
3860,3827.0,3891.0
3984,3951.0,4015.0
4106,4074.0,4137.0
4230,4197.0,4261.0
4356,4323.0,4387.0
4480,4447.0,4511.0
4602,4570.0,4633.0
4728,4695.0,4759.0
4850,4818.0,4881.0
4974,4941.0,5005.0
5096,5064.0,5127.0
5220,5187.0,5251.0
5344,5311.0,5375.0
5470,5437.0,5501.0
5590,5559.0,5688.0
5708,5796.0,5858.0
5828,5796.0,5858.0
5948,5916.0,5978.0
6068,6036.0,6098.0
6186,6154.0,6215.0
6306,6274.0,6335.0
6427,6393.0,6523.0
6543,6692.0,6807.0
6653,6692.0,6807.0
6900,6913.0,6981.0
7005,7031.0,7149.0
7117,7031.0,7149.0
7239,7205.0,7326.0
7356,7426.0,7494.0
7589,7558.0,7671.0
7704,7835.0,8000.0
7815,7835.0,8000.0
8041,8190.0,8300.0
8166,8190.0,8300.0
8270,8190.0,8300.0
8384,8353.0,8413.0
8498,8467.0,8527.0
8612,8581.0,8640.0
8726,8694.0,8820.0
9105,9353.0,9454.0
9544,9562.0,9673.0
10631,10700.0,10841.0
11218,11478.0,11593.0
11323,11478.0,11593.0
11779,11757.0,11863.0
12107,12248.0,12316.0
12242,12248.0,12316.0
12331,12395.0,12480.0
12532,12713.0,12809.0
12663,12713.0,12809.0
13013,13038.0,13160.0
13430,13614.0,13723.0
13576,13614.0,13723.0
13804,13850.0,13974.0
14044,14195.0,14287.0
14379,14397.0,14510.0
14443,14397.0,14510.0
14727,14673.0,14800.0
15281,15218.0,15306.0
15391,15422.0,15637.0
15738,15763.0,15877.0
16080,16163.0,16289.0
16194,16163.0,16289.0
16307,16393.0,16562.0
16421,16393.0,16562.0
16642,16714.0,16785.0
16931,16856.0,16998.0
17211,17397.0,17518.0
17320,17397.0,17518.0
17490,17397.0,17518.0
17661,17711.0,17834.0
17877,17896.0,17964.0
18216,18240.0,18358.0
18328,18240.0,18358.0
18550,18430.0,18642.0
18660,18799.0,18908.0
18770,18799.0,18908.0
18880,18799.0,18908.0
18990,19129.0,19239.0
19100,19129.0,19239.0
19210,19129.0,19239.0
19318,19346.0,19454.0
19426,19346.0,19454.0
19536,19672.0,19783.0
19644,19672.0,19783.0
19754,19672.0,19783.0
19864,19893.0,20002.0
19974,19893.0,20002.0
20082,20110.0,20218.0
20190,20110.0,20218.0
20298,20434.0,20545.0
20406,20434.0,20545.0
20516,20434.0,20545.0
20624,20652.0,20763.0
20734,20652.0,20763.0
20842,20870.0,20978.0
20950,20870.0,20978.0
21057,21084.0,21195.0
21166,21084.0,21195.0
21274,21302.0,21410.0
21382,21302.0,21410.0
21492,21734.0,21845.0
21600,21734.0,21845.0
21707,21734.0,21845.0
21816,21734.0,21845.0
21924,21952.0,22060.0
22032,21952.0,22060.0
22139,22166.0,22277.0
22248,22166.0,22277.0
22355,22382.0,22493.0
22464,22382.0,22493.0
22572,22600.0,22711.0
22682,22600.0,22711.0
22790,22924.0,23032.0
22897,22924.0,23032.0
23004,22924.0,23032.0
23112,23244.0,23414.0
23216,23244.0,23414.0
23324,23244.0,23414.0
23432,23775.0,23880.0
23540,23775.0,23880.0
23645,23775.0,23880.0
24104,24047.0,24150.0
25134,25211.0,25326.0
25245,25211.0,25326.0
25342,25726.0,25872.0
25450,25726.0,25872.0
25556,25726.0,25872.0
25659,25726.0,25872.0
25933,26000.0,26153.0
26187,26264.0,26382.0
26341,26264.0,26382.0
26403,26523.0,26627.0
26510,26523.0,26627.0
26566,26523.0,26627.0
26700,26836.0,26973.0
27196,27253.0,27404.0
27465,27556.0,27684.0
28478,28447.0,28593.0
28932,29091.0,29172.0
29074,29091.0,29172.0
29146,29091.0,29172.0
29334,29270.0,29369.0
29378,29427.0,29579.0
29480,29427.0,29579.0
29607,29676.0,29790.0
30271,30189.0,30310.0
31000,30915.0,31075.0
31305,31329.0,31449.0
31684,31699.0,31774.0
31736,31699.0,31774.0
31893,31910.0,32066.0
32212,32285.0,32389.0
32416,32557.0,32648.0
32512,32557.0,32648.0
32748,32762.0,32821.0
33056,33186.0,33298.0
33315,33420.0,33575.0
33952,34015.0,34131.0
34065,34015.0,34131.0
34170,34220.0,34322.0
34251,34220.0,34322.0
34520,34419.0,34597.0
34690,34777.0,34889.0
35026,35168.0,35333.0
35129,35168.0,35333.0
35520,35428.0,35543.0
35745,35640.0,35770.0
36827,37026.0,37137.0
36877,37026.0,37137.0
37790,37841.0,37980.0
38094,38148.0,38284.0
38213,38148.0,38284.0
38896,38916.0,39038.0
39221,39241.0,39364.0
39711,39649.0,39734.0
39757,39948.0,40091.0
39890,39948.0,40091.0
40264,40296.0,40365.0
40336,40296.0,40365.0
40666,40731.0,40826.0
40965,40869.0,40986.0
41242,41248.0,41425.0
41343,41248.0,41425.0
41454,41593.0,41702.0
41564,41593.0,41702.0
41674,41593.0,41702.0
41782,41810.0,41921.0
41892,41810.0,41921.0
41999,42079.0,42139.0
42111,42079.0,42139.0
42218,42246.0,42354.0
42326,42246.0,42354.0
42436,42572.0,42680.0
42544,42572.0,42680.0
42652,42572.0,42680.0
42762,43006.0,43114.0
42870,43006.0,43114.0
42978,43006.0,43114.0
43086,43006.0,43114.0
43196,43332.0,43440.0
43304,43332.0,43440.0
43412,43332.0,43440.0
43522,43658.0,43766.0
43630,43658.0,43766.0
43738,43658.0,43766.0
44410,44470.0,44589.0
44671,44838.0,44976.0
45151,45171.0,45291.0
45373,45409.0,45531.0
45503,45662.0,45765.0
46355,46379.0,46530.0
46581,46721.0,46845.0
46667,46721.0,46845.0
46881,46948.0,47028.0
47125,47157.0,47237.0
48100,48205.0,48278.0
48714,48633.0,48769.0
48843,48967.0,49114.0
48951,48967.0,49114.0
49590,49635.0,49781.0
50020,50088.0,50189.0
51404,51341.0,51472.0
51726,51788.0,51920.0
52432,52509.0,52569.0
52544,52509.0,52569.0
52652,52681.0,52791.0
52762,52681.0,52791.0
52875,52844.0,52968.0
52987,53068.0,53127.0
53099,53068.0,53127.0
53212,53181.0,53301.0
53319,53400.0,53524.0
53432,53400.0,53524.0
53542,53624.0,53683.0
53655,53624.0,53683.0
53768,53737.0,53797.0
53878,53906.0,54017.0
53988,53906.0,54017.0
54100,54185.0,54403.0
54211,54185.0,54403.0
54995,55084.0,55208.0
55104,55084.0,55208.0
56683,57625.0,57695.0
56794,57625.0,57695.0
56912,57625.0,57695.0
57026,57625.0,57695.0
57136,57625.0,57695.0
57248,57625.0,57695.0
57360,57625.0,57695.0
57478,57625.0,57695.0
58158,58118.0,58250.0
58268,58462.0,58521.0
58380,58462.0,58521.0
58493,58462.0,58521.0
58606,58575.0,58635.0
58720,58689.0,58749.0
58836,58805.0,58866.0
58952,58921.0,58982.0
59066,59035.0,59160.0
59179,59263.0,59389.0
59294,59263.0,59389.0
59408,59493.0,59619.0
59524,59493.0,59619.0
59638,59723.0,59784.0
59754,59723.0,59784.0
59872,59840.0,59966.0
59985,60069.0,60130.0
60100,60069.0,60130.0
60216,60185.0,60246.0
60332,60301.0,60362.0
60448,60417.0,60478.0
60568,60536.0,60598.0
60688,60656.0,60783.0
60802,60887.0,61015.0
60918,60887.0,61015.0
61034,61120.0,61181.0
61152,61120.0,61181.0
61268,61237.0,61298.0
61388,61356.0,61418.0
61510,61478.0,61605.0
61624,61710.0,61771.0
61742,61710.0,61771.0
61860,61828.0,61889.0
61980,61948.0,62010.0
62100,62068.0,62130.0
62216,62185.0,62246.0
62334,62302.0,62363.0
62452,62420.0,62481.0
62568,62537.0,62597.0
62686,62653.0,62715.0
62803,62772.0,62893.0
62919,63046.0,63134.0
63624,63843.0,63920.0
63753,63843.0,63920.0
64826,64876.0,64961.0
65404,65331.0,65431.0
65898,65919.0,66090.0
66120,66205.0,66266.0
66236,66205.0,66266.0
66352,66321.0,66382.0
66470,66438.0,66565.0
66584,66667.0,66727.0
66698,66667.0,66727.0
66812,66781.0,66841.0
66926,66895.0,66955.0
67042,67011.0,67072.0
67156,67125.0,67185.0
67269,67238.0,67297.0
67382,67351.0,67411.0
67495,67464.0,67523.0
67608,67577.0,67702.0
67721,67805.0,67866.0
67836,67805.0,67866.0
67952,67921.0,67982.0
68065,68034.0,68093.0
68178,68147.0,68207.0
68296,68264.0,68325.0
68410,68379.0,68439.0
68526,68495.0,68620.0
68639,68723.0,68849.0
68754,68723.0,68849.0
68868,68953.0,69079.0
68984,68953.0,69079.0
69098,69183.0,69244.0
69214,69183.0,69244.0
69332,69300.0,69429.0
69448,69533.0,69659.0
69564,69533.0,69659.0
69678,69862.0,70002.0
69791,69862.0,70002.0
70406,70467.0,70564.0
70612,70688.0,70818.0
70735,70688.0,70818.0
70848,70934.0,70995.0
70966,70934.0,70995.0
71082,71051.0,71112.0
71198,71167.0,71295.0
71314,71453.0,71536.0
71432,71453.0,71536.0
71496,71453.0,71536.0
71790,71875.0,72006.0
72020,72079.0,72193.0
72261,72289.0,72432.0
72498,72562.0,72700.0
72729,72755.0,72912.0
72850,72755.0,72912.0
73078,73153.0,73254.0
73432,73347.0,73463.0
73545,73631.0,73759.0
73664,73631.0,73759.0
73778,73863.0,73989.0
73894,73863.0,73989.0
74008,74093.0,74219.0
74124,74093.0,74219.0
74238,74323.0,74449.0
74354,74323.0,74449.0
74468,74837.0,75022.0
74585,74837.0,75022.0
74698,74837.0,75022.0
74817,74837.0,75022.0
76090,76173.0,76299.0
76204,76173.0,76299.0
76318,76404.0,76465.0
76436,76404.0,76465.0
76552,76521.0,76582.0
76666,76635.0,76695.0
76782,76751.0,76812.0
76896,76865.0,76925.0
77014,76982.0,77043.0
77130,77099.0,77160.0
77246,77215.0,77276.0
77362,77331.0,77392.0
77480,77448.0,77509.0
77596,77565.0,77626.0
77714,77682.0,77743.0
77832,77800.0,77930.0
77950,78036.0,78097.0
78068,78036.0,78097.0
78186,78154.0,78215.0
78304,78272.0,78333.0
78422,78390.0,78451.0
78540,78508.0,78569.0
78660,78628.0,78758.0
78778,78864.0,78925.0
78896,78864.0,78925.0
79014,78982.0,79043.0
79134,79102.0,79164.0
79254,79222.0,79284.0
79374,79342.0,79404.0
79494,79462.0,79524.0
79612,79580.0,79641.0
79732,79700.0,79762.0
79850,79818.0,79879.0
79970,79938.0,80068.0
80088,80176.0,80238.0
80208,80176.0,80238.0
80326,80294.0,80355.0
80444,80412.0,80473.0
80562,80530.0,80591.0
80682,80650.0,80712.0
80798,80767.0,80828.0
80916,80884.0,80945.0
81032,81001.0,81062.0
81150,81118.0,81179.0
81266,81235.0,81364.0
81383,81456.0,81563.0
82577,82491.0,82633.0
82699,82761.0,82822.0
82801,82761.0,82822.0
83098,83132.0,83191.0
84481,84575.0,84701.0
84942,84987.0,85144.0
85246,85436.0,85499.0
85246,85436.0,85499.0
85403,85436.0,85499.0
86690,86766.0,86890.0
87220,87300.0,87447.0
87621,87643.0,87757.0
87867,87829.0,87927.0
87966,88060.0,88155.0
88206,88281.0,88396.0
88434,88504.0,88594.0
88666,88699.0,88799.0
89703,89775.0,89925.0
90094,89974.0,90135.0
90331,90239.0,90389.0
90399,90481.0,90603.0
90553,90481.0,90603.0
90844,90992.0,91134.0
90936,90992.0,91134.0
91544,91578.0,91690.0
91863,91956.0,92079.0
91992,91956.0,92079.0
92106,92193.0,92353.0
92264,92193.0,92353.0
92264,92193.0,92353.0
92829,92757.0,92879.0
92914,92923.0,93008.0
93136,93099.0,93160.0
93251,93218.0,93280.0
93364,93449.0,93510.0
93480,93449.0,93510.0
93596,93565.0,93626.0
93712,93681.0,93742.0
93826,93795.0,93855.0
93940,93909.0,93969.0
94056,94025.0,94086.0
94172,94141.0,94202.0
94286,94255.0,94315.0
94402,94371.0,94432.0
94518,94487.0,94548.0
94632,94601.0,94661.0
94748,94717.0,94778.0
94862,94831.0,94891.0
94978,94947.0,95075.0
95094,95179.0,95240.0
95210,95179.0,95240.0
95326,95295.0,95356.0
95442,95411.0,95472.0
95560,95528.0,95590.0
95680,95648.0,95711.0
95800,95768.0,95830.0
95919,95886.0,95944.0
96503,96600.0,96685.0
96899,96933.0,97017.0
96989,96933.0,97017.0
97110,97078.0,97141.0
97232,97200.0,97263.0
97352,97320.0,97382.0
97474,97442.0,97505.0
97594,97562.0,97624.0
97712,97680.0,97810.0
97830,97916.0,97977.0
97948,97916.0,97977.0
98068,98036.0,98098.0
98186,98154.0,98215.0
98304,98272.0,98333.0
98422,98390.0,98451.0
98540,98508.0,98569.0
98656,98625.0,98686.0
98774,98742.0,98803.0
98892,98860.0,98989.0
99008,99093.0,99154.0
99124,99093.0,99154.0
99240,99209.0,99270.0
99356,99325.0,99386.0
99472,99441.0,99502.0
99588,99557.0,99685.0
99704,99789.0,99915.0
