peak_pos,onset,diastolic_notch
218,0,260.0
445,386,625.0
725,836,935.0
895,836,935.0
1122,1060,1294.0
1341,1377,1489.0
1569,1589,1728.0
1778,1825,1931.0
2179,2118,2225.0
2903,2816,2926.0
3306,3327,3390.0
3550,3490,3591.0
3776,3715,3944.0
4005,4171,4289.0
6253,6161,6286.0
6941,6882,6981.0
7164,7103,7204.0
7387,7326,7427.0
7611,7550,7651.0
7838,7776,7878.0
8061,8001,8101.0
8286,8224,8325.0
8545,8475,8589.0
8729,8682,8772.0
8951,8890,8991.0
9171,9112,9211.0
9390,9331,9429.0
9608,9549,9647.0
9828,9768,9867.0
10047,9988,10087.0
10268,10207,10307.0
10486,10427,10561.0
11609,11758,11858.0
11817,11758,11858.0
12040,11980,12080.0
12263,12202,12303.0
12486,12426,12526.0
12708,12648,12748.0
12930,12870,12970.0
13149,13090,13189.0
13372,13311,13412.0
13587,13529,13627.0
13807,13747,13847.0
14027,13966,14228.0
14240,14384,14496.0
14649,14579,14714.0
15149,15040,15168.0
15306,15238,15370.0
15798,15700,15868.0
15971,16128,16252.0
16420,16357,16438.0
17724,17680,17773.0
18003,17909,18099.0
18170,18244,18396.0
18348,18244,18396.0
18647,18700,18820.0
18897,19000,19082.0
19124,19203,19328.0
19273,19203,19328.0
19536,19571,19657.0
20214,20153,20254.0
20436,20376,20476.0
20662,20600,20702.0
20880,20821,20919.0
21102,21041,21142.0
21324,21264,21364.0
21546,21486,21586.0
21765,21706,21926.0
21985,22140,22244.0
25508,26120,26221.0
25735,26120,26221.0
25957,26120,26221.0
26180,26120,26221.0
26403,26341,26440.0
26888,26833,26941.0
27078,27043,27148.0
27550,27453,27569.0
27728,27638,27805.0
27921,27861,27973.0
28553,28614,28675.0
28826,28753,28894.0
29211,29115,29272.0
29452,29391,29491.0
29670,29611,29709.0
29890,29830,29929.0
30110,30050,30149.0
30332,30271,30372.0
30550,30491,30589.0
30770,30710,30809.0
30990,30930,31029.0
31213,31152,31253.0
31439,31374,31479.0
31657,31577,31701.0
31881,31815,31907.0
32099,32038,32147.0
32324,32262,32363.0
32550,32488,32590.0
32772,32712,32812.0
32998,32936,33038.0
33224,33163,33264.0
33446,33386,33486.0
33669,33608,33709.0
33893,33833,33933.0
34116,34056,34156.0
34338,34278,34378.0
34556,34497,34595.0
34774,34715,34813.0
34992,34933,35031.0
35208,35149,35247.0
35426,35366,35465.0
35644,35585,35683.0
35856,35798,35894.0
36074,36014,36113.0
36292,36233,36331.0
36511,36452,36551.0
36732,36671,36845.0
36957,36996,37123.0
37624,37671,37793.0
37852,38019,38122.0
38078,38019,38122.0
38225,38164,38334.0
38743,38776,38872.0
38967,39132,39295.0
39433,39490,39618.0
39691,39827,39922.0
39885,39827,39922.0
40114,40025,40141.0
40320,40259,40359.0
40535,40477,40575.0
40754,40694,40793.0
40968,40910,41007.0
41190,41129,41230.0
41409,41350,41449.0
41632,41571,41672.0
41851,41792,41891.0
42074,42013,42114.0
42296,42236,42336.0
42519,42458,42559.0
42743,42683,42783.0
42966,42906,43006.0
43185,43126,43225.0
43405,43346,43445.0
43625,43566,43665.0
43844,43785,43883.0
44063,44004,44103.0
44282,44223,44321.0
44504,44443,44544.0
44724,44663,44845.0
44927,44971,45102.0
45161,45318,45418.0
45378,45318,45418.0
45597,45669,45781.0
46034,46194,46289.0
46242,46194,46289.0
49830,49999,50107.0
50067,49999,50107.0
50297,50235,50338.0
50529,50466,50570.0
50761,50698,50802.0
50996,50932,51037.0
51227,51165,51268.0
51458,51395,51498.0
51685,51624,51726.0
51909,51849,51949.0
52133,52072,52173.0
52356,52296,52396.0
52582,52520,52622.0
52805,52745,52845.0
53029,52968,53069.0
53253,53193,53293.0
53477,53416,53517.0
53705,53643,53746.0
53932,53871,53972.0
54159,54097,54325.0
54386,55243,55518.0
54613,55243,55518.0
54844,55243,55518.0
55074,55243,55518.0
55301,55243,55518.0
57117,57274,57396.0
57800,58184,58284.0
58022,58184,58284.0
58243,58184,58284.0
58734,58694,58809.0
58954,58905,59032.0
59146,59096,59183.0
59365,59304,59528.0
59591,59745,59837.0
62024,64065,64208.0
62257,64065,64208.0
62482,64065,64208.0
62708,64065,64208.0
62931,64065,64208.0
63152,64065,64208.0
63378,64065,64208.0
63601,64065,64208.0
64656,64586,64712.0
65582,66174,66291.0
65794,66174,66291.0
66843,66913,67029.0
67072,67250,67345.0
67528,67467,67568.0
67747,67688,67787.0
67964,67905,68003.0
68186,68125,68226.0
68404,68345,68443.0
68620,68561,68659.0
68842,68781,68882.0
69061,69002,69101.0
69281,69222,69321.0
69501,69442,69541.0
69721,69662,69761.0
69940,69881,69979.0
70163,70102,70203.0
70383,70324,70423.0
70604,70544,70643.0
70826,70765,70866.0
71045,70986,71085.0
71268,71206,71323.0
71485,71422,71513.0
71699,71643,71733.0
71918,71848,71970.0
72144,72089,72240.0
72359,72304,72527.0
72586,73369,73460.0
72810,73369,73460.0
73032,73369,73460.0
73255,73369,73460.0
73785,73667,73868.0
75039,76085,76183.0
75264,76085,76183.0
75484,76085,76183.0
75707,76085,76183.0
75926,76085,76183.0
76144,76085,76183.0
76362,76303,76401.0
76577,76519,76617.0
76796,76734,76832.0
77265,77175,77337.0
77848,77792,77909.0
78500,78461,78550.0
78667,78590,78739.0
78933,78869,78970.0
79143,79086,79182.0
79358,79300,79397.0
79569,79511,79709.0
81262,81204,81300.0
81478,81418,81517.0
81694,81635,81733.0
81910,81851,81949.0
82132,82071,82172.0
82354,82294,82394.0
82576,82516,82616.0
82795,82736,82835.0
83020,82958,83059.0
83246,83184,83286.0
83468,83408,83508.0
83691,83630,83731.0
83918,83856,83958.0
84140,84080,84180.0
84363,84302,84403.0
84587,84527,84627.0
84807,84748,84847.0
85028,84967,85067.0
85254,85192,85294.0
85472,85414,85538.0
85678,85630,85760.0
85922,85959,86032.0
86133,86071,86182.0
86338,86279,86377.0
86557,86498,86597.0
86780,86719,86820.0
87002,86942,87042.0
87225,87164,87265.0
87449,87389,87489.0
87669,87610,87709.0
87885,87827,87925.0
88102,88043,88141.0
88316,88258,88355.0
88528,88470,88566.0
88744,88683,88790.0
88945,88901,88986.0
89163,89108,89197.0
89362,89308,89432.0
89580,89517,89649.0
89775,89718,89826.0
90196,90134,90332.0
90393,90536,90634.0
90597,90536,90634.0
90847,90796,90891.0
91221,91162,91258.0
91428,91371,91466.0
91642,91583,91689.0
91911,91972,92099.0
92042,91972,92099.0
92276,92219,92315.0
92494,92434,92533.0
92712,92653,92751.0
92929,92872,92970.0
93611,93618,93719.0
94056,94011,94133.0
94245,94260,94332.0
97101,97177,97294.0
98807,98724,98841.0
99018,98960,99057.0
99230,99172,99268.0
99442,99383,99493.0
100713,100656,100750.0
100926,100867,100965.0
101136,101079,101175.0
101346,101289,101385.0
101556,101499,101595.0
101766,101709,101805.0
101972,101916,102010.0
102180,102123,102218.0
102388,102331,102426.0
102590,102535,102628.0
102794,102738,102832.0
102996,102941,103034.0
103196,103141,103233.0
103398,103343,103436.0
103596,103542,103634.0
103798,103743,103836.0
103998,103943,104035.0
104200,104145,104238.0
104402,104347,104440.0
104606,104550,104644.0
104806,104751,104843.0
105008,104953,105046.0
105214,105158,105252.0
105414,105359,105451.0
105614,105559,105651.0
105816,105761,105854.0
106016,105961,106053.0
106218,106163,106365.0
106420,106567,106771.0
106622,106567,106771.0
106823,107177,107288.0
108035,108160,108440.0
110500,110440,110536.0
110706,110648,110744.0
110916,110859,110955.0
111124,111067,111162.0
111334,111277,111373.0
111542,111485,111580.0
111750,111693,111788.0
111958,111901,111996.0
112160,112105,112198.0
112364,112308,112402.0
112572,112515,112610.0
112780,112723,112818.0
112988,112931,113026.0
113194,113138,113232.0
113403,113348,113442.0
113615,113676,113774.0
113824,113976,114072.0
114034,113976,114072.0
114244,114187,114283.0
114452,114395,114490.0
114660,114603,114698.0
114868,114811,114906.0
115078,115021,115117.0
115286,115229,115324.0
115493,115440,115575.0
115942,115864,115967.0
116124,116088,116196.0
116580,116663,116753.0
116787,116946,117005.0
119830,119874,119952.0
120466,120489,120638.0
120851,120808,120898.0
125629,125685,125782.0
126012,126160,126254.0
126216,126160,126254.0
126422,126366,126460.0
126632,126575,126671.0
126838,126782,126876.0
127046,126989,127084.0
127254,127197,127292.0
127460,127404,127498.0
127672,127613,127710.0
127880,127823,127918.0
128086,128030,128124.0
128288,128233,128326.0
128492,128436,128530.0
128678,128635,128739.0
128867,128794,128930.0
129053,129012,129123.0
130047,129980,130122.0
130274,130250,130376.0
130457,130482,130611.0
130702,130655,130742.0
131315,131213,131354.0
131514,131412,131611.0
131646,131776,131907.0
132052,132007,132101.0
132707,132799,132926.0
132903,132799,132926.0
133662,133604,133700.0
133858,133809,133908.0
134097,134003,134128.0
134261,134182,134288.0
134693,134630,134738.0
134882,134829,134927.0
135306,135238,135346.0
135469,135427,135523.0
135691,135633,135728.0
136099,136246,136346.0
136716,136658,136790.0
137852,137975,138069.0
138087,138179,138302.0
140946,141027,141105.0
