peak_pos,onset,diastolic_notch
374,329.0,414.0
565,519.0,605.0
748,704.0,789.0
932,887.0,972.0
1109,1066.0,1148.0
1285,1243.0,1324.0
1461,1418.0,1501.0
1641,1597.0,1680.0
1827,1781.0,1867.0
2020,1973.0,2061.0
2216,2169.0,2257.0
2413,2366.0,2455.0
2610,2563.0,2652.0
2810,2762.0,2851.0
3005,2958.0,3046.0
3205,3157.0,3247.0
3405,3358.0,3447.0
3605,3558.0,3647.0
3803,3756.0,3845.0
4003,3957.0,4046.0
4401,4525.0,4646.0
4804,4742.0,4828.0
4998,5092.0,5195.0
5239,5239.0,5332.0
5435,5451.0,5568.0
5677,5959.0,6084.0
5895,5959.0,6084.0
6116,6348.0,6439.0
6541,6689.0,6800.0
6953,6909.0,6993.0
7139,7094.0,7176.0
7335,7287.0,7376.0
7527,7481.0,7568.0
7723,7676.0,7765.0
7920,7873.0,7961.0
8120,8072.0,8162.0
8310,8265.0,8351.0
8494,8450.0,8534.0
8681,8636.0,8721.0
8867,8822.0,8907.0
9063,9016.0,9105.0
9256,9210.0,9297.0
9455,9407.0,9496.0
9660,9611.0,9702.0
9862,9814.0,9904.0
10065,10016.0,10107.0
10271,10222.0,10313.0
10480,10430.0,10523.0
10680,10633.0,10722.0
10888,10838.0,10931.0
11096,11047.0,11139.0
11296,11249.0,11338.0
11494,11447.0,11536.0
11691,11644.0,11733.0
11891,11843.0,11932.0
12090,12043.0,12132.0
12288,12241.0,12330.0
12491,12442.0,12533.0
12694,12646.0,12737.0
12898,12850.0,12941.0
13108,13058.0,13151.0
13321,13271.0,13364.0
13531,13481.0,13574.0
13749,13697.0,13793.0
13963,13913.0,14007.0
14164,14117.0,14206.0
14374,14324.0,14417.0
14579,14530.0,14621.0
14785,14736.0,14828.0
14989,14941.0,15032.0
15199,15149.0,15242.0
15411,15361.0,15454.0
15630,15578.0,15675.0
15850,15798.0,15894.0
16530,16471.0,16570.0
16963,16927.0,17004.0
17185,17110.0,17205.0
17414,17576.0,17711.0
17638,17576.0,17711.0
18150,18166.0,18252.0
18606,18562.0,18668.0
18820,18760.0,18866.0
19085,19033.0,19112.0
19313,19341.0,19455.0
19514,19539.0,19659.0
20010,19906.0,20036.0
20197,20226.0,20335.0
20441,20507.0,20770.0
21973,22139.0,22236.0
22192,22139.0,22236.0
22411,22360.0,22456.0
22627,22576.0,22671.0
22842,22791.0,22886.0
23055,23005.0,23099.0
23259,23211.0,23302.0
23464,23415.0,23519.0
24069,23994.0,24117.0
24272,24223.0,24314.0
24478,24429.0,24521.0
24679,24632.0,24721.0
24885,24836.0,24927.0
25094,25044.0,25137.0
25300,25251.0,25343.0
25510,25461.0,25554.0
25714,25666.0,25757.0
25911,25865.0,25953.0
26108,26061.0,26150.0
26295,26251.0,26336.0
26485,26439.0,26525.0
26668,26624.0,26708.0
26855,26810.0,26895.0
27038,26994.0,27078.0
27219,27176.0,27258.0
27405,27449.0,27535.0
27755,27790.0,27893.0
29047,30073.0,30258.0
29223,30073.0,30258.0
29400,30073.0,30258.0
29537,30073.0,30258.0
29923,30073.0,30258.0
30983,32101.0,32197.0
31166,32101.0,32197.0
31359,32101.0,32197.0
31545,32101.0,32197.0
31736,32101.0,32197.0
31936,32101.0,32197.0
32153,32101.0,32197.0
32369,32318.0,32413.0
32584,32533.0,32628.0
32800,32749.0,32843.0
33010,32960.0,33053.0
33224,33174.0,33268.0
33431,33383.0,33474.0
33631,33584.0,33673.0
33827,33781.0,33868.0
34013,33969.0,34054.0
34199,34154.0,34239.0
34404,34354.0,34446.0
35012,35184.0,35282.0
35655,35711.0,35777.0
36628,36644.0,36698.0
36851,36783.0,36873.0
37023,36956.0,37111.0
37198,37156.0,37243.0
37456,37366.0,37490.0
38018,38047.0,38150.0
38257,38220.0,38337.0
38472,38407.0,38514.0
38715,38646.0,38723.0
39073,39103.0,39240.0
39261,39422.0,39498.0
39456,39422.0,39498.0
39660,39607.0,39709.0
39957,39890.0,40023.0
40286,40307.0,40384.0
40487,40509.0,40595.0
40689,40733.0,40813.0
40942,40876.0,41050.0
41110,41160.0,41290.0
41350,41423.0,41491.0
41538,41695.0,41784.0
41744,41695.0,41784.0
41950,41901.0,41992.0
42155,42106.0,42197.0
42358,42310.0,42401.0
42569,42518.0,42611.0
42760,42727.0,42781.0
42967,42876.0,43011.0
43202,43151.0,43246.0
43407,43359.0,43449.0
43610,43562.0,43653.0
43808,43761.0,43850.0
44001,43955.0,44152.0
44198,44350.0,44583.0
46686,46635.0,46729.0
46905,46853.0,46949.0
47127,47074.0,47171.0
47349,47297.0,47394.0
47569,47517.0,47613.0
47785,47738.0,47833.0
49763,49718.0,49813.0
50844,50802.0,50888.0
51091,51126.0,51255.0
51604,51669.0,51863.0
54071,54287.0,54381.0
54569,54515.0,54615.0
54805,54750.0,54852.0
55040,54985.0,55086.0
55274,55220.0,55320.0
55504,55451.0,55550.0
55741,55685.0,55787.0
55974,55920.0,56020.0
56211,56156.0,56258.0
56454,56397.0,56501.0
56691,56636.0,56738.0
56928,56873.0,56975.0
57168,57112.0,57215.0
57403,57348.0,57449.0
57637,57582.0,57682.0
57869,57815.0,57915.0
58095,58042.0,58140.0
58320,58267.0,58365.0
58545,58492.0,58590.0
58765,58714.0,58810.0
58985,58934.0,59030.0
59205,59154.0,59250.0
59425,59374.0,59470.0
59645,59593.0,59689.0
59861,59810.0,59905.0
60081,60029.0,60125.0
60298,60247.0,60342.0
60518,60466.0,60563.0
60738,60687.0,60783.0
60955,60904.0,60999.0
61171,61120.0,61215.0
61383,61334.0,61552.0
61808,61966.0,62057.0
62015,61966.0,62057.0
62217,62169.0,62287.0
62651,62598.0,62695.0
62866,62816.0,62910.0
63087,63034.0,63131.0
63313,63260.0,63358.0
63540,63487.0,63585.0
63764,63711.0,63809.0
63994,63940.0,64040.0
64219,64166.0,64264.0
64444,64391.0,64508.0
64708,64625.0,64737.0
64892,64839.0,64936.0
65115,65063.0,65261.0
65315,65356.0,65494.0
66431,66590.0,66751.0
67272,67206.0,67353.0
69080,69095.0,69195.0
69269,69450.0,69553.0
70178,70139.0,70206.0
70339,70279.0,70392.0
70591,70600.0,70672.0
70855,70800.0,70879.0
71015,70969.0,71118.0
71677,71638.0,71732.0
71890,71838.0,71933.0
72102,72052.0,72145.0
72314,72264.0,72358.0
72524,72475.0,72567.0
72734,72685.0,72777.0
72944,72894.0,72987.0
73146,73099.0,73189.0
73353,73303.0,73502.0
73539,73613.0,73792.0
73724,73613.0,73792.0
73946,73899.0,73986.0
74143,74096.0,74183.0
74341,74294.0,74380.0
74538,74491.0,74580.0
74726,74681.0,74767.0
74913,74868.0,74954.0
75101,75056.0,75141.0
75301,75253.0,75343.0
75502,75454.0,75657.0
75742,75816.0,75983.0
76089,76105.0,76262.0
76310,76356.0,76492.0
76460,76356.0,76492.0
76661,76820.0,76881.0
76851,76820.0,76881.0
77044,77000.0,77081.0
77236,77189.0,77277.0
77439,77390.0,77481.0
77644,77595.0,77686.0
77846,77798.0,77888.0
78053,78003.0,78096.0
78269,78218.0,78313.0
78476,78427.0,78519.0
78674,78627.0,78716.0
