asp,adp,adn,rp,d1,d2,rd,rn,T1,T2,TP,ST,pi2pi_pr,pi2pi_po,area_peak,annotation
0.2515713839992221,0.7720942556077922,0.726875766427045,0.8514455733597387,0.20801854383397475,0.5780230129441555,0.8909603382972348,0.4166169528080498,0.03561253561253561,0.9636363636363636,1.0,0.5777777777777778,0.0,0.06408952187182096,0.025572699450634857,N
0.21187284836548448,0.6918766731217563,0.7191002472038605,0.8503228546931917,0.1992334054236613,0.5343829351105688,0.8928850696629891,0.41632531450969185,0.03561253561253561,0.38181818181818183,0.914780292942743,0.6172839506172839,0.10679611650485436,0.05798575788402848,0.01740251001832589,N
0.21180517651968878,0.7006897291942461,0.7213627442241871,0.8504423701436548,0.19700567733243168,0.5377355923471276,0.8928809822038337,0.41644698531299484,0.03276353276353276,0.34545454545454546,0.9121171770972037,0.6209150326797386,0.10097087378640776,0.056968463886063074,0.01692761672826332,N
0.21426445884556675,0.7015088030793211,0.7117022498988778,0.8504769238111911,0.2074113239905577,0.5481533872222453,0.8926096495796929,0.41593500744096673,0.039886039886039885,0.4,0.9134487350199734,0.6190476190476191,0.1,0.05798575788402848,0.017245753178708707,N
0.21802153787330472,0.6993768621996139,0.7200129734228599,0.8504831945158734,0.20087759731330798,0.5382730379456959,0.8928295028266793,0.4163686475570681,0.03561253561253561,0.37272727272727274,0.9134487350199734,0.6190476190476191,0.10097087378640776,0.061037639877924724,0.018446960546956156,N
0.21584932419924394,0.698161973944572,0.7223577096864474,0.8504474041180873,0.19770338596529688,0.5350908820414064,0.8928962607278625,0.4164921921539556,0.03276353276353276,0.36363636363636365,0.914780292942743,0.6172839506172839,0.10388349514563107,0.056968463886063074,0.01798392202680191,N
0.2149869864622931,0.7015356869049857,0.7227866850984884,0.8504839560601989,0.19693122821807418,0.5368218618037168,0.8928901146650129,0.41651632479344963,0.03276353276353276,0.34545454545454546,0.9121171770972037,0.6209150326797386,0.1,0.061037639877924724,0.017681774742421035,N
0.21624504496661998,0.6976275911538911,0.7224589712762116,0.8504441124988597,0.19776786099260454,0.5346434561425351,0.8928993093595256,0.41649664630243544,0.03276353276353276,0.36363636363636365,0.914780292942743,0.6172839506172839,0.10388349514563107,0.05595116988809766,0.018062750095829302,N
0.2130803261091721,0.7021472469181304,0.720051441817249,0.8504744082323963,0.19880570736021164,0.5400157398730325,0.8928367709607556,0.4163752279851467,0.03418803418803419,0.35454545454545455,0.9121171770972037,0.6209150326797386,0.09902912621359224,0.059003051881993895,0.017107465993887915,N
0.21756516273636262,0.699083993425016,0.7200592116155625,0.8504752982894416,0.20064473196450572,0.538037305044453,0.8928346897483306,0.416371412805475,0.03561253561253561,0.37272727272727274,0.9134487350199734,0.6190476190476191,0.10194174757281553,0.061037639877924724,0.018368806118630936,N
0.21797148565141586,0.6989870330132901,0.7232193598873562,0.8504777089668303,0.19773936386065752,0.5347394104724618,0.8928988248655775,0.41653194686303374,0.03276353276353276,0.36363636363636365,0.914780292942743,0.6172839506172839,0.10388349514563107,0.059003051881993895,0.018495308520060073,N
