asp,adp,adn,rp,d1,d2,rd,rn,T1,T2,TP,ST,pi2pi_pr,pi2pi_po,area_peak,annotation
0.036369621343680276,0.9339405855022919,0.6016781119161718,0.2046457363455523,0.10748349499361541,0.5996233803083018,0.41696544274811875,0.6098269332961863,0.026402640264026403,0.21505376344086022,0.9298245614035088,0.6428571428571429,0.0,0.09829208783548275,0.003573784138288807,N
0.017961011941251943,0.9312742062832163,0.5976235646926831,0.1727926379265869,0.10338226318909002,0.6015058028476977,0.41746662292744613,0.5832113959298914,0.17326732673267325,0.3548387096774194,0.8086124401913876,0.5384615384615385,0.10391409767925182,0.05751132798884629,0.0013064144541292384,N
0.027708684030441372,0.9414089246432974,0.6081359038396927,0.2050313867107115,0.09835605671199159,0.5986448556912625,0.4186105057947311,0.612271244501559,0.0891089108910891,0.26881720430107525,0.8771929824561403,0.380952380952381,0.0633875995843436,0.03346113628441966,0.001210639043561133,N
0.029803103997252466,0.9322160998144906,0.5929955491857117,0.20406712908524066,0.11224689333279317,0.606153032499859,0.0,0.6071890802509745,0.07920792079207921,0.1827956989247312,0.8740031897926634,0.4155844155844156,0.03948735711811569,0.025444405716277447,0.0007105692884904763,N
0.02872408680957305,0.9326518063257696,0.5924397092077444,0.203995330272259,0.11228027682497153,0.6069134159208862,0.43896484431625127,0.6067558601337902,0.1188118811881188,0.43010752688172044,0.8724082934609251,0.4285714285714286,0.03152060962937305,0.04531195538515162,0.0016572538750945338,N
0.014357615109517245,0.9273851454464583,0.6099393850710978,0.21282256870031524,0.09129960249180052,0.5882720939552152,0.418939991866422,0.599116539762137,0.14686468646864687,0.3225806451612903,0.8293460925039873,0.5274725274725275,0.051264288188430894,0.015684907633321716,0.0,V
0.04633582423531361,0.9273851454464583,0.6099393850710978,0.2045849453360858,0.10448428694374351,0.5882720939552152,0.41804915571140666,0.6108934701332858,0.0429042904290429,0.3225806451612903,0.9298245614035088,0.6428571428571429,0.02182196051264288,0.02474729871035204,0.0017003758148932651,N
0.03266550514113118,0.9224426313508063,0.5972236224537717,0.2034299232542145,0.10978908199461317,0.5963196120130901,0.4171481730551219,0.6087291595070975,0.02145214521452145,0.21505376344086022,0.9346092503987241,0.634920634920635,0.03082784897817804,0.06099686301847333,0.0016920815699616304,N
0.035505943479994834,0.938629862450813,0.5912079352183893,0.2049679411980528,0.11613631333206063,0.6117409511858041,0.42188699639912586,0.6076247058088197,0.10891089108910891,0.7311827956989247,0.9266347687400319,0.6493506493506495,0.06685140284031867,0.023004531195538514,0.000982156839577526,N
0.023380965943088933,0.9378274224744008,0.6102698988356484,0.2039540159039355,0.0947355635957009,0.5945289376284544,0.4188965898490724,0.6154571812659244,0.16831683168316833,0.22580645161290322,0.7942583732057417,0.5433255269320844,0.02909594735019051,0.03136981526664343,0.0015150337498388415,N
0.036007383868771975,0.9256605728422221,0.5969705850463248,0.20401810370343934,0.11138466822430422,0.5985588327676961,0.4165405113046346,0.6088634130548963,0.19636963696369636,0.23655913978494625,0.7687400318979266,0.549165120593692,0.03740907516453065,0.02614151272220286,0.0,N
