peak_pos,onset,diastolic_notch,asp,adp,adn,rp,d1,d2,rd,rn,T1,T2,TP,ST,pi2pi_pr,pi2pi_po,area_peak,annotation
0.0,0.0,0.0,0.040518943206759514,0.8245131283176329,0.5054409463575671,0.33644085820110253,0.314912633619902,0.7057260394402387,0.9974825274356243,0.3323174698032578,0.08440797186400938,0.17647058823529413,0.873608017817372,0.7619047619047619,0.0,0.03029518384256862,0.0,V
0.0005105669911894465,0.0,0.0,0.2108305874226964,0.8245131283176329,0.5054409463575671,0.3421864070546647,0.38638776702470595,0.7057260394402387,0.9974373088135233,0.33281868509379947,0.015826494724501757,0.17647058823529413,0.9387527839643652,0.9166666666666666,0.03029518384256862,0.10590367685137235,0.03796391565612891,S
0.0022953695501337513,0.0022486628097369283,0.002427332815269495,0.060576011175170905,0.8398381067379592,0.44642235904210237,0.34056221651955526,0.35946977203596875,0.7525566595693286,0.9976251477379015,0.3306795880690996,0.10199296600234467,0.47794117647058826,0.8797327394209354,0.7589285714285715,0.10590367685137235,0.07586742620403936,0.006602734635640707,V
0.003573968938326126,0.0028948804715642398,0.0029774118345571865,0.2934141862053775,0.8569796053268369,0.48256137409180655,0.3424747985749858,0.4350560334664581,0.737783719797745,0.9969033217559912,0.3327340008413216,0.004103165298944901,0.3161764705882353,0.9604677060133631,0.8270676691729324,0.07586742620403936,0.018643190056965304,0.009975695261103134,N
0.003888164009827324,0.0037113852199541536,0.00382435889600014,0.00895671174554195,0.8868253229459152,0.5150299476629451,0.34383698933415713,0.2957950524482096,0.7320824409359538,0.9975080360558609,0.3326806246080163,0.07561547479484174,0.36764705882352944,0.8964365256124721,0.7450738916256159,0.018643190056965304,0.027705851890212324,0.0,V
0.004355092796641604,0.0037113852199541536,0.00382435889600014,0.051760577768951224,0.8868253229459152,0.5150299476629451,0.3419046076625515,0.31375866291271504,0.7320824409359538,0.9974693390040026,0.33298121142077164,0.012895662368112544,0.36764705882352944,0.9560133630289532,0.8338192419825073,0.027705851890212324,0.024857586742620404,0.0016411822182731477,N
0.004774019558643201,0.004209147472983299,0.004217272481205634,0.04342427340204323,0.8891968495666914,0.5135316798313291,0.3416895716531804,0.31117760104361863,0.7343103918015048,0.9974712894200181,0.332940164046994,0.009378663540445486,0.19117647058823528,0.9459910913140311,0.8617511520737329,0.024857586742620404,0.015277058518902124,0.0008690157096223655,N
0.005031484964456682,0.00452352363279118,0.004501043403854045,0.03406143901978951,0.8979012117540074,0.5069325916625649,0.34176686278092805,0.3112891944112942,0.7432108437573007,0.9984187659768424,0.332092652427335,0.012895662368112544,0.13970588235294118,0.9387527839643652,0.9166666666666666,0.015277058518902124,0.027187985499741066,0.0002239435116150672,S
0.005489686110395929,0.004907761161445257,0.004946345467086939,0.04854312880213563,0.8875810595243471,0.5141905891787111,0.34183246203369866,0.3129223646473065,0.7330303362594718,0.9974694452768647,0.33295570919725126,0.011137162954279016,0.2426470588235294,0.9482182628062361,0.8530612244897959,0.027187985499741066,0.023821853961677887,0.0012819718216485645,N
0.00589115759064746,0.0053312957100753195,0.005339259052292432,0.0427696317648015,0.8886511006215762,0.5116396256751641,0.3416141408828009,0.3120614557565671,0.7352681623379597,0.9974664173640739,0.3328140037900721,0.00996483001172333,0.19117647058823528,0.9454342984409799,0.8642857142857143,0.023821853961677887,0.023045054375971,0.000779047449560386,N
0.00627953760958644,0.005719899574282284,0.005771463996018475,0.043412166519442526,0.8875720148319615,0.5091093859970223,0.3415831197557429,0.3138804895869882,0.7363659282325337,0.9974562632469074,0.33264930508487633,0.015826494724501757,0.2647058823529412,0.9454342984409799,0.8642857142857143,0.023045054375971,0.013464526152252718,0.0010323328655832229,N
0.006506456272337306,0.006366117236109595,0.006400125732347266,0.033959258201071374,0.888552100396942,0.5144783358790552,0.34042130925568065,0.3066257132585089,0.7333501327109803,0.9974841370321428,0.3331707304199577,0.0697538100820633,0.23529411764705882,0.8919821826280624,0.7500000000000001,0.013464526152252718,0.02589331952356292,0.0,V
0.00694283831608897,0.006366117236109595,0.006400125732347266,0.04914751799681149,0.888552100396942,0.5144783358790552,0.3419020225113585,0.3129998099920883,0.7333501327109803,0.9974686098626625,0.3329674752796159,0.011137162954279016,0.23529411764705882,0.9476614699331849,0.8550420168067228,0.02589331952356292,0.026929052304505437,0.0012969349196172136,N
0.0073966756415907,0.0068202161336098676,0.006893450567105275,0.04369902819689654,0.8857073025448456,0.5101319814247703,0.3414814394961334,0.3133746963916122,0.7347163197490589,0.9974641932691877,0.33271892482803683,0.016412661195779603,0.3014705882352941,0.9476614699331849,0.8550420168067228,0.026929052304505437,0.013723459347488347,0.0012459983357583947,N
0.007627958124779082,0.00749699814430739,0.007522112303434064,0.03604726803931606,0.8861789874147594,0.5171505959196554,0.3406230013037517,0.30586564876543215,0.7303495795281826,0.9974867110724037,0.33341125941227834,0.0697538100820633,0.22058823529411764,0.89086859688196,0.7510504201680672,0.013723459347488347,0.026929052304505437,0.0,S
0.008081795450280812,0.00749699814430739,0.007522112303434064,0.04802948119941025,0.8861789874147594,0.5171505959196554,0.34174067375521605,0.3108942555177495,0.7303495795281826,0.9974773575192115,0.333111768044911,0.008792497069167644,0.22058823529411764,0.9487750556792873,0.8511904761904763,0.026929052304505437,0.014500258933195235,0.0012679310791651268,N
0.008326169394781743,0.00782883964632682,0.00778405469357106,0.037500929211042415,0.9020031619249391,0.5089652601413713,0.34244376664012505,0.3114879599025966,0.7440245707835065,0.997654148417265,0.3325256988755489,0.011137162954279016,0.10294117647058823,0.9376391982182628,0.9330357142857143,0.014500258933195235,0.02563438632832729,0.0003727165882264335,S
0.008758187618095891,0.008195611832769348,0.008273013821826786,0.04422540901116698,0.8875158659338441,0.5007345245305366,0.3416284358600585,0.31935008964635553,0.7418420494810636,0.9971988979481027,0.33213247342479585,0.01875732708089097,0.3088235294117647,0.9459910913140311,0.8617511520737329,0.02563438632832729,0.013464526152252718,0.0008369723511311813,N
0.008985106280846755,0.008706473092457156,0.008770704363087078,0.015673402350966054,0.835001994504485,0.5794931327035242,0.35025429811854875,0.25914015521970285,0.6625424668490174,0.9975023797021502,0.32544355704015215,0.05509964830011723,0.2867647058823529,0.9097995545657016,0.7163865546218487,0.013464526152252718,0.07819782496116003,0.018529488315927344,S
0.01030298005297678,0.010016373758323326,0.009971273651214975,0.08114722107807479,0.8173122380058894,0.49946793876978934,0.3408883755576818,0.33562075057865925,0.7058783836540048,0.9974693460582078,0.33259442016989643,0.03927315357561548,0.10294117647058823,0.910913140311804,0.7120535714285715,0.07819782496116003,0.02252718798549974,0.002442749957650467,V
