asp,adp,adn,rp,d1,d2,rd,rn,T1,T2,TP,ST,pi2pi_pr,pi2pi_po,area_peak,annotation
0.043100824287582044,0.8697936598798128,0.8029362646845699,0.49975246724789424,0.07727179449361561,0.3080758813722289,0.8769040156475686,0.6571291613197096,0.09007981755986318,0.9333333333333333,0.9451913133402275,0.1752577319587629,0.0,0.021120293847566574,0.0013602321920550406,N
0.037165437580216565,0.872015383295225,0.7952516384669248,0.4999456739444119,0.08130435553340933,0.3150837679434647,0.8760202362712375,0.6533798802437777,0.11744583808437856,0.3090909090909091,0.8138572905894519,0.13888888888888892,0.028701594533029614,0.1290174471992654,0.013709673376281215,N
0.0714415284770633,0.8691959288163282,0.8271641666339085,0.499799683130408,0.06761890189804934,0.28851474071621236,0.8735910071681023,0.6609951695448884,0.01596351197263398,0.08484848484848485,0.8676318510858325,0.20454545454545459,0.1357630979498861,0.06795224977043159,0.008246374250111743,N
0.04592547700797072,0.823846718531694,0.8055382493440002,0.49672682709201005,0.07616547584988059,0.28783391800300984,0.8726017650433743,0.6579933500393785,0.07525655644241733,0.7575757575757576,0.9286452947259566,0.1769547325102881,0.07517084282460136,0.018135904499540865,0.0025800959168864016,N
0.043242518196621595,0.8522010303548048,0.8165625326402277,0.49843075479031745,0.06682039055076831,0.29025141996484377,0.8736072983103825,0.6603932968894516,0.2725199543899658,0.20606060606060606,0.655635987590486,0.1621129326047359,0.025740318906605924,0.017676767676767676,0.0,N
0.04227011894585799,0.8522010303548048,0.8165625326402277,0.49835629053316455,0.06651124443572798,0.29025141996484377,0.8736531674229583,0.6604317938673689,0.1459521094640821,0.20606060606060606,0.7704239917269907,0.15509259259259262,0.02528473804100228,0.018365472910927456,0.0,N
0.04349318290290784,0.8522010303548048,0.8165625326402277,0.49844877229176104,0.06690008211785382,0.29025141996484377,0.8735954741881176,0.660383982093579,0.01596351197263398,0.20606060606060606,0.8883143743536711,0.1865079365079365,0.025968109339407745,0.019054178145087235,0.0008401954327379699,N
0.04426728814035959,0.8529595494007367,0.8024293530859065,0.49855585932620633,0.07803311692407854,0.30182431820134664,0.888562316270914,0.657156541682373,0.07753705815279362,0.5393939393939394,0.889348500517063,0.18604651162790697,0.02665148063781321,0.01790633608815427,0.0010536109914183144,N
0.029709636040686355,0.8456804284757153,0.8019399419942249,0.49370826183917144,0.0737819323092989,0.29933665845868124,0.8568873577836512,0.6508733501738359,0.20866590649942987,0.5818181818181818,0.7776628748707343,0.15384615384615385,0.0255125284738041,0.1453168044077135,0.05148629900381508,N
0.044375653038991894,0.6709586052619047,0.8107703571951139,0.48562573058504765,0.0716424089477029,0.22321158118930212,0.8740128414874314,0.6590483119526391,0.3204104903078677,0.30303030303030304,0.6287487073422957,0.1626794258373206,0.1519362186788155,0.018365472910927456,0.0,N
0.037277594247441835,0.6709586052619047,0.8107703571951139,0.4782578758938715,0.069385787196902,0.22321158118930212,0.8740563604323014,0.6587355902164407,0.1904218928164196,0.30303030303030304,0.7466390899689762,0.15789473684210528,0.025968109339407745,0.025482093663911846,0.0,N
0.35266841393742365,0.6709586052619047,0.8107703571951139,0.4989629754940458,0.16965514317386401,0.22321158118930212,0.8721226661508574,0.6596143989018078,0.02508551881413911,0.30303030303030304,0.8965873836608066,0.18333333333333335,0.03302961275626424,0.0,0.010715534175093626,N
0.034683324182853956,0.7029871167499605,0.8391857340048512,0.47747891000086634,0.04667236346725793,0.21321020062531382,0.8744583064548699,0.6704997880235366,0.11972633979475485,0.07272727272727272,0.7714581178903827,0.15492957746478875,0.007744874715261959,0.4797979797979798,0.19223180840241907,S
0.27612966634461156,0.8164853615673365,0.7845938491254129,0.49954258008969094,0.1654858978737871,0.30162917870000344,0.9860066237054708,0.6591169096942792,0.01710376282782212,0.23030303030303031,0.8914167528438469,0.1851851851851852,0.4838268792710706,0.32231404958677684,0.12112525036482524,N
0.0342809526341472,0.8752231609867306,0.8658945954901136,0.5004105356594919,0.02597033618167753,0.26000539005636863,0.8755455076606375,0.6825882890602072,0.38426453819840367,0.12727272727272726,0.5408479834539814,0.16383219954648529,0.3275626423690205,0.016299357208448117,0.0,N
0.03715511918159681,0.8752231609867306,0.8658945954901136,0.5002948628731663,0.02688409400432621,0.26000539005636863,0.8755117817183778,0.6777389787591056,0.2645381984036488,0.12727272727272726,0.6494312306101344,0.16225749559082894,0.023917995444191344,0.16368227731864096,0.10403421480677202,N
0.051006319191282255,0.6951864772394428,0.8067681364235907,0.49037161660434975,0.07683338773466772,0.23598309998912081,0.8738595724239998,0.6585106241646677,0.07297605473204105,1.0,0.9720785935884177,0.17344173441734417,0.17015945330296128,0.017676767676767676,0.0022795967066785525,N
0.044579427233449584,0.8520982908503882,0.8153196971247163,0.49851465190594657,0.06820279068294118,0.2912021168617727,0.8733205769210407,0.6600689551295915,0.14937286202964653,0.22424242424242424,0.7704239917269907,0.15509259259259262,0.02528473804100228,0.018365472910927456,0.0,N
0.04231149880762702,0.8520982908503882,0.8153196971247163,0.49835150980566045,0.06748176867322445,0.2912021168617727,0.8734387776496718,0.6601193129470854,0.019384264538198404,0.22424242424242424,0.8883143743536711,0.1865079365079365,0.025968109339407745,0.018135904499540865,0.0007627774953914137,N
0.042080463846233984,0.8529464841998909,0.815064812086085,0.49840041106524674,0.06760465832539345,0.29174077946414473,0.8733705094375156,0.6600606080491144,0.018244013683010263,0.21818181818181817,0.8883143743536711,0.1865079365079365,0.025740318906605924,0.01721763085399449,0.000736726384193111,N
0.04153496318230293,0.8526018792271872,0.8163896888345269,0.4983276417822134,0.06641066632464064,0.29054777277934857,0.8736524717845009,0.6604185780205314,0.013683010262257697,0.18787878787878787,0.8872802481902792,0.1869918699186992,0.024829157175398634,0.009641873278236915,0.000717222011403355,N
0.03119622642762459,0.8643968698520664,0.8126729620281925,0.498533634084986,0.06598679716801625,0.29817584779675743,0.8720280286466329,0.6591734828814743,0.02280501710376283,0.13333333333333333,0.8697001034126164,0.2013888888888889,0.017312072892938495,0.022727272727272728,0.00022500724154769653,S
0.046737521102056714,0.8543323479786167,0.8167511438915099,0.4987828637785684,0.06778623612586683,0.29094366140025446,0.8734108053827658,0.6603197563154612,0.019384264538198404,0.2606060606060606,0.8945191313340227,0.1840277777777778,0.03029612756264237,0.02089072543617998,0.0011542253783400046,N
0.041575099394619855,0.8516212111778451,0.8153217180556638,0.49825051890824,0.06724609511255404,0.2910118766280803,0.873491861383684,0.6601389172137347,0.018244013683010263,0.23636363636363636,0.8914167528438469,0.1851851851851852,0.02847380410022779,0.017447199265381085,0.0007614242008358675,N
0.04144032247480105,0.8545605889507829,0.8158965628043449,0.49848159871154224,0.06676043800521395,0.29171553982256354,0.8735196064013633,0.660293322171583,0.014823261117445839,0.18787878787878787,0.8862461220268872,0.1875,0.025056947608200455,0.01790633608815427,0.000711154706846267,N
