asp,adp,adn,rp,d1,d2,rd,rn,T1,T2,TP,ST,pi2pi_pr,pi2pi_po,area_peak,annotation
0.055273516172793365,0.8232145674919978,0.8866268540773754,0.7198987693019882,0.04208094954022319,0.42532628378788967,0.7231216006513931,0.2886657921184991,0.024067388688327317,0.6434108527131783,0.9679911699779249,0.21000000000000002,0.0,0.015020026702269693,0.0009917494052075625,N
0.04535432745372708,0.8143425940732683,0.884302188177201,0.712917323585023,0.04098327552397005,0.42300259246212635,0.7261161918843066,0.28823081854565097,0.024067388688327317,0.23255813953488372,0.9094922737306843,0.22962962962962963,0.027356624917600526,0.015020026702269693,0.000560634319620641,N
0.04574728917949307,0.8135193899632479,0.8845966179628835,0.7124860254792024,0.04080882603797771,0.42245428226268256,0.7263967516937058,0.28830538317853244,0.02286401925391095,0.23255813953488372,0.9105960264900662,0.22857142857142856,0.027356624917600526,0.015020026702269693,0.0005776095164669345,N
0.04727045270813359,0.813824216732922,0.8853888856734274,0.7132747944659037,0.040508521631175305,0.42206950171590446,0.7265997145076065,0.2884900961722461,0.02286401925391095,0.24031007751937986,0.9116997792494481,0.22758620689655173,0.027356624917600526,0.008678237650200267,0.0006594875333195664,N
0.036111675649959506,0.8189341674228504,0.8832220748783643,0.7122336948176814,0.03879073769957353,0.4256942818290506,0.7243127105613297,0.28761547707939555,0.027677496991576414,0.20155038759689922,0.9017660044150111,0.24,0.02109426499670402,0.020360480640854474,0.00024942598583970507,S
0.05199946375299047,0.8139382185881775,0.8858765553493575,0.7146993655694506,0.041700316161550635,0.42180078788359243,0.7264236614337212,0.2885609196345463,0.02286401925391095,0.2713178294573643,0.9161147902869757,0.22424242424242422,0.03263019116677653,0.01602136181575434,0.0008869985485896473,N
0.04728439314742108,0.8133560828233621,0.8859863141143852,0.7129697311854581,0.03987009261498513,0.4214772538103571,0.726896933143047,0.2886256735316595,0.02286401925391095,0.24806201550387597,0.91280353200883,0.22666666666666666,0.028345418589321027,0.009012016021361816,0.0006940355822069116,N
0.042301669872783915,0.8209741020088788,0.8836694004195613,0.7171424495936404,0.04055645757607895,0.4262854302066398,0.7204784994821375,0.28802000029315605,0.0421179302045728,0.31007751937984496,0.9039735099337748,0.2363636363636364,0.02142386288727752,0.0514018691588785,0.004569074566407516,S
0.03927627938885212,0.8179705047470239,0.8825986232572436,0.7131993629298671,0.040611298833643054,0.42568381551746387,0.723088155121339,0.2875634695143052,0.10830324909747292,0.24806201550387597,0.8344370860927153,0.18048780487804877,0.06328279499011207,0.00801068090787717,0.0,N
0.03545660914650382,0.8179705047470239,0.8825986232572436,0.7103071605694805,0.03922440884915095,0.42568381551746387,0.724038875269076,0.287263538908655,0.03369434416365824,0.24806201550387597,0.9028697571743929,0.23809523809523808,0.02043506921555702,0.02369826435246996,0.0002383527846761755,S
