asp,adp,adn,rp,d1,d2,rd,rn,T1,T2,TP,ST,pi2pi_pr,pi2pi_po,area_peak,annotation
0.083265069484403,0.8518463759805579,0.766585195157248,0.9251401590165642,0.17243615093209402,0.39076235090069855,0.5773319633130217,0.8366359271931803,0.0325497287522604,0.8543689320388349,1.0,0.17553191489361702,0.0,0.06927985414767548,0.006794906218965861,N
0.06978906150474824,0.8022283081679743,0.7585397222710217,0.924217698833429,0.16868070185312325,0.37136373284990426,0.5804418050619835,0.836579919305841,0.027124773960216998,0.2815533980582524,0.9041095890410958,0.18859649122807018,0.09244444444444444,0.06654512306289881,0.0037105363086835323,N
0.06990357527661621,0.8026376888787939,0.7591391436682619,0.9242292974135942,0.16840059832080037,0.37108807406106725,0.5804982615661043,0.8365931568284899,0.027124773960216998,0.2815533980582524,0.9041095890410958,0.18859649122807018,0.08977777777777778,0.040109389243391066,0.0037930935689097067,N
0.06103447622384792,0.8352487870036566,0.748261466441069,0.924574941213278,0.16920900888224202,0.39705141000141264,0.5763454359711528,0.8363177746259223,0.04159132007233273,0.23300970873786409,0.8818493150684932,0.2,0.064,0.08842297174111212,0.002144145346885522,V
0.07772166079977018,0.80254516222726,0.7616421196590079,0.9244594937605257,0.1718511024560573,0.368993694677683,0.580081089175322,0.8365885340034981,0.034358047016274866,0.3883495145631068,0.916095890410959,0.1851851851851852,0.1111111111111111,0.06927985414767548,0.0062486701713895445,N
0.06641544368295928,0.8104583977086224,0.7542596306718479,0.9242324652690137,0.1690719011119491,0.37917074043597454,0.5798976556630789,0.8364939946710072,0.028933092224231464,0.2912621359223301,0.9041095890410958,0.18859649122807018,0.09244444444444444,0.04649042844120328,0.0032061094809467438,N
0.0619354221269378,0.8266326989246291,0.7511589230033854,0.9243918024563803,0.1680737372383046,0.3901725034546551,0.57884907587562,0.8364184442418844,0.03616636528028933,0.24271844660194175,0.8886986301369864,0.19540229885057475,0.07022222222222223,0.08568824065633546,0.002346105889062822,V
0.07698738977039683,0.8029745835809782,0.7609687609748615,0.9244482474580906,0.17178454013755384,0.36976890225716186,0.580048691911974,0.836580732111785,0.034358047016274866,0.3883495145631068,0.916095890410959,0.1851851851851852,0.10844444444444444,0.06654512306289881,0.00600862265226065,N
0.07112873900094001,0.811386243223553,0.7578588281068421,0.9244202984331777,0.16992401650729028,0.37671446959985194,0.5799194574595651,0.8365545781686043,0.028933092224231464,0.27184466019417475,0.9006849315068494,0.18981481481481485,0.08977777777777778,0.0674567000911577,0.003958828948731614,N
0.0727421191341935,0.8011889320204069,0.7617294393629398,0.9243048101339771,0.1686654196699531,0.3682123338494086,0.5805818599865021,0.8366269818177136,0.027124773960216998,0.2815533980582524,0.9041095890410958,0.18859649122807018,0.09066666666666667,0.06654512306289881,0.004321052360771964,N
0.0713507905271832,0.8057473664174851,0.7599447102613852,0.9243334604549572,0.16883824679156503,0.3720575145695033,0.5803831990099909,0.8365997537140861,0.027124773960216998,0.2815533980582524,0.9041095890410958,0.18859649122807018,0.08977777777777778,0.06381039197812215,0.004087943811868789,N
0.07143134361870873,0.8075919446571204,0.7589306251107474,0.9243665442100746,0.16948476717959826,0.37385206666207876,0.5801808519418082,0.8365765031467216,0.028933092224231464,0.2815533980582524,0.9023972602739726,0.1891891891891892,0.08711111111111111,0.06472196900638104,0.00405785140462981,N
0.07173451594099267,0.8056057826596974,0.7593588830259853,0.9243435019345942,0.16942398050028,0.3724622529220852,0.5802684355953139,0.8365837661131426,0.028933092224231464,0.2815533980582524,0.9023972602739726,0.1891891891891892,0.088,0.06381039197812215,0.004101953260575285,N
0.07151498971151905,0.8063625056030103,0.7588276722078299,0.9243489167952859,0.16959790732508703,0.373292610423461,0.58019424608482,0.8365736101386615,0.028933092224231464,0.27184466019417475,0.9006849315068494,0.18981481481481485,0.08711111111111111,0.06472196900638104,0.00400484951003007,N
