asp,adp,adn,rp,d1,d2,rd,rn,T1,T2,TP,ST,pi2pi_pr,pi2pi_po,area_peak,annotation
0.04193879940906745,0.7789485185614949,0.9060224716505868,0.813484665527537,0.09372388391661696,0.18980067334663286,0.3293890558238402,0.3433376431287051,0.014655172413793103,0.4980237154150198,0.9906937394247038,0.831168831168831,0.0,0.0404244567963618,0.002519556920914238,N
0.035907841068098384,0.7563582399806811,0.9047655173546341,0.8094849462055599,0.09218216542878019,0.18119033092121656,0.3300265992912965,0.3433247455082522,0.013793103448275862,0.19367588932806323,0.9263959390862944,0.8509090909090908,0.06683046683046683,0.03739262253663466,0.0017405818507347695,N
0.03631232554744233,0.7587484891553252,0.9049331749117118,0.8099771708084752,0.09220196061281845,0.18207398071805858,0.3300105087068014,0.3433295833357532,0.013793103448275862,0.18181818181818182,0.9238578680203046,0.8529980657640232,0.06388206388206388,0.037897928246589184,0.0017687886315884112,N
0.036693075509824744,0.7583308617273697,0.9048690091543028,0.8099706495823356,0.09244324204804233,0.18194715535651854,0.33000499329415084,0.3433241921884087,0.013793103448275862,0.1857707509881423,0.9247038917089678,0.8522727272727273,0.06437346437346438,0.037897928246589184,0.0018117128257371658,N
0.036799136756440726,0.7580924154694533,0.9051477905519907,0.8099482581060344,0.09221291260416152,0.1816254026982878,0.33001831212037414,0.34333572379145055,0.013793103448275862,0.1857707509881423,0.9247038917089678,0.8522727272727273,0.06437346437346438,0.03890853966649823,0.0018446410229743168,N
0.03659367944702889,0.7581079372461276,0.9049926679119191,0.8099157380280383,0.0922730276476225,0.18175462796160208,0.33001409258355374,0.34333031103248574,0.013793103448275862,0.18972332015810275,0.9255499153976311,0.8515769944341373,0.06535626535626536,0.037897928246589184,0.0018264500976241554,N
0.036402282139389334,0.7584376325808534,0.9049441468219213,0.8099391021557297,0.0922327563611386,0.1819331504200295,0.33001213157485815,0.3433294586984128,0.013793103448275862,0.1857707509881423,0.9247038917089678,0.8522727272727273,0.06437346437346438,0.037897928246589184,0.00178368899736553,N
0.03645709984184691,0.758301928905643,0.9050819728884126,0.8099252838545081,0.09211999134755561,0.18176650444970816,0.3300188011091153,0.3433352236795403,0.01293103448275862,0.18181818181818182,0.9247038917089678,0.8522727272727273,0.06437346437346438,0.03840323395654371,0.0017864688819806583,N
0.040149991737597486,0.7585978238049962,0.9100293867098441,0.8105125283621859,0.08887380225761096,0.1779813085862389,0.3301479956101227,0.34350023292173365,0.004310344827586207,0.14624505928853754,0.9255499153976311,0.8515769944341373,0.06486486486486487,0.040929762506316324,0.006438403648473781,N
0.02881590784613108,0.7460530986813884,0.8979418673444757,0.8045225665884236,0.09573074647013637,0.1822034061816999,0.3298900685478655,0.34291920578765694,0.06551724137931035,0.12648221343873517,0.8612521150592216,0.7575757575757576,0.06732186732186732,0.04699343102577059,0.0003190981953792592,N
0.05208965911128794,0.7686050235576279,0.9114184545864426,0.8124868896572697,0.09302863035146301,0.1811376716721954,0.33000161747862733,0.3434332990413968,0.01810344827586207,0.12648221343873517,0.9077834179357022,0.8766233766233765,0.07321867321867322,0.031328954017180395,0.0036280521378743167,N
0.04455690013530077,0.7794447326434664,0.8978335822140212,0.8135517017909226,0.10315376839320273,0.19648505130353242,0.3323081054471266,0.34306125254472025,0.008620689655172414,0.039525691699604744,0.8984771573604061,0.9144385026737968,0.057985257985257985,0.10156644770085901,0.008152161596501511,N
