asp,adp,adn,rp,d1,d2,rd,rn,T1,T2,TP,ST,pi2pi_pr,pi2pi_po,area_peak,annotation
0.05553786774874618,0.796702751957515,0.6353473731651722,0.9880175564586785,0.18751627298552942,0.6871543727580227,0.6311435966144691,0.9250685852067513,0.021303258145363407,0.84,1.0,0.7636363636363636,0.0,0.014419852448021462,0.000901017750552439,N
0.04438705426742465,0.7941464937671755,0.6253664418061468,0.9879896703453852,0.1888922689524573,0.691017967233725,0.6263116678097511,0.9246880458763375,0.02756892230576441,0.144,0.8936416184971099,0.8333333333333334,0.020986009327115255,0.029845741113346747,0.00027334029401639083,V
0.05637461362921486,0.7807256652639837,0.6365316662811328,0.9879404241288421,0.1870571758954141,0.6760301757096259,0.631410844482594,0.9250960285918923,0.018796992481203006,0.256,0.9179190751445087,0.7884615384615385,0.036309127248501,0.030181086519114688,0.0008306743836533987,N
0.0515159991444818,0.7805605265827112,0.6330428656614276,0.9879200264805471,0.18695369420680022,0.6778578730641922,0.6313992139720315,0.9250236924797393,0.020050125313283207,0.272,0.9190751445086706,0.7875000000000001,0.03664223850766156,0.01643192488262911,0.000641520320158951,N
0.04431827516627358,0.7917044150589171,0.6284532323749406,0.9879671355344373,0.18632727953542755,0.6877052761023645,0.6311387456939871,0.9248517856103596,0.02631578947368421,0.168,0.8982658959537573,0.8181818181818181,0.022984676882078614,0.035881958417169686,0.0003190198262041001,N
0.05697936054786342,0.781178377550199,0.6362457534290664,0.9879444759275368,0.18765871808683668,0.6764854094421746,0.6314017693405471,0.9250833113970031,0.021303258145363407,0.32,0.9248554913294798,0.7833333333333334,0.042305129913391075,0.030181086519114688,0.0009764635591150405,N
0.05089906532964621,0.7835984103699007,0.6346974608120913,0.9879355671495067,0.18522597309797492,0.6789299676522176,0.631411298898276,0.9250872856711608,0.018796992481203006,0.264,0.9190751445086706,0.7875000000000001,0.03664223850766156,0.035546613011401745,0.0006638853338607006,N
0.052792583954575444,0.781266762595724,0.6348336053788717,0.9879299894409735,0.18626641629826202,0.6773268933443055,0.6314107182888806,0.9250744633569633,0.022556390977443608,0.344,0.9271676300578034,0.7819148936170214,0.04197201865423051,0.03286384976525822,0.0008191264622682567,N
0.04827549486261637,0.7830792989757789,0.6316799267516418,0.9879187344228617,0.1860967366079964,0.6802642683527225,0.6313879821426005,0.9249928681408668,0.020050125313283207,0.296,0.922543352601156,0.7848837209302326,0.03930712858094604,0.02481556002682763,0.0005551862133319743,N
0.052932738461629915,0.7861532541740105,0.6339751763080439,0.9879579048821113,0.18705334823264602,0.6810045045972122,0.6313654620386803,0.9250452965248679,0.015037593984962405,0.192,0.9121387283236995,0.7941176470588236,0.0313124583610926,0.019785378940308518,0.0006043721885211846,N
0.04225443252570405,0.784203950142744,0.6303256301305965,0.9878759597281621,0.18354144679537057,0.6817525391540301,0.6314104467757663,0.9249634670307925,0.017543859649122806,0.176,0.9075144508670521,0.8,0.02631578947368421,0.029510395707578806,0.0002568153772115261,N
0.057008363650997554,0.7829947338993781,0.6107548366493518,0.9879531400169105,0.20851273427113956,0.6918198939539946,0.6415765602484914,0.9243815695233569,0.08521303258145363,0.696,0.9202312138728324,0.7865853658536586,0.03597601598934044,0.031857813547954396,0.0018543130664264225,N
