peak_pos,onset,diastolic_notch,asp,adp,adn,rp,d1,d2,rd,rn,annotation
10046,9997.0,10079.0,1.5622396259819609,-1.3458516008671657,0.4609444168405732,-0.8614885824709623,1.1012952091413877,-1.806796017707739,-0.6095293538108347,0.29505359432349704,N
10238,10189.0,10270.0,1.5474081630304086,-1.3403602231471632,0.4847875823054031,-0.8661969447816745,1.0626205807250055,-1.8251478054525663,-0.5822106996214023,0.31329005099469437,N
10434,10384.0,10467.0,1.5464462768234326,-1.340376897191425,0.47102921417620713,-0.8667464995581377,1.0754170626472255,-1.811406111367632,-0.5936918595440055,0.3045881523564801,N
10631,10581.0,10665.0,1.5356665987686402,-1.3364117162257243,0.4378979906155414,-0.8702486055875106,1.0977686081530988,-1.7743097068412657,-0.6187017993084271,0.2851517321316136,N
10830,10780.0,10863.0,1.534501478178013,-1.3326043481643761,0.46082713664774155,-0.8684281945082523,1.0736743415302716,-1.7934314848121176,-0.5986703984081952,0.3003106502021123,N
11030,10979.0,11064.0,1.5175146397071666,-1.3269222421992353,0.4340158637093151,-0.8744049035700178,1.0834987759978514,-1.7609381059085503,-0.6152963425360278,0.2860043997948295,N
11231,11180.0,11265.0,1.5167578893691926,-1.3191579465576084,0.43006096619640066,-0.8697221592209654,1.0866969231727919,-1.7492189127540092,-0.6212469549976863,0.2835396269969359,N
11431,11380.0,11464.0,1.5239040712563525,-1.3233661675168318,0.44805110811623555,-0.868405165704301,1.075852963140117,-1.7714172756330673,-0.6073402229610919,0.2940152970041275,N
11631,11580.0,11665.0,1.511476511493141,-1.3290097710071487,0.4371423292418538,-0.8792791425480115,1.0743341822512873,-1.7661521002490024,-0.6082908613022748,0.2892154300234639,N
11838,11786.0,11872.0,1.4996467107121472,-1.3068584066446687,0.421924232220392,-0.8714441856936239,1.0777224784917552,-1.7287826388650607,-0.6233996421894171,0.2813490865592137,N
12041,11990.0,12075.0,1.4965925183851743,-1.312875666542894,0.41254381812190927,-0.8772432378316904,1.084048700263265,-1.7254194846648032,-0.6282812440094027,0.2756554058996932,N
12245,12193.0,12279.0,1.494771795418925,-1.3097683401027416,0.427801513202402,-0.8762329769111449,1.066970282216523,-1.7375698533051436,-0.6140589284436364,0.2861985451648867,N
12450,12398.0,12484.0,1.4942245630889959,-1.3057929751534798,0.4249543216008151,-0.8738933942124648,1.0692702414881807,-1.730747296754295,-0.6178084134485748,0.28439789580376806,N
12654,12602.0,12688.0,1.5040949021283274,-1.3069636738420363,0.4110472892480938,-0.8689369746501061,1.0930476128802336,-1.7180109630901301,-0.6362285435677341,0.27328547465087,N
12854,12803.0,12888.0,1.5147585072958818,-1.3137205210364773,0.4242363798781837,-0.867280503597703,1.0905221274176982,-1.737956900914661,-0.6274736311606879,0.28006865637977,N
13051,13001.0,13084.0,1.5303443246745516,-1.3271984784611295,0.4610603064882105,-0.8672548112617572,1.069284018186341,-1.78825878494934,-0.5979470237673866,0.3012788031126663,N
13250,13200.0,13283.0,1.5383848699856804,-1.3277761059425786,0.45688801512990956,-0.8630974809021216,1.0814968548557709,-1.784664121072488,-0.6059946194277996,0.2969920102855421,N
13446,13396.0,13480.0,1.5294769435035152,-1.3374234167113594,0.4372012404678556,-0.8744318914986545,1.0922757030356596,-1.774624657179215,-0.6154967466595689,0.2858501674869156,N
13647,13596.0,13681.0,1.527915409182671,-1.3181453693616108,0.42605345100355974,-0.8627083419930475,1.1018619581791111,-1.7441988203651704,-0.6317295627733668,0.2788462296034234,N
13840,13791.0,13873.0,1.5422464322255307,-1.3290161726890273,0.4567624690382192,-0.8617404747509757,1.0854839631873114,-1.7857786417272465,-0.6078491128874776,0.2961669805123754,N
