peak_pos,onset,diastolic_notch,asp,adp,adn,rp,d1,d2,rd,rn,T1,T2,TP,ST,pi2pi_pr,pi2pi_po,area_peak,annotation
0.0,0.0,0.0,0.05282302656455767,0.8635424734548651,0.7234010996866248,0.201315853241298,0.25591580129206215,0.5191413529202316,0.569377128026094,0.9136839335101865,0.019775280898885084,0.9583333333333397,1.0,0.9409090909074213,0.0,0.0255581055706222,0.0013807650640232582,N
0.0006556695063939081,0.0011027600638154594,0.0006465717005061797,0.04923805074229826,0.8418313176815416,0.723366047779531,0.19979908830594686,0.254309026823804,0.5094135389150604,0.5711935189410318,0.913705314231461,0.017977528089896316,0.25694444444447734,0.9153122326775017,0.9496753246739296,0.030111099574291342,0.02534946797412732,0.0011763343879192642,N
0.0013068171541230308,0.001755829036034041,0.0012976648814354795,0.0494166779137368,0.8428597477296113,0.7233068819654691,0.19988093098653698,0.25445202477392587,0.5099303050155637,0.5711621440748732,0.9137015294368238,0.017977528089896316,0.25347222222225524,0.9148845166809235,0.9498355263143993,0.029903436818606587,0.024932192781137546,0.0011825133401382902,N
0.0019489210845225822,0.002399858991336102,0.0019532795427878997,0.04902039274054758,0.8429344611360866,0.7221497889118442,0.19986471126412902,0.25546597714182007,0.5110286408146766,0.571028827621476,0.913654605312327,0.020674157303379504,0.27083333333336573,0.9144568006843453,0.949999999998615,0.02948811130723705,0.023784686000415646,0.0011295643728905197,N
0.002566154792265813,0.0030212914043468635,0.002552375698851318,0.049213522472594744,0.8433246588060695,0.7233507295633247,0.1999026690552421,0.2543136131238594,0.5100989536465719,0.5711652203603224,0.9137048377704111,0.01707865168540192,0.23611111111114477,0.9136013686911886,0.9503424657520504,0.028345966150970812,0.02524514917587989,0.001139049459005717,N
0.0032150415106625427,0.0036630616054197946,0.003205729619992178,0.049623967738766456,0.8426689472924191,0.7232410530872407,0.1998787208940183,0.2546150434278599,0.5099051075522197,0.5711511849435886,0.9136973214562416,0.017977528089896316,0.2534722222222556,0.9148845166809235,0.9498355263143993,0.029799605440764213,0.02368036720216821,0.0011805721607168632,N
0.0038300142890733808,0.004286753772659685,0.0038161294771133967,0.048732317788576944,0.8433467400071163,0.7231367504286514,0.19987824636001442,0.2543141718800809,0.5103057821832079,0.5711561312292391,0.9136990654285727,0.01707865168540192,0.23263888888892306,0.9131736526946104,0.9505208333319646,0.028242134773128442,0.02388900479866308,0.001085675337465303,N
0.004449508926149004,0.004903666677212187,0.004435572295080855,0.04942704707427341,0.8430480243738021,0.7234502913286258,0.19989461106972223,0.2543085988329653,0.5098829789040886,0.5711747258188395,0.9137075253133435,0.017078651685402017,0.23611111111114555,0.9136013686911886,0.9503424657520504,0.028449797528813187,0.02451491758814779,0.00114836062156414,N
0.005082569139218985,0.0055341381071394675,0.005070840294529234,0.04952014197773355,0.8428416544586703,0.7234351185642228,0.19988518209487505,0.2543669414637185,0.5098041689071169,0.5711737085133858,0.9137062131363001,0.01752808988764897,0.24305555555558897,0.914029084687767,0.9501689189175391,0.029072785795867535,0.024514917588147743,0.0011675137378738358,N
0.005715629352288965,0.006166869291295879,0.0057038475537660544,0.04909947829357822,0.8429243392472023,0.7231469896766655,0.19986832666070797,0.25447186155515616,0.5101064733686534,0.5711530296875943,0.9136969305015485,0.017528089887649166,0.24305555555558897,0.9140290846877669,0.9501689189175392,0.02907278579586749,0.023471729605673324,0.0011245906156776685,N
