peak_pos,onset,diastolic_notch,asp,adp,adn,rp,d1,d2,rd,rn,T1,T2,TP,ST,pi2pi_pr,pi2pi_po,area_peak,annotation
0.0,0.0,0.0,0.15255714024077038,0.7042224095868721,0.6363251722177425,0.7701757291889791,0.3832116758189207,0.5747629872484621,0.4431194749339145,0.5874205277627768,0.04903677758313104,0.17999999999995409,0.8487903225806558,0.1391129032258783,0.0,0.020903225806457336,0.006220879743073089,N
0.0005160731081229014,0.0005136542704769391,0.0005158898541662014,0.15664742831051418,0.7066580402515368,0.6385255540179178,0.7712229655444145,0.38307398706430373,0.574454412725252,0.4431295039841705,0.5879367472193107,0.04903677758313094,0.18333333333328697,0.8508064516129138,0.13888888888896048,0.057391304347826015,0.02038709677419926,0.006905794557329681,N
0.0010276780508075092,0.0010295418203907346,0.0012595752283538423,0.15195116519883886,0.7084687695015431,0.5645455784440525,0.7710555019381033,0.45375801085125084,0.6439518978536344,0.44937003238438983,0.5610780370500712,0.2311733800349797,0.5233333333332422,0.846774193548398,0.1393442622951541,0.056894409937888114,0.14167741935484354,0.03374253356675239,N
0.0025893018714910937,0.002840731443681159,0.0027692788708488735,0.18167948748843368,0.7040855533834952,0.5865302952646926,0.7730086342631469,0.44684279875738514,0.6205831927509599,0.5170719701680032,0.5730141065383185,0.1908931698773591,0.07333333333330147,0.620967741935512,0.10784313725493756,0.1736645962732917,0.2820645161290361,0.07251268016415038,N
0.005366266691390516,0.005551932680024655,0.005545257609933671,0.08091359939867193,0.7078802710073521,0.5911033044694317,0.5788360620989605,0.3922176542680063,0.6190467804424353,0.6880829897536413,0.3307492671932846,0.1908931698773591,0.16999999999995577,0.6794354838709916,0.0852272727272818,0.3088198757763971,0.021419354838715297,0.00891019088522966,N
0.0058868079649517105,0.006302314570808358,0.006280009826473413,0.10560349853415972,0.7573655660582505,0.5628901941474465,0.7850112413121846,0.43234291922363355,0.6800173140762109,0.4456532302177634,0.5239539476900931,0.3590192644482964,0.14666666666662515,0.47177419354842637,0.1180000000000474,0.057888198757763805,0.03793548387097337,0.015281418878926594,N
0.006550330532538297,0.0071353278007557416,0.007110793487728075,0.2006064805777964,0.7248140227189565,0.5779303141220684,0.7769878343174407,0.4647436396144269,0.6431552626420471,0.4501988527121633,0.5725871111467223,0.4903677758318414,0.14333333333329262,0.318548387096825,0.1206467661692047,0.07378881987577633,0.024000000000005663,0.0,N
0.00709321263329096,0.0071353278007557416,0.007110793487728075,0.17875599092751285,0.7248140227189565,0.5779303141220684,0.776252563988093,0.4538772545382247,0.6431552626420471,0.4495557008464929,0.5704104304079941,0.0647985989491569,0.14333333333329262,0.8084677419354972,0.14583333333341306,0.0603726708074533,0.08619354838710212,0.02193484088061822,N
0.008174508669357991,0.008068838605361657,0.008274337271366996,0.23018574608207773,0.6746176731299315,0.5428526433031767,0.7720945814632665,0.5140758559759189,0.6400441909431953,0.4544688375266045,0.5682515712122806,0.12959719789837135,0.4866666666665811,0.9415322580645208,0.1331018518519167,0.12024844720496888,0.009548387096779834,0.023457394302377192,N
0.008592282137838435,0.00883708673164021,0.008772360810237398,0.17454807403580425,0.7593424130887679,0.6007040170003055,0.7820810789202028,0.4293065958148396,0.6465447878022752,0.4475897406747329,0.5763017113378235,0.1926444833624736,0.08333333333329979,0.6250000000000269,0.1071428571428921,0.04645962732919233,0.09393548387097297,0.024219978727528485,N
0.00974060065547987,0.009777297374556694,0.009719275520914755,0.08471501031977292,0.7014743622154587,0.5566530135289655,0.6688928084753334,0.4281111477240392,0.6462891938542983,0.4475612444921827,0.3326510015757434,0.035026269702220274,0.09333333333329884,0.8125000000000125,0.1448863636364424,0.12770186335403713,0.13677419354839188,0.04376125353091937,N
0.011259776904499665,0.011130664713291586,0.011226745873997811,0.17546725401227778,0.6451877214243087,0.6096342754789824,0.7623880669689262,0.42094939147332777,0.55767521239021,0.442455735873363,0.5788565366870791,0.02626970227665082,0.32333333333326814,0.9616935483870976,0.1324152542373523,0.1689440993788817,0.021677419354844414,0.010464050509346713,N
0.011782552260780007,0.012075341915081783,0.012057529535252473,0.09196325457061758,0.7614233829334215,0.601462533735837,0.7940472534620975,0.3874879798831798,0.6473152668356549,0.44537700686696,0.541520113156277,0.26795096322237283,0.1533333333332902,0.5806451612903524,0.11267605633806951,0.05813664596273283,0.02941935483871539,0.007811151038141763,N
0.012372350098634752,0.01264929473035384,0.012613618598834224,0.014286535139909382,0.7483812898200425,0.6294945585793315,0.7807434417533314,0.32119077248201316,0.6122538933931462,0.45209503450957456,0.5800074977340418,0.2416812609456629,0.12666666666662704,0.5947580645161589,0.11132812500003968,0.06559006211180121,0.34348387096774524,0.07702930454485961,N
0.015681026605691102,0.015666455249546643,0.015677691672063784,0.15302977200958653,0.7057098298026729,0.6369307112764742,0.7705720857732578,0.38284904111457513,0.5752552678505184,0.4431223972749475,0.5876102960871552,0.05078809106824468,0.19666666666661745,0.856854838709687,0.13825757575764666,0.3679503105590057,0.0252903225806509,0.006717931057389093,N
0.0162350791200395,0.01621807527045014,0.016233780735645534,0.1551659133380839,0.7063357043352154,0.6373974255264878,0.7709780800044291,0.3834507025790776,0.5752669965209515,0.4431023220651303,0.5876393713332057,0.05253940455335919,0.20333333333328546,0.8588709677419456,0.1380597014926079,0.0616149068322981,0.02374193548387666,0.0070254656650280715,N
0.016775727138073016,0.016762995453043068,0.016774236773343457,0.1543719080861139,0.7069341378000499,0.6366522760895073,0.7710123237789466,0.38379131407946476,0.5763768261250919,0.44306940710880865,0.587425255839146,0.05253940455335919,0.19666666666662042,0.8548387096774303,0.1384615384616095,0.060124223602484386,0.02296774193548954,0.006765759945344525,N
0.01730967290794909,0.017296749238451713,0.017303526363981508,0.15598521110384433,0.7069928849128908,0.6380799148946962,0.771217668479457,0.38318451576650026,0.5751018680090939,0.44311416359442013,0.5878256482622836,0.04903677758313172,0.1899999999999524,0.8548387096774285,0.13846153846160966,0.05937888198757753,0.021677419354844414,0.006927275707108394,N
0.01783244826422943,0.017826036464986646,0.017830582665207585,0.152658277073654,0.7075062970159381,0.6330643134918396,0.7709271018579006,0.3864804952903153,0.5800895127737523,0.44288807667939295,0.5862269656327146,0.05253940455336075,0.18666666666662135,0.8487903225806546,0.13911290322587846,0.05813664596273283,0.1406451612903275,0.0355707510814719,N
0.01938513575403643,0.0193803989530386,0.01937825222770619,0.15473577268991934,0.7100144521307776,0.6364990740889285,0.7717298066877839,0.38412347922348744,0.5786939209656755,0.4430083996352085,0.5873486624507274,0.04903677758313172,0.17666666666662229,0.8467741935483978,0.1393442622951541,0.17267080745341598,0.019870967741941286,0.0064586384911907635,N
0.019892272531282743,0.019887353385204972,0.019882975634812516,0.15284143450856533,0.7067197836660635,0.6361064878426579,0.7707738593185467,0.38356890236428504,0.5767286965331619,0.4430698941475132,0.587323248558519,0.04728546409801565,0.17333333333328532,0.8467741935483978,0.1393442622951541,0.05639751552795031,0.019354838709683055,0.0061331345290800985,N
0.020394941143090765,0.020387607979060772,0.020398865488978717,0.16393326674708736,0.7044389094153297,0.6331378226897386,0.7715620603638975,0.3920150632883522,0.5778550352795679,0.44275012152579674,0.5857884234757015,0.05779334500869962,0.19666666666661448,0.8487903225806546,0.13911290322587846,0.05590062111801226,0.020387096774199063,0.007035484193196587,N
0.02090654608577537,0.02089009585235343,0.02089688902784912,0.1481517508941416,0.707287978042961,0.6341174815742355,0.7702716024714646,0.38319987669277955,0.5789641521830703,0.4430355339251343,0.5868605855421493,0.04728546409801876,0.1899999999999524,0.8568548387096853,0.13825757575764683,0.05689440993788792,0.023225806451618657,0.006187854239798528,N
0.021442725938370596,0.021430549476072643,0.02145521138084284,0.15427077288779015,0.6988509404885075,0.6358633215242481,0.7692224008338493,0.38451973060115807,0.5713946551134731,0.443136672565258,0.5871502837316442,0.06479859894915768,0.21666666666661852,0.8528225806451717,0.13867187500007133,0.059627329192546555,0.024774193548392897,0.007004754612408471,N
