peak_pos,onset,diastolic_notch,asp,adp,adn,rp,d1,d2,rd,rn,T1,T2,TP,ST,pi2pi_pr,pi2pi_po,area_peak,annotation
0.0,0.0,0.0,0.38214891308910576,0.6411111433844817,0.7383454512450837,0.5509740929173348,0.25631308825426663,0.4788805993841986,0.7309696454480444,0.8687470750304636,0.09866666666666601,1.0,1.0,0.8118811881166735,0.0,0.06006493506493781,0.039609514614346225,N
0.000457530051912922,0.0008009602598770224,0.00045753107305543714,0.3308184096042725,0.5297284125960504,0.7189747769956051,0.5407565844419558,0.2453482971665677,0.42223498377244695,0.7324640802619521,0.8683403335987494,0.09866666666666617,0.22999999999999357,0.6831275720164556,0.8499999999982966,0.10556127703398517,0.057359307359310156,0.026130297644055646,N
0.0009039008342669922,0.0012494087619251604,0.0011583347654427897,0.34118340486933546,0.5392525650343238,0.5926122730292024,0.5421736770915148,0.352786896657503,0.5194815383369386,0.7396608494521101,0.8643524376817556,0.4026666666666661,0.794999999999998,0.6810699588477311,0.8510638297855428,0.10298661174047335,0.0589826839826868,0.045290965989652564,N
0.0013569671783563734,0.0019655877129572613,0.001680589746393874,0.2947136321435857,0.5854421119033797,0.7014713904557633,0.5443736254947783,0.24076860380866125,0.4701965341800785,0.731759029083366,0.8677049327582352,0.48533333333333256,0.3599999999999945,0.4382716049382622,0.7661971830959322,0.10453141091658048,0.05681818181818453,0.06715852758009319,N
0.0018011061067986734,0.002599216442219307,0.002231858892953352,0.4063202574923755,0.5481536120985951,0.612378093555725,0.5451345458514194,0.370590024448133,0.5108588501379281,0.749083354524044,0.8657611011319374,0.6133333333333333,0.17499999999999333,0.26337448559669513,0.7846153846129353,0.1024716786817709,0.055735930735933574,0.0,N
0.0022407813274174324,0.002599216442219307,0.002231858892953352,0.6439336931973846,0.5481536120985951,0.612378093555725,0.5481360451418855,0.4937738506848258,0.5108588501379281,0.7587667910196565,0.8668379698392656,0.08799999999999979,0.17499999999999333,0.6687242798353852,0.8585365853642477,0.10144181256436628,0.0589826839826868,0.06097017023885399,N
0.0026938476715068138,0.0030342784218182466,0.0027050129782594627,0.522657622710007,0.4291991918626316,0.40502675393784804,0.5419962251528733,0.5983830148351423,0.5850948517430289,0.7359946822703514,0.8632129313636289,0.1119999999999995,0.25999999999999357,0.6851851851851797,0.8489795918350197,0.10453141091658048,0.28625541125541243,0.20044622574326176,N
0.0040842926585397425,0.004895005042256789,0.004557455859410745,0.38349862146388397,0.5335795278434847,0.7239637000994167,0.5434967795694177,0.26862919325309237,0.42107599480655666,0.7323134483036897,0.8683763614172736,0.6639999999999991,0.23999999999999339,0.2510288065843497,0.7851851851827424,0.3208032955715745,0.06331168831169098,0.0,N
0.004555213833923287,0.004895005042256789,0.004557455859410745,0.3422272885095108,0.5335795278434847,0.7239637000994167,0.541741741591012,0.24723326211761648,0.42107599480655666,0.732458926228743,0.868471866149145,0.10133333333333283,0.23999999999999339,0.6851851851851797,0.8489795918350197,0.10865087538619932,0.06114718614718907,0.029966687908384474,N
0.005017207593659749,0.005359071153828992,0.005175680772758823,0.32834971283699466,0.5317852217999919,0.6421380496911572,0.5407926851822544,0.30613081823872706,0.47899926719536556,0.7298271669720395,0.8657507280334922,0.2879999999999991,0.5849999999999961,0.6831275720164557,0.8499999999982966,0.10659114315139007,0.1812770562770581,0.07107139754049104,N
0.00597467292180923,0.006329594031395857,0.006090742918869697,0.3649785291563193,0.5538483823096791,0.5592345388159385,0.5443336765542094,0.39208256168256367,0.5528284224386764,0.7355952063205269,0.8638445065774079,0.23733333333333326,0.45999999999999547,0.6707818930041093,0.8571428571412354,0.22090628218331526,0.1904761904761924,0.0981769771691742,N
0.006970079766458807,0.007329121040935986,0.007005805064980572,0.3712104522535608,0.4838076015135271,0.6963415569145975,0.5393828671103249,0.2845696266035942,0.40945330014776826,0.7323043690223715,0.867657200271102,0.14133333333333198,0.2699999999999926,0.6666666666666611,0.8599999999984106,0.22966014418125566,0.0584415584415612,0.03793043433560237,N
0.007420914256636418,0.007793187152508188,0.007487886585858495,0.4356331841875387,0.5025936785025933,0.6179358913168674,0.5432150698718543,0.38129733627480533,0.47795796913072947,0.7283159579466668,0.8661089926315517,0.17866666666666595,0.30999999999999517,0.6543209876543157,0.8705882352926486,0.10401647785787807,0.0800865800865827,0.04015029040611382,N
0.007961022903284843,0.00820816934843333,0.00794988137669984,0.38929436713402615,0.5341957838591019,0.6059091473111325,0.5437344397694585,0.366988522198807,0.5066774937778216,0.7710588737884119,0.865437833106219,0.08533333333333222,0.4149999999999956,0.7695473251028774,0.826666666664697,0.12461380020597275,0.05519480519480786,0.048868866052563846,N
0.008398466269991831,0.008721319375652592,0.008418571744220043,0.37132526648933295,0.6440719216813731,0.5640445402670246,0.5511778415534122,0.3914877235660795,0.6065668724047808,0.7342414905448943,0.8640973450546079,0.12266666666666737,0.3149999999999969,0.6995884773662502,0.8428571428553578,0.10092687950566374,0.08387445887446178,0.082486794155642,N
0.008954197894022648,0.009707459862743522,0.009451922411657446,0.31089075798959837,0.4460930097491587,0.6256998264807535,0.5307564699849673,0.31035716260700724,0.4365272556292867,0.7318041846835561,0.8648763844510697,0.6933333333333328,0.4199999999999973,0.30246913580245827,0.7824817518223439,0.1282183316168896,0.17640692640692832,0.07225062164265281,N
0.009891576536966196,0.010648978608337125,0.010230841165298165,0.25421849342411507,0.5511188628182461,0.7430730441121227,0.5357597403273323,0.18617269728041955,0.418404637992443,0.7328783655548223,0.8701077895699918,0.5039999999999978,0.054999999999992194,0.2983539094650101,0.7827338129471696,0.216271884654994,0.043290043290045904,0.0,N
0.010279919117614238,0.010648978608337125,0.010230841165298165,0.34815576526026526,0.5511188628182461,0.7430730441121227,0.543490145797344,0.2348717640511179,0.418404637992443,0.7325576136560447,0.8690330920024898,0.03999999999999915,0.054999999999992194,0.6563786008230398,0.8685714285699366,0.08959835221421156,0.2835497835497849,0.11026399435161688,N
0.011659204835088314,0.012027790420604536,0.011697172457968518,0.43182289840101135,0.5434325043988857,0.6900869258387125,0.545438023847219,0.3210443725797568,0.4517756715292107,0.7313344151592289,0.8675926346495555,0.14399999999999835,0.24999999999999237,0.6563786008230398,0.8685714285699366,0.3182286302780628,0.05086580086580355,0.06646015966557554,N
0.012078793370501141,0.012677036759390645,0.012348875254710897,0.3628426164663132,0.6795175600949108,0.5575139814346631,0.5538911700273573,0.39236498318587326,0.6337564629744109,0.7339878887420003,0.8637530053970659,0.42133333333333195,0.2549999999999896,0.44444444444443404,0.7647058823502652,0.09680741503604481,0.06114718614718883,0.0754376940959342,N
0.012540787130237603,0.013567240502262322,0.013219300222962704,0.32773677649761274,0.6113476920560842,0.5231277275432841,0.5481271616508152,0.4019397423482065,0.6153500067180236,0.7341972394958524,0.86170826444867,0.9093333333333339,0.209999999999992,0.04938271604936532,0.7907692307668518,0.10659114315138984,0.06872294372294648,0.0,N
0.01303402684473885,0.013567240502262322,0.013219300222962704,0.39346636557818143,0.6113476920560842,0.5231277275432841,0.5490056510624234,0.4360153503031455,0.6153500067180236,0.7343687380900392,0.8634664142932523,0.3200000000000003,0.209999999999992,0.504115226337439,0.7384615384585638,0.1138002059732231,0.05248917748918022,0.05479366535168363,N
0.013460310941886988,0.014223180102273032,0.013913408338671196,0.3800215985712462,0.5637556739301497,0.5744778361293924,0.5455062640217277,0.38756893344490556,0.5481081059036971,0.7358129025017273,0.8645194209599675,0.6400000000000006,0.29499999999999443,0.2921810699588351,0.7830985915468294,0.09835221421215197,0.0541125541125569,0.0,N
0.013893290600770436,0.014223180102273032,0.013913408338671196,0.3737405782989576,0.5637556739301497,0.5744778361293924,0.5453375731869388,0.38431271980734305,0.5481081059036971,0.7357716934097134,0.8644185016812541,0.12266666666666737,0.29499999999999443,0.691358024691352,0.8461538461520992,0.09989701338825913,0.06818181818182124,0.024600365986244706,N
0.014384298461359914,0.014722943607043095,0.014384330565084353,0.34862768853192005,0.5442868565325738,0.7273762045435694,0.5429465563312078,0.2477950262319869,0.42540233940273525,0.7324244277211642,0.8685571923907819,0.09866666666666646,0.2299999999999944,0.6831275720164557,0.8499999999982966,0.11328527291452102,0.06168831168831455,0.03133763033892398,N
