peak_pos,onset,diastolic_notch
252,224.0,326.0
520,534.0,578.0
663,607.0,673.0
872,892.0,942.0
1117,1087.0,1144.0
1244,1213.0,1273.0
1371,1341.0,1400.0
1501,1470.0,1531.0
1632,1601.0,1661.0
1765,1734.0,1795.0
1897,1865.0,1926.0
2028,1997.0,2057.0
2160,2128.0,2189.0
2286,2257.0,2315.0
2408,2380.0,2437.0
2528,2577.0,2626.0
2768,2731.0,2805.0
2897,2864.0,2919.0
3020,2979.0,3035.0
3132,3103.0,3159.0
3365,3342.0,3394.0
3494,3463.0,3513.0
3614,3580.0,3633.0
3875,3828.0,3903.0
3999,3967.0,4041.0
4130,4091.0,4177.0
4250,4208.0,4260.0
4511,4479.0,4538.0
4636,4606.0,4665.0
4753,4725.0,4780.0
4871,4842.0,4898.0
4987,4960.0,5014.0
5110,5080.0,5137.0
5233,5203.0,5261.0
5356,5327.0,5384.0
5479,5450.0,5507.0
5605,5575.0,5634.0
5730,5700.0,5758.0
5859,5828.0,5889.0
5984,5954.0,6012.0
6105,6076.0,6132.0
6220,6195.0,6244.0
6345,6308.0,6369.0
6462,6432.0,6502.0
6718,6689.0,6749.0
6980,7058.0,7115.0
7101,7058.0,7115.0
7228,7201.0,7255.0
7355,7324.0,7384.0
7481,7451.0,7510.0
7605,7574.0,7629.0
7717,7696.0,7743.0
7963,7927.0,8014.0
8085,8048.0,8137.0
8208,8182.0,8243.0
8334,8346.0,8438.0
8469,8605.0,8674.0
8594,8605.0,8674.0
8728,8735.0,8780.0
8862,8846.0,8883.0
8977,8948.0,9004.0
9102,9072.0,9131.0
9227,9197.0,9255.0
9352,9322.0,9381.0
9735,9819.0,9888.0
10263,10198.0,10303.0
10405,10421.0,10502.0
10520,10555.0,10618.0
10790,10769.0,10816.0
11397,11354.0,11426.0
11535,11634.0,11687.0
11671,11634.0,11687.0
11819,11852.0,11902.0
11924,11936.0,11998.0
12053,12087.0,12172.0
12320,12301.0,12358.0
12433,12525.0,12582.0
12692,12637.0,12724.0
12803,12831.0,12898.0
12926,13029.0,13089.0
13168,13221.0,13287.0
13307,13392.0,13447.0
13420,13392.0,13447.0
13540,13511.0,13567.0
13660,13631.0,13687.0
13781,13752.0,13810.0
13908,13993.0,14028.0
15115,15098.0,15138.0
15374,15384.0,15437.0
15949,15925.0,15998.0
16060,16092.0,16143.0
16336,16274.0,16366.0
16576,16623.0,16682.0
16715,16740.0,16795.0
16969,16978.0,17013.0
17846,17871.0,17925.0
18469,18439.0,18490.0
18613,18711.0,18771.0
18742,18711.0,18771.0
18873,18841.0,18902.0
19003,18972.0,19033.0
19131,19100.0,19160.0
19261,19230.0,19291.0
19393,19361.0,19423.0
19516,19487.0,19544.0
19643,19613.0,19672.0
19767,19738.0,19795.0
19892,19862.0,19920.0
20018,19988.0,20047.0
20148,20117.0,20177.0
20277,20246.0,20307.0
20405,20374.0,20434.0
20535,20504.0,20565.0
20663,20632.0,20692.0
20790,20760.0,20819.0
20918,20887.0,20947.0
21048,21017.0,21078.0
21173,21143.0,21201.0
21300,21270.0,21329.0
21428,21397.0,21457.0
21554,21524.0,21583.0
21680,21650.0,21709.0
21810,21779.0,21840.0
21940,21909.0,21969.0
22065,22035.0,22094.0
22192,22162.0,22221.0
22322,22291.0,22351.0
22444,22415.0,22471.0
22564,22534.0,22589.0
23078,23136.0,23217.0
23732,23737.0,23815.0
23848,23919.0,23956.0
24091,24186.0,24245.0
24217,24186.0,24245.0
24340,24311.0,24368.0
24464,24434.0,24492.0
24594,24562.0,24623.0
24719,24689.0,24748.0
24845,24815.0,24874.0
24963,24935.0,24989.0
25086,25056.0,25113.0
25210,25180.0,25238.0
25331,25302.0,25358.0
25454,25425.0,25482.0
25579,25548.0,25605.0
25835,25926.0,25982.0
25955,25926.0,25982.0
26078,26049.0,26106.0
26201,26171.0,26228.0
26327,26297.0,26356.0
26454,26424.0,26483.0
26585,26554.0,26615.0
26713,26682.0,26742.0
26839,26809.0,26868.0
26963,26934.0,26991.0
27084,27055.0,27111.0
27211,27180.0,27240.0
27337,27307.0,27366.0
27465,27434.0,27494.0
27589,27560.0,27617.0
27715,27685.0,27744.0
27842,27812.0,27871.0
27965,27936.0,27992.0
28085,28056.0,28112.0
28335,28305.0,28364.0
28450,28416.0,28479.0
28719,28683.0,28752.0
28848,28943.0,29001.0
28968,28943.0,29001.0
29100,29077.0,29139.0
29371,29340.0,29401.0
29635,29600.0,29656.0
29769,29724.0,29799.0
29893,29868.0,29924.0
30157,30112.0,30191.0
30682,30628.0,30712.0
30810,30774.0,30837.0
31197,31153.0,31234.0
31348,31317.0,31382.0
31489,31450.0,31519.0
31764,31731.0,31807.0
32047,32001.0,32078.0
32187,32154.0,32218.0
32328,32294.0,32359.0
32473,32438.0,32505.0
32615,32581.0,32646.0
32757,32723.0,32788.0
32894,32870.0,32924.0
33482,33446.0,33496.0
33778,33753.0,33792.0
34302,34317.0,34365.0
34575,34589.0,34629.0
35113,35082.0,35143.0
35251,35218.0,35282.0
35396,35361.0,35428.0
35543,35508.0,35575.0
35693,35657.0,35727.0
35845,35809.0,35879.0
35989,35955.0,36021.0
36126,36094.0,36157.0
36262,36230.0,36293.0
36394,36363.0,36423.0
36525,36494.0,36554.0
36659,36627.0,36689.0
36937,36898.0,36961.0
37059,37028.0,37087.0
37192,37165.0,37221.0
37326,37294.0,37356.0
37463,37430.0,37493.0
37603,37569.0,37634.0
37750,37715.0,37782.0
37890,37857.0,37921.0
38031,37998.0,38063.0
38175,38141.0,38207.0
38322,38287.0,38354.0
38468,38433.0,38500.0
38617,38582.0,38651.0
38766,38731.0,38799.0
38915,38879.0,38948.0
39065,39030.0,39099.0
39212,39178.0,39245.0
39354,39320.0,39385.0
39498,39463.0,39529.0
39642,39607.0,39674.0
39787,39753.0,39819.0
39932,39898.0,39964.0
40080,40045.0,40113.0
40224,40190.0,40248.0
40306,40288.0,40346.0
40493,40453.0,40538.0
40634,40604.0,40666.0
40768,40737.0,40798.0
40903,40871.0,40933.0
41041,41008.0,41072.0
41186,41151.0,41219.0
41324,41291.0,41355.0
41464,41431.0,41496.0
41595,41564.0,41624.0
41720,41690.0,41748.0
41847,41817.0,41876.0
41967,41939.0,41994.0
42088,42059.0,42115.0
42214,42184.0,42243.0
42341,42311.0,42370.0
42467,42437.0,42500.0
42588,42610.0,42697.0
42723,42819.0,42858.0
42851,42819.0,42858.0
42960,42915.0,42991.0
43049,43132.0,43232.0
43429,43441.0,43477.0
43528,43501.0,43552.0
43638,43611.0,43663.0
43748,43722.0,43773.0
43856,43830.0,43880.0
43965,43939.0,43990.0
44069,44044.0,44093.0
44173,44208.0,44288.0
44351,44406.0,44461.0
45077,45193.0,45235.0
45382,45353.0,45415.0
45783,45760.0,45808.0
45890,45864.0,45915.0
46001,45974.0,46023.0
46046,46065.0,46184.0
46204,46295.0,46345.0
46405,46375.0,46434.0
46508,46495.0,46584.0
46637,46713.0,46761.0
46706,46713.0,46761.0
47006,46988.0,47029.0
47327,47297.0,47360.0
47437,47454.0,47506.0
47526,47590.0,47658.0
47739,47709.0,47758.0
47840,47809.0,47863.0
48049,48018.0,48068.0
48166,48185.0,48230.0
48269,48249.0,48292.0
48493,48468.0,48515.0
48607,48664.0,48744.0
48717,48664.0,48744.0
48837,48921.0,48970.0
48948,48921.0,48970.0
49073,49223.0,49323.0
49187,49223.0,49323.0
49502,49484.0,49527.0
49721,49699.0,49751.0
49831,49812.0,49855.0
49939,49920.0,49966.0
50066,50044.0,50097.0
50176,50145.0,50195.0
50274,50357.0,50414.0
50637,50610.0,50650.0
50739,50687.0,50751.0
50824,50808.0,50861.0
51052,51106.0,51190.0
51259,51292.0,51376.0
51363,51292.0,51376.0
51578,51552.0,51601.0
51684,51658.0,51709.0
51790,51765.0,51815.0
51898,51921.0,51962.0
52007,52073.0,52151.0
52108,52073.0,52151.0
52229,52197.0,52249.0
52359,52362.0,52409.0
52439,52531.0,52569.0
52680,52635.0,52702.0
52789,52758.0,52815.0
52906,52877.0,52931.0
53024,53041.0,53119.0
53148,53170.0,53200.0
53503,53473.0,53529.0
53618,53591.0,53645.0
53735,53707.0,53762.0
53850,53822.0,53876.0
53970,53941.0,53998.0
54085,54057.0,54111.0
54203,54174.0,54230.0
54318,54290.0,54344.0
54432,54405.0,54458.0
54546,54519.0,54572.0
54657,54630.0,54682.0
54770,54742.0,54795.0
54882,54855.0,54908.0
54995,54968.0,55061.0
55249,55224.0,55259.0
55457,55428.0,55482.0
55570,55543.0,55596.0
55685,55657.0,55711.0
55793,55767.0,55817.0
55902,55876.0,55927.0
56008,55983.0,56033.0
56111,56086.0,56135.0
56214,56189.0,56238.0
56320,56294.0,56345.0
56431,56403.0,56463.0
56535,56630.0,56696.0
56665,56630.0,56696.0
56968,56943.0,56993.0
57092,57062.0,57121.0
57208,57181.0,57232.0
57325,57296.0,57348.0
57438,57412.0,57467.0
57560,57533.0,57585.0
57682,57654.0,57708.0
57806,57776.0,57835.0
57922,57895.0,57952.0
58044,58016.0,58071.0
58171,58139.0,58194.0
58291,58264.0,58320.0
58420,58389.0,58446.0
58549,58518.0,58577.0
58678,58647.0,58707.0
58807,58776.0,58836.0
58936,58905.0,58965.0
59058,59029.0,59085.0
59178,59149.0,59205.0
59302,59272.0,59330.0
59428,59398.0,59457.0
59551,59522.0,59579.0
59675,59645.0,59703.0
59800,59770.0,59828.0
59924,59894.0,59952.0
60047,60017.0,60074.0
60173,60143.0,60202.0
60300,60270.0,60330.0
60540,60515.0,60572.0
60672,60650.0,60703.0
60923,60871.0,60941.0
61046,61001.0,61069.0
61171,61139.0,61215.0
61298,61269.0,61327.0
61428,61397.0,61457.0
61559,61527.0,61588.0
61692,61661.0,61722.0
61823,61792.0,61852.0
61953,61922.0,61982.0
62075,62046.0,62102.0
62194,62166.0,62221.0
62320,62290.0,62349.0
62447,62417.0,62476.0
62576,62546.0,62606.0
62696,62668.0,62723.0
62821,62791.0,62849.0
62944,62914.0,62971.0
63068,63038.0,63096.0
63198,63166.0,63227.0
63328,63297.0,63358.0
63458,63427.0,63487.0
63587,63556.0,63615.0
63719,63688.0,63748.0
64215,64188.0,64244.0
64346,64442.0,64502.0
64473,64442.0,64502.0
64603,64572.0,64633.0
64728,64753.0,64818.0
64840,64867.0,64937.0
65224,65233.0,65280.0
65960,66026.0,66081.0
66054,66026.0,66081.0
66559,66534.0,66587.0
66682,66653.0,66710.0
66808,66778.0,66837.0
66939,66907.0,66968.0
67073,67041.0,67103.0
67206,67175.0,67236.0
67337,67307.0,67368.0
67489,67506.0,67579.0
67616,67631.0,67673.0
67753,67694.0,67765.0
67844,67877.0,67946.0
67979,68047.0,68110.0
68097,68047.0,68110.0
68241,68354.0,68398.0
68915,68885.0,68964.0
69051,69022.0,69082.0
69184,69153.0,69213.0
69318,69286.0,69348.0
69448,69417.0,69477.0
69580,69548.0,69610.0
69718,69685.0,69749.0
69851,69820.0,69881.0
69981,69950.0,70010.0
70113,70082.0,70143.0
70244,70213.0,70273.0
70374,70343.0,70403.0
70503,70472.0,70532.0
70625,70596.0,70653.0
70751,70721.0,70780.0
70881,70850.0,70910.0
71010,70979.0,71039.0
71139,71108.0,71169.0
71270,71239.0,71299.0
71402,71370.0,71431.0
71535,71504.0,71565.0
71669,71637.0,71699.0
71801,71769.0,71830.0
71924,71895.0,71951.0
72050,72020.0,72079.0
72174,72145.0,72202.0
72300,72270.0,72329.0
72427,72397.0,72456.0
72557,72526.0,72587.0
72683,72654.0,72712.0
72804,72775.0,72831.0
72929,72899.0,72957.0
73054,73024.0,73082.0
73179,73149.0,73207.0
73304,73274.0,73332.0
73425,73396.0,73452.0
73551,73522.0,73573.0
73688,73712.0,73784.0
73804,73945.0,74030.0
73940,73945.0,74030.0
74708,74680.0,74733.0
74850,74897.0,74944.0
74964,75057.0,75118.0
75343,75309.0,75380.0
75471,75439.0,75489.0
75611,75571.0,75626.0
75969,75946.0,76000.0
76102,76071.0,76131.0
76239,76206.0,76270.0
76374,76342.0,76404.0
76502,76472.0,76531.0
76628,76598.0,76657.0
76758,76727.0,76788.0
76885,76838.0,76906.0
77249,77223.0,77276.0
77501,77465.0,77518.0
77625,77596.0,77647.0
77745,77719.0,77775.0
77993,77952.0,78013.0
78112,78067.0,78140.0
78239,78327.0,78384.0
78356,78327.0,78384.0
78482,78452.0,78510.0
78742,78832.0,78893.0
78865,78832.0,78893.0
78999,78967.0,79029.0
79130,79099.0,79159.0
79256,79227.0,79285.0
79383,79353.0,79412.0
79510,79480.0,79539.0
79630,79601.0,79656.0
79754,79724.0,79782.0
79881,79851.0,79910.0
80005,79976.0,80037.0
80137,80107.0,80167.0
80270,80239.0,80300.0
80402,80370.0,80431.0
80530,80499.0,80559.0
80660,80629.0,80690.0
80779,80751.0,80806.0
80904,80873.0,80932.0
81034,81003.0,81064.0
81164,81133.0,81193.0
81288,81258.0,81316.0
81408,81379.0,81434.0
81530,81501.0,81558.0
81917,81886.0,81942.0
82044,82137.0,82192.0
82671,82633.0,82687.0
82783,82754.0,82811.0
82907,82877.0,82935.0
83030,83001.0,83058.0
83160,83129.0,83190.0
83290,83259.0,83320.0
83418,83387.0,83447.0
83542,83513.0,83570.0
83666,83636.0,83694.0
83790,83760.0,83816.0
84032,83995.0,84058.0
84796,84867.0,84935.0
85163,85207.0,85264.0
85411,85380.0,85437.0
85543,85498.0,85558.0
86023,86072.0,86169.0
86130,86072.0,86169.0
86282,86369.0,86423.0
86385,86369.0,86423.0
86515,86545.0,86588.0
86782,86751.0,86810.0
86908,86879.0,86939.0
87170,87245.0,87311.0
87397,87362.0,87413.0
87530,87503.0,87556.0
87647,87619.0,87674.0
