peak_pos,onset,diastolic_notch
1472,1404.0,1489.0
1632,1612.0,1650.0
1714,1693.0,1731.0
1959,1938.0,1977.0
2042,2021.0,2058.0
2124,2104.0,2144.0
2207,2186.0,2226.0
2289,2268.0,2308.0
2369,2352.0,2398.0
2537,2517.0,2557.0
2781,2848.0,2888.0
2869,2848.0,2888.0
2952,2931.0,2971.0
3034,3013.0,3053.0
3116,3096.0,3135.0
3198,3178.0,3264.0
3279,3305.0,3353.0
3355,3371.0,3424.0
3436,3568.0,3613.0
3528,3568.0,3613.0
3595,3568.0,3613.0
3686,3698.0,3727.0
3750,3777.0,3846.0
3834,3777.0,3846.0
4086,4042.0,4098.0
4240,4246.0,4278.0
4569,4632.0,4686.0
5006,5014.0,5064.0
5085,5140.0,5167.0
5261,5322.0,5358.0
5505,5494.0,5550.0
5596,5656.0,5700.0
5758,5826.0,5879.0
5946,5909.0,5957.0
6026,6002.0,6083.0
6361,6333.0,6372.0
6433,6414.0,6450.0
6516,6496.0,6535.0
6602,6580.0,6621.0
6684,6664.0,6703.0
6767,6747.0,6787.0
6851,6829.0,6873.0
7358,7390.0,7432.0
7580,7638.0,7676.0
7657,7638.0,7676.0
7736,7716.0,7751.0
7812,7793.0,7831.0
7891,7871.0,7910.0
7966,7947.0,7985.0
8045,8025.0,8064.0
8121,8102.0,8140.0
8201,8181.0,8220.0
8280,8260.0,8298.0
8359,8339.0,8378.0
8433,8414.0,8451.0
8511,8491.0,8530.0
8587,8568.0,8606.0
8667,8646.0,8685.0
8743,8724.0,8762.0
8822,8802.0,8840.0
8903,8882.0,8922.0
8978,8960.0,8997.0
9057,9037.0,9076.0
9133,9114.0,9152.0
9210,9191.0,9229.0
9289,9269.0,9308.0
9365,9346.0,9384.0
9444,9424.0,9463.0
9522,9502.0,9541.0
9598,9579.0,9617.0
9680,9659.0,9699.0
9761,9741.0,9780.0
9839,9820.0,9858.0
9919,9899.0,9937.0
10000,9980.0,10019.0
10078,10058.0,10097.0
10157,10137.0,10176.0
10234,10215.0,10253.0
10316,10295.0,10335.0
10394,10374.0,10413.0
10472,10452.0,10491.0
10550,10530.0,10569.0
10628,10608.0,10647.0
10707,10687.0,10726.0
10784,10765.0,10803.0
10863,10843.0,10882.0
10941,10922.0,10960.0
11020,11000.0,11039.0
11099,11079.0,11117.0
11177,11158.0,11196.0
11257,11237.0,11276.0
11340,11319.0,11359.0
11422,11401.0,11441.0
11503,11483.0,11522.0
11585,11564.0,11604.0
11668,11647.0,11687.0
11751,11730.0,11770.0
11833,11812.0,11852.0
11915,11895.0,11934.0
11997,11977.0,12016.0
12076,12056.0,12095.0
12159,12138.0,12178.0
12241,12220.0,12260.0
12399,12382.0,12420.0
12895,12963.0,13002.0
13161,13210.0,13261.0
13326,13351.0,13384.0
13412,13475.0,13516.0
13497,13475.0,13516.0
13580,13559.0,13596.0
13663,13643.0,13682.0
13746,13726.0,13765.0
13829,13810.0,13848.0
13922,13929.0,13973.0
14069,14099.0,14137.0
14665,14634.0,14686.0
14997,14979.0,15041.0
15320,15331.0,15383.0
15476,15443.0,15487.0
15553,15516.0,15576.0
15652,15661.0,15712.0
15816,15810.0,15866.0
15982,16030.0,16089.0
16153,16132.0,16185.0
16465,16477.0,16522.0
16628,16637.0,16696.0
16873,16854.0,16893.0
16954,16933.0,16971.0
17043,17015.0,17050.0
17194,17178.0,17228.0
17370,17332.0,17408.0
17437,17487.0,17526.0
17587,17646.0,17708.0
17668,17646.0,17708.0
17780,17750.0,17814.0
17824,17893.0,17922.0
17909,17893.0,17922.0
17985,17966.0,18004.0
18065,18045.0,18084.0
18144,18125.0,18163.0
18224,18204.0,18243.0
18301,18282.0,18320.0
18383,18363.0,18403.0
18543,18525.0,18570.0
18632,18606.0,18652.0
18869,18902.0,18950.0
18937,18902.0,18950.0
19022,18999.0,19036.0
19095,19078.0,19114.0
19260,19230.0,19276.0
19335,19316.0,19375.0
19414,19398.0,19429.0
19493,19471.0,19511.0
19569,19538.0,19588.0
19728,19698.0,19739.0
19802,19785.0,19822.0
19957,19936.0,19971.0
20039,20018.0,20057.0
20117,20098.0,20136.0
20196,20176.0,20215.0
20272,20253.0,20291.0
20351,20332.0,20422.0
20434,20469.0,20524.0
20496,20469.0,20524.0
20588,20600.0,20644.0
20653,20722.0,20769.0
20754,20722.0,20769.0
20824,20879.0,20920.0
20892,20879.0,20920.0
20984,21005.0,21058.0
21049,21005.0,21058.0
21214,21173.0,21223.0
21432,21421.0,21496.0
21524,21573.0,21609.0
21592,21573.0,21609.0
21671,21651.0,21687.0
21749,21729.0,21764.0
21827,21807.0,21846.0
21901,21882.0,21919.0
21980,21959.0,21998.0
22056,22037.0,22075.0
22133,22114.0,22152.0
22210,22190.0,22241.0
22302,22260.0,22321.0
22365,22344.0,22407.0
22446,22451.0,22502.0
22524,22584.0,22619.0
22686,22659.0,22698.0
22772,22740.0,22796.0
22834,22894.0,22930.0
22921,22894.0,22930.0
23134,23110.0,23162.0
23222,23181.0,23242.0
23300,23351.0,23395.0
23458,23440.0,23478.0
23620,23651.0,23706.0
23689,23651.0,23706.0
23851,23835.0,23880.0
23929,23947.0,24009.0
24072,24055.0,24088.0
24308,24323.0,24356.0
24383,24393.0,24433.0
24462,24519.0,24557.0
24613,24717.0,24785.0
24699,24717.0,24785.0
24850,24830.0,24869.0
24926,24907.0,24945.0
25002,24983.0,25021.0
25081,25061.0,25100.0
25157,25138.0,25176.0
25237,25216.0,25255.0
25315,25295.0,25334.0
25391,25372.0,25410.0
25471,25450.0,25489.0
25549,25530.0,25568.0
25628,25608.0,25647.0
25707,25687.0,25725.0
25785,25766.0,25804.0
25864,25845.0,25883.0
25943,25924.0,25962.0
26022,26003.0,26041.0
26101,26082.0,26120.0
26181,26161.0,26200.0
26263,26243.0,26282.0
26342,26322.0,26361.0
26425,26404.0,26444.0
26503,26484.0,26522.0
26585,26565.0,26604.0
26676,26644.0,26729.0
26826,26885.0,26924.0
26905,26885.0,26924.0
26985,26965.0,27004.0
27064,27045.0,27083.0
27146,27125.0,27165.0
27224,27205.0,27243.0
27304,27284.0,27323.0
27386,27366.0,27405.0
27465,27445.0,27484.0
27545,27525.0,27564.0
27628,27607.0,27647.0
27710,27689.0,27729.0
27793,27772.0,27812.0
27877,27856.0,27896.0
27960,27940.0,27979.0
