peak_pos,onset,diastolic_notch
55,0.0,67.0
111,94.0,144.0
172,154.0,206.0
237,218.0,251.0
296,279.0,336.0
357,338.0,396.0
416,398.0,450.0
464,518.0,583.0
601,641.0,716.0
704,803.0,841.0
749,803.0,841.0
834,803.0,841.0
943,955.0,1023.0
1036,1110.0,1166.0
1093,1110.0,1166.0
1263,1279.0,1330.0
1429,1458.0,1520.0
1528,1546.0,1601.0
1592,1546.0,1601.0
1651,1632.0,1678.0
1766,1804.0,1834.0
1822,1804.0,1834.0
1880,1862.0,1955.0
1978,2021.0,2059.0
2104,2114.0,2165.0
2142,2114.0,2165.0
2217,2225.0,2283.0
2384,2477.0,2508.0
2437,2477.0,2508.0
2495,2477.0,2508.0
2554,2536.0,2566.0
2610,2593.0,2646.0
2663,2701.0,2751.0
2719,2701.0,2751.0
2780,2761.0,2817.0
2836,2819.0,2875.0
2891,2929.0,2986.0
2947,2929.0,2986.0
3003,3042.0,3094.0
3060,3042.0,3094.0
3108,3157.0,3220.0
3235,3329.0,3384.0
3291,3329.0,3384.0
3346,3329.0,3384.0
3400,3438.0,3494.0
3456,3438.0,3494.0
3514,3496.0,3551.0
3570,3553.0,3608.0
3624,3662.0,3713.0
3680,3662.0,3713.0
3743,3723.0,3782.0
3801,3784.0,3835.0
3848,3893.0,3950.0
3913,3893.0,3950.0
3968,3952.0,4006.0
4023,4063.0,4113.0
4081,4063.0,4113.0
4142,4124.0,4175.0
4204,4185.0,4240.0
4254,4292.0,4349.0
4311,4292.0,4349.0
4366,4404.0,4461.0
4422,4404.0,4461.0
4478,4518.0,4575.0
4536,4518.0,4575.0
4591,4629.0,4685.0
4646,4629.0,4685.0
4705,4687.0,4738.0
4767,4748.0,4800.0
4813,4865.0,4923.0
4935,4993.0,5055.0
5069,5108.0,5164.0
5127,5108.0,5164.0
5180,5216.0,5271.0
5233,5216.0,5271.0
5288,5329.0,5386.0
5348,5329.0,5386.0
5400,5432.0,5483.0
5512,5550.0,5612.0
5622,5636.0,5702.0
5797,5860.0,5890.0
5851,5860.0,5890.0
5909,6002.0,6031.0
5965,6002.0,6031.0
6019,6002.0,6031.0
6078,6059.0,6117.0
6134,6170.0,6220.0
6187,6170.0,6220.0
6249,6230.0,6290.0
6310,6292.0,6344.0
6357,6400.0,6458.0
6421,6400.0,6458.0
6477,6460.0,6510.0
6538,6519.0,6577.0
6597,6579.0,6635.0
6651,6744.0,6799.0
6706,6744.0,6799.0
6761,6744.0,6799.0
6816,6854.0,6911.0
6872,6854.0,6911.0
6931,6913.0,6968.0
6987,6970.0,7025.0
7042,7083.0,7141.0
7102,7083.0,7141.0
7160,7143.0,7197.0
7213,7253.0,7305.0
7272,7253.0,7305.0
7336,7316.0,7375.0
7394,7377.0,7439.0
7458,7605.0,7677.0
7536,7605.0,7677.0
7592,7605.0,7677.0
9116,9181.0,9272.0
9233,9181.0,9272.0
9288,9326.0,9382.0
9344,9326.0,9382.0
9402,9384.0,9415.0
9464,9445.0,9500.0
9515,9557.0,9613.0
9576,9557.0,9613.0
9632,9615.0,9670.0
9690,9672.0,9728.0
9745,9785.0,9841.0
9803,9785.0,9841.0
9861,9843.0,9900.0
9916,9954.0,10010.0
9971,9954.0,10010.0
10030,10012.0,10069.0
10089,10071.0,10126.0
10145,10128.0,10183.0
10200,10243.0,10299.0
10262,10243.0,10299.0
10318,10301.0,10351.0
10379,10360.0,10418.0
10434,10529.0,10587.0
10486,10529.0,10587.0
10550,10529.0,10587.0
10605,10589.0,10643.0
10663,10645.0,10700.0
10719,10702.0,10757.0
10773,10814.0,10872.0
10833,10814.0,10872.0
10891,10874.0,10930.0
10946,10984.0,11040.0
11001,10984.0,11040.0
11061,11042.0,11094.0
11123,11105.0,11161.0
11197,11175.0,11215.0
11261,11243.0,11274.0
11326,11357.0,11400.0
11385,11357.0,11400.0
11503,11527.0,11596.0
11629,11613.0,11672.0
11682,11756.0,11804.0
11736,11756.0,11804.0
11846,11921.0,11976.0
11901,11921.0,11976.0
11959,11921.0,11976.0
12020,12001.0,12031.0
12075,12106.0,12170.0
12190,12276.0,12342.0
12244,12276.0,12342.0
12361,12400.0,12459.0
12414,12400.0,12459.0
12472,12512.0,12546.0
12528,12512.0,12546.0
12588,12626.0,12713.0
12697,12797.0,12842.0
12759,12797.0,12842.0
12882,12896.0,12944.0
12997,12971.0,13023.0
13194,13266.0,13308.0
13298,13266.0,13308.0
13358,13452.0,13508.0
13419,13452.0,13508.0
13470,13452.0,13508.0
13525,13566.0,13597.0
13585,13566.0,13597.0
13641,13624.0,13679.0
13696,13735.0,13791.0
13753,13735.0,13791.0
13808,13847.0,13898.0
13865,13847.0,13898.0
13927,13908.0,13966.0
13986,13968.0,14025.0
14041,14079.0,14134.0
14097,14079.0,14134.0
14154,14136.0,14191.0
14210,14193.0,14249.0
14266,14307.0,14363.0
14326,14307.0,14363.0
14382,14365.0,14417.0
14431,14475.0,14526.0
14494,14475.0,14526.0
14556,14538.0,14589.0
14619,14600.0,14656.0
14690,14669.0,14708.0
14749,14733.0,14787.0
14820,14800.0,14867.0
14873,14901.0,14960.0
14930,14901.0,14960.0
15211,15258.0,15326.0
15305,15258.0,15326.0
15330,15355.0,15460.0
15445,15540.0,15592.0
15515,15540.0,15592.0
15636,15651.0,15726.0
15737,15821.0,15870.0
15813,15821.0,15870.0
15848,15821.0,15870.0
16374,16427.0,16479.0
16474,16427.0,16479.0
16561,16545.0,16574.0
16626,16606.0,16639.0
16688,16670.0,16701.0
16744,16727.0,16783.0
16804,16785.0,16843.0
16863,16845.0,16897.0
16910,16956.0,17016.0
16976,16956.0,17016.0
17036,17018.0,17075.0
17095,17077.0,17132.0
17151,17134.0,17184.0
17214,17194.0,17253.0
17273,17255.0,17310.0
17329,17312.0,17368.0
17388,17370.0,17421.0
17451,17432.0,17484.0
17514,17495.0,17555.0
17575,17557.0,17612.0
17631,17614.0,17670.0
17690,17672.0,17729.0
17749,17731.0,17788.0
17807,17790.0,17840.0
17869,17850.0,17908.0
17928,17910.0,17965.0
17984,17967.0,18022.0
18039,18084.0,18143.0
18104,18084.0,18143.0
18162,18145.0,18196.0
18211,18260.0,18298.0
18281,18260.0,18298.0
18347,18327.0,18365.0
18409,18391.0,18448.0
18464,18504.0,18554.0
18522,18504.0,18554.0
18583,18565.0,18619.0
18634,18678.0,18730.0
18698,18678.0,18730.0
18761,18742.0,18802.0
18822,18804.0,18859.0
18878,18861.0,18917.0
18937,18919.0,18970.0
19000,18981.0,19041.0
19061,19043.0,19100.0
19116,19156.0,19206.0
19174,19156.0,19206.0
19235,19217.0,19269.0
19282,19330.0,19390.0
19351,19330.0,19390.0
19410,19392.0,19443.0
19474,19454.0,19511.0
19530,19513.0,19570.0
19591,19572.0,19626.0
19658,19638.0,19675.0
19805,19786.0,19845.0
19864,19847.0,19903.0
19920,19968.0,20007.0
19989,19968.0,20007.0
20062,20041.0,20080.0
20129,20110.0,20169.0
20188,20171.0,20226.0
20243,20288.0,20342.0
20308,20288.0,20342.0
20373,20354.0,20412.0
20429,20467.0,20517.0
20484,20467.0,20517.0
20547,20527.0,20586.0
20602,20699.0,20752.0
20654,20699.0,20752.0
20719,20699.0,20752.0
20783,20764.0,20801.0
20861,20838.0,20879.0
20931,20911.0,20970.0
20985,21019.0,21073.0
21035,21019.0,21073.0
21107,21086.0,21125.0
21178,21158.0,21216.0
21231,21288.0,21331.0
21373,21356.0,21385.0
21429,21412.0,21464.0
21497,21475.0,21514.0
21566,21546.0,21585.0
21629,21611.0,21669.0
21685,21734.0,21793.0
21756,21734.0,21793.0
21807,21855.0,21893.0
21876,21855.0,21893.0
21942,21922.0,21973.0
21985,22042.0,22107.0
22121,22162.0,22213.0
22181,22162.0,22213.0
22243,22224.0,22281.0
22297,22335.0,22392.0
22353,22335.0,22392.0
22409,22447.0,22502.0
22465,22447.0,22502.0
22522,22504.0,22560.0
22580,22562.0,22613.0
22642,22623.0,22681.0
22700,22683.0,22737.0
22756,22739.0,22789.0
22804,22848.0,22905.0
22868,22848.0,22905.0
22924,22907.0,22964.0
22985,22966.0,23018.0
23048,23029.0,23085.0
23120,23098.0,23137.0
23190,23170.0,23209.0
23253,23235.0,23291.0
23307,23351.0,23412.0
23369,23351.0,23412.0
23514,23561.0,23597.0
23584,23561.0,23597.0
23657,23636.0,23688.0
23693,23740.0,23783.0
23750,23740.0,23783.0
23970,23998.0,24064.0
24146,24124.0,24163.0
24291,24281.0,24338.0
24475,24460.0,24498.0
24728,24780.0,24841.0
24850,24878.0,24943.0
25076,25114.0,25174.0
25128,25114.0,25174.0
25185,25269.0,25327.0
25231,25269.0,25327.0
25375,25343.0,25412.0
25513,25606.0,25676.0
25584,25606.0,25676.0
25700,25729.0,25774.0
25815,25839.0,25892.0
25883,25839.0,25892.0
25921,26023.0,26071.0
25984,26023.0,26071.0
26101,26088.0,26149.0
26155,26195.0,26237.0
26222,26195.0,26237.0
26276,26291.0,26331.0
26390,26373.0,26436.0
26443,26525.0,26586.0
26503,26525.0,26586.0
26741,26791.0,26837.0
26805,26791.0,26837.0
26857,26884.0,26948.0
27095,27061.0,27108.0
27157,27138.0,27171.0
27215,27198.0,27228.0
27271,27254.0,27283.0
27330,27312.0,27362.0
27392,27373.0,27425.0
27438,27494.0,27607.0
27505,27494.0,27607.0
27560,27494.0,27607.0
27627,27660.0,27689.0
27793,27832.0,27888.0
27858,27832.0,27888.0
27971,28010.0,28063.0
28030,28010.0,28063.0
28096,28075.0,28114.0
28155,28138.0,28191.0
28205,28253.0,28315.0
28275,28253.0,28315.0
28331,28371.0,28421.0
28389,28371.0,28421.0
28450,28432.0,28490.0
28510,28492.0,28544.0
28557,28603.0,28655.0
28622,28603.0,28655.0
28684,28666.0,28723.0
28742,28725.0,28779.0
28798,28781.0,28838.0
28859,28840.0,28898.0
28918,28900.0,28954.0
28970,29015.0,29069.0
29035,29015.0,29069.0
29102,29082.0,29139.0
29175,29153.0,29193.0
29238,29220.0,29276.0
29295,29278.0,29329.0
29358,29339.0,29393.0
29425,29405.0,29463.0
29482,29465.0,29501.0
29628,29765.0,29862.0
29726,29765.0,29862.0
30199,30543.0,30607.0
30261,30543.0,30607.0
30323,30543.0,30607.0
30382,30543.0,30607.0
30437,30543.0,30607.0
30497,30543.0,30607.0
30563,30543.0,30607.0
30625,30692.0,30753.0
30715,30692.0,30753.0
30758,30800.0,30868.0
30946,30924.0,30979.0
31053,31078.0,31160.0
31175,31272.0,31306.0
31229,31272.0,31306.0
31292,31272.0,31306.0
31354,31335.0,31368.0
31410,31393.0,31422.0
31467,31449.0,31506.0
31526,31508.0,31565.0
31584,31567.0,31625.0
31645,31627.0,31680.0
31712,31692.0,31729.0
31787,31765.0,31805.0
31857,31837.0,31876.0
31919,31901.0,31957.0
31973,32015.0,32073.0
32034,32015.0,32073.0
32092,32075.0,32129.0
32148,32131.0,32187.0
32207,32189.0,32246.0
32265,32248.0,32304.0
32321,32362.0,32414.0
32381,32362.0,32414.0
32444,32425.0,32484.0
32504,32486.0,32538.0
32552,32598.0,32637.0
32619,32598.0,32637.0
32686,32667.0,32703.0
32761,32741.0,32831.0
32874,32953.0,33040.0
33323,33371.0,33408.0
33591,33545.0,33643.0
33880,33927.0,33965.0
34061,34074.0,34125.0
34191,34257.0,34301.0
34514,34494.0,34543.0
34695,34725.0,34765.0
34824,34798.0,34860.0
35531,35518.0,35572.0
35599,35603.0,35635.0
35944,35951.0,36006.0
35995,36084.0,36181.0
36042,36084.0,36181.0
36463,36526.0,36578.0
36540,36526.0,36578.0
36680,36693.0,36722.0
36929,36901.0,36999.0
36954,36901.0,36999.0
37331,37311.0,37368.0
37387,37370.0,37399.0
37444,37426.0,37455.0
37503,37485.0,37541.0
37557,37600.0,37660.0
37619,37600.0,37660.0
37681,37663.0,37720.0
37740,37722.0,37777.0
37796,37779.0,37836.0
37856,37838.0,37891.0
37924,37903.0,37942.0
38001,37979.0,38019.0
38071,38051.0,38090.0
38133,38115.0,38172.0
38188,38231.0,38290.0
38251,38231.0,38290.0
38310,38292.0,38344.0
38357,38405.0,38444.0
38426,38405.0,38444.0
38486,38468.0,38525.0
38544,38527.0,38578.0
38607,38588.0,38657.0
38670,38682.0,38740.0
38907,38889.0,38920.0
38963,38946.0,38976.0
39023,39005.0,39056.0
39085,39066.0,39121.0
39135,39182.0,39243.0
39202,39182.0,39243.0
39262,39245.0,39301.0
39321,39303.0,39360.0
39381,39362.0,39415.0
39448,39427.0,39465.0
39514,39494.0,39551.0
39569,39553.0,39607.0
39627,39609.0,39659.0
39688,39670.0,39724.0
39739,39785.0,39823.0
39805,39785.0,39823.0
39869,39850.0,39908.0
39928,39910.0,39967.0
39983,40026.0,40078.0
40045,40026.0,40078.0
40108,40089.0,40141.0
40172,40153.0,40211.0
40227,40330.0,40379.0
40286,40330.0,40379.0
40409,40518.0,40567.0
40462,40518.0,40567.0
40602,40581.0,40638.0
40643,40682.0,40752.0
