peak_pos,onset,diastolic_notch
153,136.0,173.0
239,218.0,299.0
306,352.0,409.0
461,517.0,573.0
604,665.0,723.0
769,783.0,860.0
815,783.0,860.0
990,1054.0,1131.0
1076,1054.0,1131.0
1142,1206.0,1248.0
1227,1206.0,1248.0
1298,1281.0,1318.0
1381,1360.0,1401.0
1450,1434.0,1469.0
1535,1514.0,1556.0
1612,1593.0,1630.0
1689,1669.0,1707.0
1766,1792.0,1860.0
1832,1792.0,1860.0
1915,1884.0,1931.0
1983,2048.0,2091.0
2070,2048.0,2091.0
2147,2128.0,2165.0
2226,2206.0,2244.0
2301,2282.0,2318.0
2376,2356.0,2393.0
2451,2432.0,2469.0
2528,2508.0,2546.0
2604,2585.0,2621.0
2679,2659.0,2696.0
2748,2731.0,2765.0
2830,2809.0,2886.0
2898,2963.0,3005.0
2985,2963.0,3005.0
3054,3038.0,3074.0
3143,3120.0,3198.0
3209,3273.0,3315.0
3294,3273.0,3315.0
3362,3346.0,3387.0
3539,3611.0,3655.0
3635,3611.0,3655.0
3717,3697.0,3737.0
3794,3775.0,3812.0
3873,3853.0,3891.0
3945,3927.0,3963.0
4021,4001.0,4039.0
4097,4077.0,4115.0
4164,4147.0,4180.0
4247,4225.0,4267.0
4314,4298.0,4332.0
4387,4368.0,4404.0
4456,4438.0,4473.0
4540,4518.0,4559.0
4603,4618.0,4669.0
4655,4618.0,4669.0
4713,4697.0,4729.0
4778,4760.0,4794.0
4840,4824.0,4856.0
4903,4917.0,4972.0
5127,5141.0,5172.0
5237,5202.0,5264.0
5553,5515.0,5560.0
5756,5890.0,5939.0
5804,5890.0,5939.0
5880,5890.0,5939.0
5922,5890.0,5939.0
6291,6272.0,6311.0
6358,6342.0,6384.0
6535,6621.0,6702.0
6712,6793.0,6844.0
6881,6954.0,7033.0
6977,6954.0,7033.0
7044,7111.0,7155.0
7134,7111.0,7155.0
7201,7185.0,7223.0
7294,7271.0,7346.0
7356,7428.0,7504.0
7514,7580.0,7622.0
7603,7580.0,7622.0
7683,7663.0,7702.0
7757,7739.0,7775.0
7833,7814.0,7851.0
7907,7888.0,7925.0
7976,7958.0,7992.0
8057,8036.0,8111.0
8123,8184.0,8226.0
8206,8184.0,8226.0
8272,8256.0,8291.0
8355,8333.0,8410.0
8421,8485.0,8559.0
8506,8485.0,8559.0
8569,8638.0,8713.0
8661,8638.0,8713.0
8723,8790.0,8861.0
8812,8790.0,8861.0
8870,8940.0,9013.0
9022,9092.0,9164.0
9115,9092.0,9164.0
9173,9237.0,9279.0
9259,9237.0,9279.0
9328,9312.0,9348.0
9412,9391.0,9432.0
9480,9464.0,9500.0
9562,9542.0,9615.0
9626,9693.0,9768.0
9716,9693.0,9768.0
9778,9848.0,9923.0
9871,9848.0,9923.0
9933,10001.0,10071.0
10024,10001.0,10071.0
10081,10148.0,10217.0
10171,10148.0,10217.0
10226,10294.0,10367.0
10317,10294.0,10367.0
10377,10435.0,10474.0
10456,10435.0,10474.0
10530,10511.0,10548.0
10602,10584.0,10621.0
10666,10650.0,10708.0
10801,10825.0,10907.0
10952,10979.0,11043.0
11094,11071.0,11105.0
11234,11218.0,11275.0
11654,11718.0,11759.0
11741,11718.0,11759.0
11814,11795.0,11831.0
11886,11867.0,11903.0
11956,11938.0,11998.0
12007,12071.0,12141.0
12092,12071.0,12141.0
12150,12216.0,12290.0
12239,12216.0,12290.0
12300,12359.0,12398.0
12379,12359.0,12398.0
12448,12431.0,12465.0
12525,12505.0,12543.0
12592,12575.0,12608.0
12669,12648.0,12687.0
12735,12719.0,12753.0
12814,12794.0,12833.0
12880,12864.0,12899.0
12962,12941.0,13016.0
13028,13089.0,13131.0
13111,13089.0,13131.0
13177,13161.0,13195.0
13256,13236.0,13275.0
13325,13308.0,13342.0
13404,13383.0,13458.0
13468,13595.0,13645.0
13517,13595.0,13645.0
13682,13749.0,13793.0
13772,13749.0,13793.0
13839,13823.0,13859.0
13921,13900.0,13973.0
13984,14045.0,14120.0
14066,14045.0,14120.0
14132,14193.0,14234.0
14214,14193.0,14234.0
14290,14272.0,14308.0
14361,14343.0,14378.0
14434,14415.0,14451.0
14506,14487.0,14524.0
14577,14559.0,14594.0
14648,14630.0,14665.0
14719,14701.0,14736.0
14798,14778.0,14850.0
14860,14986.0,15024.0
14922,14986.0,15024.0
15340,15382.0,15474.0
15559,15542.0,15576.0
15629,15610.0,15645.0
15698,15680.0,15715.0
15768,15750.0,15785.0
15837,15819.0,15853.0
15909,15890.0,15960.0
15971,16027.0,16102.0
16047,16027.0,16102.0
16113,16169.0,16206.0
16189,16169.0,16206.0
16254,16238.0,16271.0
16329,16309.0,16347.0
16397,16380.0,16413.0
16473,16453.0,16523.0
16534,16593.0,16665.0
16613,16593.0,16665.0
16676,16735.0,16808.0
16756,16735.0,16808.0
16820,16880.0,16951.0
16901,16880.0,16951.0
16962,17021.0,17095.0
17042,17021.0,17095.0
17106,17166.0,17308.0
17251,17379.0,17411.0
17521,17461.0,17543.0
17773,17846.0,17901.0
17839,17846.0,17901.0
17910,17939.0,18003.0
18060,18094.0,18171.0
18723,18681.0,18736.0
18818,18784.0,18856.0
19475,19439.0,19522.0
19775,19748.0,19822.0
20223,20214.0,20269.0
20278,20293.0,20342.0
20876,20842.0,20894.0
21030,21096.0,21171.0
21119,21096.0,21171.0
21181,21247.0,21350.0
21267,21247.0,21350.0
21419,21458.0,21517.0
21608,21557.0,21624.0
21633,21701.0,21763.0
21775,21846.0,21900.0
21876,21846.0,21900.0
21940,21958.0,21998.0
22028,22047.0,22107.0
22066,22047.0,22107.0
22335,22335.0,22387.0
22406,22459.0,22510.0
22496,22459.0,22510.0
22556,22537.0,22613.0
22639,22662.0,22723.0
22691,22662.0,22723.0
22774,22753.0,22821.0
22830,22897.0,22966.0
22919,22897.0,22966.0
22975,23037.0,23079.0
23059,23037.0,23079.0
23126,23110.0,23145.0
23207,23186.0,23226.0
23281,23263.0,23299.0
23357,23337.0,23374.0
23423,23406.0,23439.0
23502,23482.0,23520.0
23641,23586.0,23655.0
24011,24077.0,24118.0
24099,24077.0,24118.0
24174,24156.0,24192.0
24250,24306.0,24371.0
24399,24419.0,24460.0
24551,24606.0,24641.0
24624,24606.0,24641.0
24701,24681.0,24720.0
24783,24763.0,24804.0
25166,25174.0,25238.0
25192,25174.0,25238.0
25462,25444.0,25479.0
25541,25525.0,25563.0
25705,25777.0,25857.0
25801,25777.0,25857.0
25868,25935.0,25978.0
25958,25935.0,25978.0
26026,26010.0,26047.0
26115,26093.0,26171.0
26182,26248.0,26326.0
26270,26248.0,26326.0
26337,26411.0,26458.0
26653,26634.0,26672.0
26727,26708.0,26745.0
26803,26783.0,26820.0
26876,26857.0,26894.0
26952,26933.0,26970.0
27028,27009.0,27046.0
27103,27084.0,27121.0
27179,27160.0,27197.0
27246,27229.0,27262.0
27332,27309.0,27385.0
27396,27466.0,27545.0
27490,27466.0,27545.0
27555,27627.0,27706.0
27717,27787.0,27833.0
27811,27787.0,27833.0
27878,27862.0,27900.0
27971,27948.0,28027.0
28039,28109.0,28154.0
28132,28109.0,28154.0
28199,28183.0,28221.0
28292,28269.0,28314.0
28361,28345.0,28381.0
28447,28425.0,28467.0
28514,28498.0,28535.0
28603,28581.0,28624.0
28673,28657.0,28693.0
28756,28735.0,28776.0
28826,28809.0,28845.0
28908,28887.0,28963.0
28974,29037.0,29111.0
29277,29261.0,29295.0
29363,29341.0,29383.0
29429,29413.0,29449.0
29513,29492.0,29533.0
29585,29634.0,29681.0
29741,29711.0,29749.0
29817,29829.0,29867.0
29876,29918.0,29946.0
30027,30080.0,30134.0
30177,30228.0,30278.0
30332,30311.0,30347.0
30416,30395.0,30472.0
30483,30547.0,30621.0
30568,30547.0,30621.0
30632,30700.0,30773.0
30723,30700.0,30773.0
30783,30847.0,30888.0
30869,30847.0,30888.0
30945,30926.0,30963.0
31021,31002.0,31039.0
31097,31078.0,31115.0
31171,31152.0,31188.0
31237,31221.0,31253.0
31322,31300.0,31375.0
31385,31458.0,31533.0
31542,31615.0,31687.0
31696,31771.0,31818.0
31845,31914.0,31992.0
31936,31914.0,31992.0
32009,32099.0,32148.0
32945,32927.0,32963.0
33019,33000.0,33036.0
33095,33075.0,33113.0
33168,33149.0,33186.0
33241,33223.0,33259.0
33317,33298.0,33336.0
33537,33574.0,33652.0
33610,33574.0,33652.0
33823,33879.0,33934.0
33994,33969.0,34015.0
34140,34190.0,34253.0
34211,34190.0,34253.0
34291,34344.0,34381.0
34617,34641.0,34680.0
34695,34818.0,34872.0
34784,34818.0,34872.0
35070,35167.0,35241.0
35288,35304.0,35354.0
35334,35304.0,35354.0
35954,35969.0,36007.0
36052,36067.0,36102.0
36126,36141.0,36193.0
36213,36341.0,36381.0
36263,36341.0,36381.0
36418,36503.0,36536.0
36524,36503.0,36536.0
36685,36697.0,36750.0
36731,36697.0,36750.0
36834,36808.0,36860.0
37079,37166.0,37220.0
37253,37325.0,37407.0
37349,37325.0,37407.0
37419,37488.0,37533.0
37511,37488.0,37533.0
37583,37567.0,37603.0
37669,37648.0,37689.0
37737,37721.0,37757.0
37826,37803.0,37846.0
37896,37879.0,37916.0
37979,37958.0,37999.0
38045,38029.0,38066.0
38138,38114.0,38191.0
38202,38269.0,38348.0
38292,38269.0,38348.0
38360,38422.0,38496.0
38443,38422.0,38496.0
38507,38579.0,38657.0
38668,38735.0,38779.0
38758,38735.0,38779.0
38837,38818.0,38855.0
38909,38891.0,38927.0
38982,38964.0,39000.0
39058,39038.0,39075.0
39208,39233.0,39296.0
39386,39349.0,39421.0
39431,39476.0,39537.0
39888,39843.0,39920.0
40063,40076.0,40113.0
40220,40186.0,40255.0
40614,40592.0,40638.0
40993,41055.0,41095.0
41039,41055.0,41095.0
41101,41140.0,41188.0
41176,41140.0,41188.0
41253,41216.0,41287.0
41434,41453.0,41492.0
41545,41523.0,41560.0
41693,41702.0,41743.0
41753,41858.0,41898.0
41842,41858.0,41898.0
42081,42061.0,42090.0
42364,42341.0,42393.0
42542,42565.0,42639.0
42766,42802.0,42851.0
43274,43317.0,43404.0
43615,43573.0,43631.0
43677,43730.0,43790.0
43898,43849.0,43915.0
44046,44029.0,44062.0
44128,44106.0,44180.0
44191,44258.0,44337.0
44281,44258.0,44337.0
44348,44417.0,44493.0
44440,44417.0,44493.0
44504,44579.0,44650.0
44659,44738.0,44779.0
44838,44871.0,44927.0
44912,44871.0,44927.0
45068,45047.0,45129.0
45170,45240.0,45278.0
45224,45240.0,45278.0
45291,45337.0,45400.0
45449,45431.0,45463.0
45547,45515.0,45595.0
45604,45667.0,45724.0
45769,45780.0,45825.0
45855,45943.0,46005.0
45924,45943.0,46005.0
46022,46072.0,46115.0
46090,46072.0,46115.0
46244,46316.0,46354.0
46332,46316.0,46354.0
46401,46468.0,46546.0
46490,46468.0,46546.0
46557,46623.0,46700.0
46646,46623.0,46700.0
46711,46778.0,46856.0
46800,46778.0,46856.0
46867,46929.0,46970.0
46950,46929.0,46970.0
47027,47008.0,47045.0
47101,47082.0,47119.0
47175,47156.0,47193.0
47251,47231.0,47269.0
47333,47312.0,47353.0
47407,47389.0,47425.0
47483,47463.0,47500.0
47558,47539.0,47605.0
47615,47686.0,47757.0
47766,47836.0,47881.0
47859,47836.0,47881.0
47926,47910.0,47948.0
48020,47996.0,48042.0
48089,48156.0,48234.0
48178,48156.0,48234.0
48246,48316.0,48362.0
48340,48316.0,48362.0
48412,48396.0,48432.0
48498,48477.0,48553.0
48565,48633.0,48678.0
48656,48633.0,48678.0
48725,48709.0,48747.0
48817,48794.0,48873.0
48884,48945.0,48983.0
48966,48945.0,48983.0
49034,49050.0,49153.0
49128,49050.0,49153.0
49175,49216.0,49255.0
49379,49356.0,49437.0
49460,49586.0,49648.0
49529,49586.0,49648.0
49699,49725.0,49751.0
49842,49813.0,49864.0
50080,50059.0,50114.0
50151,50213.0,50246.0
50231,50213.0,50246.0
50295,50278.0,50315.0
50384,50361.0,50433.0
50443,50511.0,50581.0
50534,50511.0,50581.0
50590,50660.0,50734.0
50684,50660.0,50734.0
50744,50814.0,50884.0
50837,50814.0,50884.0
50893,50964.0,51035.0
50988,50964.0,51035.0
51044,51115.0,51187.0
51138,51115.0,51187.0
51197,51262.0,51303.0
51284,51262.0,51303.0
51358,51340.0,51376.0
51432,51413.0,51450.0
51505,51487.0,51523.0
51578,51560.0,51596.0
51652,51633.0,51670.0
51726,51707.0,51744.0
51797,51779.0,51814.0
51873,51853.0,51922.0
51932,51996.0,52069.0
52017,51996.0,52069.0
52080,52145.0,52187.0
52167,52145.0,52187.0
52248,52228.0,52267.0
52327,52307.0,52345.0
52402,52383.0,52420.0
52476,52457.0,52494.0
52553,52533.0,52571.0
52630,52610.0,52648.0
52706,52687.0,52724.0
52779,52760.0,52796.0
52857,52836.0,52875.0
52935,52915.0,52954.0
53014,52994.0,53033.0
53094,53074.0,53113.0
53174,53154.0,53193.0
53257,53236.0,53297.0
53341,53322.0,53363.0
53418,53400.0,53436.0
53498,53478.0,53517.0
53583,53562.0,53604.0
53666,53646.0,53686.0
53751,53730.0,53772.0
53837,53815.0,53856.0
54677,54699.0,54770.0
55034,55037.0,55085.0
55302,55333.0,55388.0
56067,56046.0,56089.0
56156,56134.0,56176.0
56242,56220.0,56262.0
56331,56309.0,56352.0
56426,56403.0,56449.0
56507,56487.0,56526.0
56596,56574.0,56617.0
56685,56663.0,56705.0
56773,56751.0,56793.0
56868,56844.0,56891.0
56950,56931.0,56970.0
57039,57017.0,57060.0
57130,57107.0,57151.0
57220,57198.0,57241.0
57311,57288.0,57332.0
57403,57381.0,57425.0
57496,57473.0,57518.0
57595,57571.0,57618.0
57682,57661.0,57702.0
57775,57752.0,57797.0
57870,57847.0,57893.0
57965,57942.0,57988.0
58060,58037.0,58083.0
58156,58133.0,58179.0
58251,58228.0,58274.0
58347,58324.0,58370.0
58443,58420.0,58466.0
58539,58516.0,58562.0
58635,58612.0,58658.0
58732,58708.0,58754.0
58829,58805.0,58851.0
58925,58902.0,58948.0
59023,58999.0,59045.0
59419,59436.0,59486.0
60108,60080.0,60124.0
60396,60383.0,60471.0
60494,60553.0,60613.0
60696,60702.0,60780.0
60794,60863.0,60911.0
60986,60962.0,61009.0
61190,61166.0,61214.0
61290,61266.0,61313.0
61392,61368.0,61416.0
61490,61466.0,61512.0
61693,61669.0,61716.0
61800,61774.0,61825.0
61892,61871.0,61914.0
62228,62157.0,62266.0
62291,62364.0,62410.0
62388,62364.0,62410.0
62594,62568.0,62619.0
62686,62665.0,62708.0
62984,63043.0,63070.0
63493,63467.0,63515.0
63696,63671.0,63719.0
63796,63772.0,63819.0
63996,64015.0,64051.0
64084,64194.0,64238.0
64297,64269.0,64319.0
64503,64478.0,64527.0
64712,64687.0,64736.0
64815,64790.0,64839.0
65025,65000.0,65050.0
65230,65257.0,65324.0
65446,65470.0,65500.0
65817,65845.0,65921.0
65885,65845.0,65921.0
66101,66168.0,66220.0
66191,66168.0,66220.0
66428,66404.0,66452.0
66532,66507.0,66556.0
67066,67080.0,67107.0
67206,67146.0,67219.0
67274,67255.0,67307.0
67391,67376.0,67415.0
67500,67453.0,67523.0
67724,67695.0,67747.0
67945,67915.0,67974.0
68063,68035.0,68126.0
68179,68156.0,68204.0
68404,68377.0,68430.0
68513,68487.0,68538.0
68731,68756.0,68792.0
68955,68920.0,68972.0
69260,69293.0,69351.0
69481,69455.0,69505.0
69587,69561.0,69608.0
69657,69641.0,69678.0
69746,69724.0,69772.0
69855,69865.0,69894.0
70070,70048.0,70093.0
70172,70147.0,70195.0
70275,70250.0,70297.0
70470,70479.0,70528.0
70567,70659.0,70731.0
70708,70659.0,70731.0
70880,70851.0,70896.0
70977,71020.0,71098.0
71075,71020.0,71098.0
71211,71155.0,71228.0
71293,71306.0,71354.0
71612,71637.0,71688.0
71731,71744.0,71809.0
71827,71841.0,71912.0
71944,71957.0,72007.0
72142,72119.0,72179.0
72457,72567.0,72621.0
72552,72567.0,72621.0
72668,72681.0,72725.0
72775,72750.0,72804.0
72854,72844.0,72891.0
73063,73041.0,73079.0
73203,73170.0,73222.0
73292,73254.0,73316.0
73375,73442.0,73489.0
73571,73548.0,73594.0
73717,73679.0,73732.0
