peak_pos,onset,diastolic_notch
109,0.0,129.0
222,191.0,242.0
338,306.0,358.0
450,419.0,471.0
562,532.0,582.0
674,643.0,693.0
786,755.0,805.0
897,867.0,917.0
1007,977.0,1027.0
1117,1087.0,1137.0
1229,1199.0,1249.0
1340,1309.0,1352.0
1456,1422.0,1485.0
1576,1521.0,1588.0
1664,1640.0,1733.0
1778,1802.0,1851.0
2012,2002.0,2088.0
2101,2183.0,2241.0
2340,2459.0,2513.0
2450,2459.0,2513.0
2561,2539.0,2574.0
2669,2640.0,2686.0
2700,2736.0,2850.0
2836,2912.0,2978.0
3179,3193.0,3310.0
3420,3473.0,3527.0
3518,3473.0,3527.0
3755,3867.0,3924.0
3848,3867.0,3924.0
3974,4000.0,4051.0
4082,4078.0,4125.0
4187,4216.0,4271.0
4524,4490.0,4535.0
4879,4900.0,4927.0
4994,4960.0,5009.0
5109,5077.0,5129.0
5221,5191.0,5241.0
5334,5303.0,5354.0
5450,5418.0,5470.0
5565,5533.0,5585.0
5678,5647.0,5698.0
5792,5761.0,5812.0
5905,5874.0,5925.0
6021,5990.0,6042.0
6137,6106.0,6158.0
6250,6219.0,6270.0
6366,6334.0,6386.0
6481,6450.0,6502.0
6598,6566.0,6618.0
6712,6681.0,6732.0
6826,6795.0,6846.0
6942,6910.0,6962.0
7057,7026.0,7078.0
7171,7140.0,7191.0
7285,7254.0,7305.0
7398,7367.0,7417.0
7513,7481.0,7533.0
7626,7595.0,7646.0
7740,7709.0,7760.0
7852,7821.0,7871.0
7964,7933.0,7983.0
8079,8048.0,8100.0
8193,8162.0,8213.0
8305,8274.0,8324.0
8417,8386.0,8436.0
8530,8499.0,8550.0
8644,8613.0,8664.0
8758,8727.0,8778.0
8868,8838.0,8888.0
8982,8951.0,9002.0
9095,9064.0,9115.0
9209,9178.0,9229.0
9322,9291.0,9342.0
9435,9404.0,9454.0
9550,9518.0,9570.0
9663,9632.0,9703.0
9717,9764.0,9801.0
9784,9764.0,9801.0
10236,10205.0,10262.0
10352,10363.0,10398.0
10478,10441.0,10497.0
10579,10553.0,10604.0
10819,10777.0,10865.0
10927,10938.0,10972.0
11044,11017.0,11072.0
11165,11122.0,11184.0
11276,11249.0,11298.0
11403,11460.0,11531.0
11746,11710.0,11760.0
11856,11824.0,11871.0
11966,11939.0,11989.0
12087,12055.0,12108.0
12202,12168.0,12236.0
12315,12281.0,12344.0
12551,12517.0,12592.0
12659,12630.0,12687.0
12774,12749.0,12802.0
12895,12865.0,12918.0
13014,12982.0,13038.0
13130,13099.0,13148.0
13242,13200.0,13271.0
13361,13323.0,13392.0
13477,13445.0,13492.0
13590,13561.0,13614.0
13825,13794.0,13854.0
13940,13910.0,13962.0
14047,14018.0,14076.0
14168,14135.0,14186.0
14512,14481.0,14548.0
14630,14599.0,14658.0
14744,14710.0,14758.0
14859,14823.0,14905.0
14972,14944.0,14994.0
15085,15058.0,15113.0
15201,15172.0,15224.0
15431,15397.0,15456.0
15545,15514.0,15567.0
15663,15630.0,15693.0
15775,15744.0,15794.0
15892,15858.0,15927.0
16006,15976.0,16040.0
16120,16086.0,16139.0
16234,16205.0,16250.0
16352,16320.0,16382.0
16466,16438.0,16489.0
16582,16550.0,16612.0
16696,16663.0,16721.0
16807,16779.0,16838.0
16924,16892.0,16955.0
17153,17121.0,17174.0
17269,17238.0,17290.0
17387,17355.0,17407.0
17503,17471.0,17523.0
17742,17714.0,17792.0
18080,18052.0,18102.0
18197,18165.0,18217.0
18312,18281.0,18333.0
18432,18399.0,18452.0
18546,18516.0,18567.0
18783,18794.0,18886.0
19134,19088.0,19175.0
19258,19239.0,19294.0
19350,19363.0,19407.0
19469,19424.0,19479.0
19583,19604.0,19676.0
19792,19770.0,19823.0
19932,19909.0,19952.0
20058,20070.0,20138.0
20164,20178.0,20218.0
20507,20592.0,20711.0
20625,20592.0,20711.0
20736,20806.0,20868.0
20832,20806.0,20868.0
21902,21870.0,21922.0
22217,22240.0,22283.0
22327,22314.0,22354.0
22453,22427.0,22506.0
22821,22788.0,22833.0
23270,23432.0,23497.0
23358,23432.0,23497.0
23707,23784.0,23812.0
23931,23887.0,23945.0
24620,24639.0,24670.0
24996,24976.0,25041.0
25557,25610.0,25641.0
25790,25801.0,25861.0
26002,26005.0,26064.0
26350,26310.0,26427.0
26569,26580.0,26605.0
26682,26655.0,26753.0
27030,27023.0,27068.0
27247,27258.0,27305.0
27377,27340.0,27403.0
27490,27462.0,27517.0
27578,27546.0,27626.0
27704,27674.0,27725.0
27817,27787.0,27838.0
28030,28003.0,28048.0
28377,28459.0,28512.0
28713,28745.0,28787.0
28852,28916.0,28974.0
29069,29035.0,29088.0
29180,29150.0,29200.0
29294,29263.0,29314.0
29407,29376.0,29427.0
29519,29489.0,29539.0
29631,29601.0,29651.0
29744,29713.0,29763.0
29859,29827.0,29879.0
29971,29941.0,29991.0
30057,30034.0,30078.0
30170,30139.0,30190.0
30283,30253.0,30303.0
30620,30592.0,30641.0
30734,30703.0,30754.0
30850,30819.0,30871.0
30963,30933.0,30983.0
31075,31044.0,31094.0
31187,31156.0,31207.0
31300,31271.0,31321.0
31641,31608.0,31658.0
31751,31720.0,31771.0
31867,31835.0,31887.0
31978,31948.0,31998.0
32091,32060.0,32110.0
32202,32172.0,32222.0
32315,32284.0,32334.0
32427,32396.0,32447.0
32539,32509.0,32559.0
32652,32621.0,32672.0
32764,32733.0,32783.0
32876,32845.0,32896.0
32989,32958.0,33009.0
33099,33069.0,33119.0
33209,33179.0,33229.0
33319,33289.0,33339.0
33432,33401.0,33452.0
33542,33512.0,33562.0
33651,33621.0,33671.0
33760,33730.0,33780.0
33872,33842.0,33892.0
33989,33952.0,34010.0
34091,34045.0,34113.0
34200,34176.0,34216.0
34424,34378.0,34458.0
34536,34508.0,34556.0
34644,34614.0,34664.0
34754,34724.0,34774.0
34862,34832.0,34881.0
34970,34940.0,34990.0
35080,35050.0,35100.0
35188,35159.0,35207.0
35293,35264.0,35312.0
35401,35371.0,35420.0
35509,35479.0,35528.0
35613,35585.0,35632.0
35719,35690.0,35738.0
35824,35795.0,35843.0
35929,35900.0,35947.0
36037,36007.0,36056.0
36145,36115.0,36164.0
36249,36221.0,36268.0
36354,36325.0,36372.0
36461,36431.0,36482.0
36565,36523.0,36590.0
36678,36641.0,36712.0
36794,36754.0,36813.0
36878,36854.0,36910.0
37089,37038.0,37132.0
37191,37172.0,37222.0
37412,37382.0,37437.0
37513,37487.0,37538.0
37618,37588.0,37649.0
37731,37696.0,37748.0
37830,37803.0,37850.0
37941,37910.0,37954.0
38140,38117.0,38168.0
38247,38224.0,38273.0
38348,38323.0,38380.0
38455,38414.0,38471.0
38655,38629.0,38682.0
38769,38733.0,38778.0
38859,38841.0,38892.0
38969,38937.0,38979.0
39068,39039.0,39088.0
39174,39145.0,39193.0
39276,39248.0,39295.0
39381,39352.0,39400.0
39485,39456.0,39504.0
39590,39561.0,39609.0
39695,39666.0,39714.0
39801,39772.0,39820.0
39906,39877.0,39981.0
40009,40087.0,40148.0
40131,40087.0,40148.0
40231,40301.0,40343.0
40545,40513.0,40578.0
40760,40797.0,40901.0
41080,41094.0,41155.0
41178,41220.0,41271.0
41258,41220.0,41271.0
41372,41395.0,41442.0
41490,41570.0,41638.0
41601,41570.0,41638.0
41702,41664.0,41715.0
41809,41817.0,41855.0
41921,41893.0,41939.0
42028,41998.0,42047.0
42135,42105.0,42154.0
42242,42212.0,42261.0
42350,42320.0,42369.0
42455,42426.0,42474.0
42560,42531.0,42579.0
42665,42636.0,42684.0
42774,42744.0,42794.0
42880,42851.0,42899.0
42986,42957.0,43005.0
43091,43062.0,43109.0
43199,43169.0,43218.0
43307,43277.0,43326.0
43411,43383.0,43430.0
43516,43487.0,43534.0
43624,43594.0,43643.0
43732,43702.0,43782.0
43843,43846.0,43904.0
43946,44022.0,44070.0
44051,44022.0,44070.0
44159,44129.0,44178.0
44267,44237.0,44286.0
44375,44345.0,44394.0
44483,44453.0,44503.0
44591,44562.0,44611.0
44698,44668.0,44716.0
44812,44789.0,44838.0
45025,45041.0,45090.0
45130,45109.0,45148.0
45237,45207.0,45257.0
45349,45318.0,45368.0
45457,45427.0,45476.0
45564,45534.0,45583.0
45672,45642.0,45736.0
45998,45969.0,46018.0
46106,46127.0,46196.0
46228,46287.0,46320.0
46343,46397.0,46450.0
46553,46509.0,46562.0
46647,46608.0,46666.0
46989,46953.0,47003.0
47210,47166.0,47249.0
47324,47281.0,47368.0
47412,47392.0,47435.0
47523,47455.0,47550.0
47967,47981.0,48037.0
48074,48056.0,48113.0
48292,48262.0,48311.0
48402,48372.0,48421.0
48514,48483.0,48533.0
48621,48592.0,48641.0
48730,48700.0,48750.0
48956,48984.0,49037.0
49177,49154.0,49196.0
49383,49354.0,49402.0
49490,49460.0,49509.0
49597,49567.0,49616.0
49702,49673.0,49721.0
49810,49780.0,49829.0
49918,49888.0,49937.0
50027,49997.0,50047.0
50139,50108.0,50158.0
50474,50512.0,50570.0
50578,50652.0,50733.0
50774,50860.0,50918.0
50895,50860.0,50918.0
51012,50981.0,51032.0
51125,51094.0,51144.0
51231,51202.0,51250.0
51337,51308.0,51356.0
51447,51417.0,51467.0
51557,51527.0,51577.0
51665,51636.0,51684.0
51770,51741.0,51789.0
51879,51849.0,51898.0
51986,52016.0,52060.0
52199,52267.0,52334.0
52424,52430.0,52483.0
52528,52540.0,52579.0
52749,52739.0,52807.0
53292,53366.0,53422.0
53509,53567.0,53603.0
53951,53919.0,53969.0
54059,54029.0,54079.0
54169,54139.0,54189.0
54278,54248.0,54298.0
54390,54359.0,54426.0
54440,54485.0,54518.0
54505,54485.0,54518.0
54572,54551.0,54606.0
54618,54655.0,54704.0
54674,54655.0,54704.0
54715,54800.0,54852.0
54756,54800.0,54852.0
54821,54800.0,54852.0
54862,54912.0,54970.0
54934,54912.0,54970.0
54982,55012.0,55045.0
55028,55012.0,55045.0
55123,55095.0,55142.0
55208,55185.0,55226.0
55299,55273.0,55334.0
55346,55377.0,55460.0
55393,55377.0,55460.0
55433,55377.0,55460.0
55472,55512.0,55562.0
55532,55512.0,55562.0
55572,55635.0,55696.0
55661,55635.0,55696.0
55708,55768.0,55834.0
55794,55768.0,55834.0
55848,55892.0,55928.0
55911,55892.0,55928.0
55978,55958.0,56010.0
56021,56064.0,56100.0
56084,56064.0,56100.0
56145,56126.0,56180.0
56214,56193.0,56232.0
56275,56257.0,56304.0
56314,56344.0,56429.0
56361,56344.0,56429.0
56457,56465.0,56522.0
56494,56465.0,56522.0
56583,56565.0,56618.0
56632,56720.0,56773.0
56661,56720.0,56773.0
56736,56720.0,56773.0
56788,56961.0,57008.0
56815,56961.0,57008.0
56871,56961.0,57008.0
56929,56961.0,57008.0
56984,56961.0,57008.0
57015,57025.0,57087.0
57062,57025.0,57087.0
57113,57129.0,57179.0
57207,57228.0,57269.0
57294,57307.0,57382.0
57351,57307.0,57382.0
57430,57470.0,57509.0
57498,57470.0,57509.0
57555,57653.0,57704.0
57629,57653.0,57704.0
57691,57653.0,57704.0
57786,57884.0,57946.0
57844,57884.0,57946.0
57993,58061.0,58128.0
58052,58061.0,58128.0
58174,58219.0,58306.0
58243,58219.0,58306.0
58293,58395.0,58460.0
58345,58395.0,58460.0
58380,58395.0,58460.0
58423,58395.0,58460.0
58490,58572.0,58662.0
58527,58572.0,58662.0
58592,58572.0,58662.0
58631,58572.0,58662.0
58685,58800.0,58835.0
58750,58800.0,58835.0
58820,58800.0,58835.0
58956,58986.0,59053.0
59238,59260.0,59322.0
59337,59400.0,59433.0
59389,59400.0,59433.0
59451,59504.0,59605.0
59555,59504.0,59605.0
59848,59985.0,60067.0
59918,59985.0,60067.0
60012,59985.0,60067.0
60085,60266.0,60344.0
60133,60266.0,60344.0
60202,60266.0,60344.0
60291,60266.0,60344.0
60363,60416.0,60453.0
60438,60416.0,60453.0
60516,60494.0,60537.0
60700,60769.0,60826.0
60752,60769.0,60826.0
60860,60941.0,60980.0
61198,61258.0,61298.0
61242,61258.0,61298.0
61423,61382.0,61434.0
61521,61553.0,61582.0
61569,61553.0,61582.0
61657,61631.0,61692.0
61704,61739.0,61772.0
