peak_pos,onset,diastolic_notch
169,227.0,277.0
1530,1547.0,1601.0
1864,1910.0,1962.0
2298,2351.0,2415.0
2553,2534.0,2571.0
2641,2619.0,2658.0
2728,2707.0,2747.0
2814,2793.0,2833.0
2901,2880.0,2920.0
2988,2967.0,3007.0
3075,3054.0,3094.0
3161,3140.0,3180.0
3251,3229.0,3271.0
3340,3318.0,3359.0
3428,3407.0,3448.0
3515,3494.0,3534.0
3604,3582.0,3623.0
3690,3669.0,3709.0
3779,3757.0,3798.0
3867,3846.0,3887.0
3954,3933.0,3973.0
4041,4020.0,4060.0
4130,4108.0,4150.0
4219,4197.0,4238.0
4308,4286.0,4328.0
4397,4375.0,4416.0
4488,4466.0,4508.0
4577,4555.0,4596.0
4666,4644.0,4686.0
4756,4734.0,4776.0
4846,4824.0,4866.0
4938,4915.0,4957.0
5029,5006.0,5071.0
5208,5185.0,5224.0
5296,5273.0,5317.0
5389,5368.0,5409.0
5474,5454.0,5495.0
5565,5544.0,5583.0
5658,5633.0,5676.0
5748,5721.0,5764.0
5835,5814.0,5856.0
5922,5900.0,5948.0
6108,6084.0,6138.0
6194,6174.0,6215.0
6283,6261.0,6306.0
6373,6356.0,6399.0
6736,6713.0,6752.0
6824,6803.0,6848.0
6914,6894.0,6934.0
7009,6986.0,7032.0
7098,7077.0,7119.0
7275,7251.0,7296.0
7368,7344.0,7388.0
7456,7438.0,7486.0
7644,7620.0,7661.0
7733,7714.0,7755.0
7829,7806.0,7842.0
7918,7897.0,7938.0
8009,7984.0,8028.0
8098,8077.0,8119.0
8181,8162.0,8210.0
8274,8254.0,8297.0
8362,8342.0,8388.0
8452,8434.0,8475.0
8544,8523.0,8561.0
8634,8613.0,8656.0
8724,8703.0,8744.0
8810,8789.0,8829.0
8902,8879.0,8921.0
8994,8972.0,9014.0
9084,9062.0,9104.0
9176,9154.0,9196.0
9268,9246.0,9288.0
9359,9337.0,9379.0
9451,9429.0,9470.0
9544,9521.0,9564.0
9638,9615.0,9658.0
9730,9708.0,9750.0
9821,9799.0,9841.0
9914,9892.0,9934.0
10007,9985.0,10027.0
10103,10079.0,10123.0
10195,10173.0,10215.0
10287,10265.0,10306.0
10382,10358.0,10402.0
10475,10452.0,10495.0
10571,10548.0,10591.0
10664,10642.0,10684.0
10758,10735.0,10778.0
