peak_pos,onset,diastolic_notch
218,192.0,240.0
330,304.0,352.0
442,416.0,465.0
554,527.0,575.0
665,640.0,688.0
1759,1841.0,1889.0
1975,1950.0,1997.0
2085,2059.0,2107.0
2195,2169.0,2217.0
2303,2278.0,2329.0
2403,2380.0,2430.0
2511,2486.0,2535.0
2621,2597.0,2645.0
2730,2705.0,2751.0
2833,2809.0,2856.0
2932,2910.0,2953.0
3035,3011.0,3056.0
3144,3120.0,3166.0
3249,3224.0,3269.0
3351,3327.0,3377.0
3459,3434.0,3485.0
3565,3541.0,3591.0
3672,3646.0,3691.0
3781,3755.0,3801.0
3894,3866.0,3913.0
4004,3977.0,4025.0
4110,4084.0,4138.0
4224,4198.0,4254.0
4338,4311.0,4359.0
4451,4424.0,4473.0
4560,4534.0,4581.0
4675,4647.0,4697.0
4789,4762.0,4812.0
4904,4877.0,4927.0
5017,4990.0,5043.0
5362,5305.0,5384.0
5471,5445.0,5495.0
5587,5560.0,5611.0
5701,5674.0,5723.0
5817,5789.0,5839.0
5932,5905.0,5955.0
6051,6023.0,6073.0
6164,6137.0,6186.0
6285,6256.0,6308.0
6405,6377.0,6428.0
6521,6494.0,6544.0
6640,6612.0,6663.0
6757,6729.0,6779.0
6873,6846.0,6896.0
6990,6962.0,7012.0
7107,7079.0,7129.0
7219,7193.0,7240.0
7334,7306.0,7356.0
7449,7421.0,7471.0
7567,7539.0,7589.0
7681,7655.0,7704.0
7918,7877.0,7956.0
8023,8007.0,8051.0
8214,8240.0,8314.0
8301,8240.0,8314.0
8450,8418.0,8476.0
8574,8546.0,8598.0
8694,8666.0,8716.0
8804,8783.0,8863.0
10513,10596.0,10659.0
10871,10836.0,10904.0
11545,11519.0,11568.0
11661,11633.0,11683.0
11776,11749.0,11838.0
12010,11985.0,12043.0
12364,12317.0,12392.0
12959,12925.0,12980.0
13172,13148.0,13195.0
13509,13512.0,13537.0
13733,13707.0,13773.0
14185,14156.0,14216.0
14281,14254.0,14312.0
14412,14373.0,14429.0
14524,14542.0,14611.0
14633,14745.0,14814.0
14738,14745.0,14814.0
14873,14882.0,14940.0
15071,15039.0,15108.0
15200,15169.0,15235.0
15301,15279.0,15322.0
15408,15382.0,15428.0
15513,15488.0,15533.0
15622,15596.0,15643.0
15736,15709.0,15759.0
15848,15822.0,15879.0
16078,16096.0,16149.0
16175,16193.0,16218.0
16396,16369.0,16417.0
16497,16473.0,16518.0
16612,16585.0,16635.0
16724,16698.0,16746.0
16828,16803.0,16849.0
16947,16919.0,16970.0
17058,17033.0,17080.0
17163,17139.0,17184.0
17277,17250.0,17299.0
17381,17356.0,17402.0
17488,17462.0,17570.0
17595,18196.0,18236.0
17702,18196.0,18236.0
17806,18196.0,18236.0
17910,18196.0,18236.0
18016,18196.0,18236.0
18118,18196.0,18236.0
18229,18196.0,18236.0
20721,20752.0,20830.0
21284,21238.0,21305.0
21370,21553.0,21599.0
21471,21553.0,21599.0
21578,21553.0,21599.0
21682,21657.0,21703.0
21788,21762.0,21808.0
21893,21867.0,21913.0
22007,21980.0,22030.0
22117,22091.0,22139.0
22229,22202.0,22250.0
22340,22313.0,22361.0
22443,22418.0,22464.0
22560,22532.0,22582.0
22674,22647.0,22696.0
22780,22755.0,22801.0
22896,22868.0,22922.0
23241,23233.0,23280.0
23357,23308.0,23378.0
23591,23618.0,23661.0
23683,23695.0,23739.0
24033,24006.0,24055.0
24149,24121.0,24171.0
24271,24241.0,24293.0
24399,24369.0,24422.0
24515,24488.0,24537.0
24631,24604.0,24654.0
24754,24725.0,24777.0
24867,24841.0,24889.0
24983,24955.0,25005.0
25101,25073.0,25124.0
25222,25193.0,25245.0
25334,25308.0,25356.0
25448,25421.0,25470.0
25569,25540.0,25592.0
25692,25663.0,25715.0
25807,25781.0,25830.0
25924,25896.0,25946.0
26048,26019.0,26071.0
26167,26139.0,26189.0
26285,26257.0,26308.0
26405,26377.0,26428.0
26528,26499.0,26551.0
26647,26619.0,26669.0
26765,26737.0,26787.0
26883,26855.0,26906.0
26999,26972.0,27021.0
27116,27088.0,27138.0
27233,27205.0,27255.0
27346,27320.0,27398.0
27477,27450.0,27500.0
27692,27665.0,27714.0
27806,27779.0,27828.0
27920,27893.0,27942.0
28039,28011.0,28061.0
28153,28127.0,28176.0
28270,28242.0,28292.0
28389,28361.0,28411.0
28503,28477.0,28526.0
28619,28592.0,28642.0
28738,28710.0,28761.0
28855,28827.0,28877.0
28974,28946.0,28996.0
29094,29065.0,29117.0
29213,29185.0,29235.0
29331,29303.0,29353.0
29450,29422.0,29473.0
29546,29524.0,29653.0
