peak_pos,onset,diastolic_notch
204,176.0,223.0
308,279.0,327.0
412,383.0,432.0
497,474.0,519.0
622,589.0,671.0
728,711.0,757.0
825,805.0,847.0
929,901.0,947.0
994,977.0,1019.0
1132,1095.0,1155.0
1236,1209.0,1256.0
1341,1312.0,1360.0
1420,1398.0,1442.0
1544,1511.0,1565.0
1647,1620.0,1667.0
1752,1723.0,1771.0
1857,1828.0,1876.0
1963,1934.0,1982.0
2068,2040.0,2087.0
2170,2142.0,2189.0
2275,2246.0,2294.0
2378,2350.0,2397.0
2478,2451.0,2497.0
2583,2554.0,2602.0
2687,2658.0,2706.0
2792,2764.0,2811.0
2894,2866.0,2913.0
2973,2952.0,3008.0
3025,3107.0,3159.0
3248,3219.0,3327.0
3350,3433.0,3500.0
4716,5200.0,5248.0
4817,5200.0,5248.0
4919,5200.0,5248.0
5020,5200.0,5248.0
5125,5200.0,5248.0
5229,5200.0,5248.0
5333,5304.0,5352.0
5435,5407.0,5454.0
5513,5492.0,5535.0
5635,5602.0,5656.0
5741,5713.0,5760.0
5846,5817.0,5865.0
5951,5922.0,5970.0
6055,6026.0,6074.0
6159,6130.0,6178.0
6259,6232.0,6278.0
6363,6334.0,6382.0
6464,6436.0,6483.0
6569,6540.0,6588.0
6662,6636.0,6680.0
6778,6746.0,6798.0
6849,6830.0,6873.0
7076,7130.0,7182.0
7192,7259.0,7310.0
7301,7259.0,7310.0
7404,7369.0,7419.0
7515,7499.0,7542.0
7713,7691.0,7744.0
7797,7778.0,7833.0
8022,8035.0,8063.0
8115,8099.0,8137.0
8224,8195.0,8243.0
8328,8299.0,8347.0
8428,8401.0,8447.0
8533,8504.0,8552.0
8633,8606.0,8652.0
8738,8709.0,8757.0
8842,8813.0,8861.0
8947,8918.0,8966.0
9052,9024.0,9071.0
9137,9115.0,9159.0
9257,9225.0,9278.0
9362,9334.0,9382.0
9429,9411.0,9454.0
9570,9534.0,9594.0
9675,9648.0,9695.0
9783,9753.0,9802.0
9884,9856.0,9903.0
9986,9958.0,10005.0
10089,10061.0,10125.0
10192,10167.0,10230.0
10300,10273.0,10323.0
10405,10374.0,10432.0
10505,10480.0,10536.0
10611,10579.0,10631.0
10713,10683.0,10730.0
10816,10787.0,10835.0
10920,10889.0,10937.0
11022,10988.0,11040.0
11126,11097.0,11145.0
11234,11204.0,11253.0
11334,11306.0,11352.0
11437,11408.0,11456.0
11541,11512.0,11560.0
11645,11616.0,11664.0
11749,11720.0,11768.0
11853,11824.0,11872.0
11955,11928.0,11975.0
12029,12011.0,12083.0
13486,13517.0,13595.0
14230,14213.0,14250.0
14331,14303.0,14351.0
14417,14394.0,14437.0
14630,14585.0,14651.0
14950,14917.0,14970.0
15052,15025.0,15070.0
15158,15129.0,15176.0
15234,15213.0,15256.0
15356,15324.0,15410.0
15466,15439.0,15480.0
15575,15637.0,15688.0
15667,15637.0,15688.0
15781,15777.0,15845.0
15867,15886.0,15936.0
16085,16054.0,16097.0
16383,16462.0,16508.0
16486,16462.0,16508.0
16605,16573.0,16626.0
16705,16676.0,16735.0
16808,16767.0,16827.0
16914,16885.0,16932.0
17018,16989.0,17036.0
17119,17091.0,17138.0
17206,17182.0,17227.0
17328,17296.0,17350.0
17429,17448.0,17484.0
17540,17521.0,17548.0
17842,17813.0,17861.0
17922,17901.0,17944.0
18044,18011.0,18098.0
18140,18122.0,18163.0
18261,18218.0,18271.0
18323,18303.0,18330.0
18446,18423.0,18471.0
18550,18527.0,18563.0
18659,18633.0,18689.0
18763,18744.0,18782.0
18868,18839.0,18887.0
