peak_pos,onset,diastolic_notch
2770,3154.0,3211.0
2878,3154.0,3211.0
2984,3154.0,3211.0
3089,3154.0,3211.0
3193,3154.0,3211.0
3298,3259.0,3316.0
3402,3363.0,3420.0
3504,3467.0,3522.0
3606,3568.0,3624.0
3709,3671.0,3727.0
3812,3774.0,3830.0
3915,3877.0,3933.0
4017,3979.0,4034.0
4074,4056.0,4096.0
4162,4130.0,4178.0
4222,4203.0,4245.0
4339,4297.0,4358.0
4459,4415.0,4478.0
4520,4500.0,4542.0
4616,4581.0,4635.0
4730,4688.0,4749.0
4839,4799.0,4857.0
4900,4881.0,4923.0
4993,4959.0,5013.0
5111,5067.0,5131.0
5219,5180.0,5238.0
5327,5287.0,5345.0
5433,5393.0,5451.0
5537,5497.0,5554.0
5632,5603.0,5659.0
6057,6018.0,6074.0
6159,6120.0,6175.0
6216,6198.0,6238.0
6307,6274.0,6323.0
6365,6347.0,6388.0
6473,6434.0,6490.0
6534,6516.0,6555.0
6629,6594.0,6649.0
6744,6702.0,6763.0
6849,6810.0,6867.0
6953,6914.0,6971.0
7055,7018.0,7073.0
7158,7120.0,7176.0
7260,7222.0,7277.0
7362,7324.0,7380.0
7464,7426.0,7481.0
7566,7528.0,7584.0
7667,7630.0,7684.0
7768,7730.0,7786.0
7870,7832.0,7887.0
7971,7933.0,7988.0
8072,8034.0,8089.0
8172,8135.0,8190.0
8273,8236.0,8290.0
8330,8312.0,8356.0
8451,8408.0,8517.0
8554,8708.0,8746.0
8667,8708.0,8746.0
8733,8708.0,8746.0
8816,8881.0,8936.0
9035,8983.0,9056.0
10100,10011.0,10134.0
10599,10569.0,10613.0
10758,10880.0,10911.0
11672,11732.0,11789.0
11770,11732.0,11789.0
11874,11837.0,11945.0
11971,11988.0,12060.0
12380,12419.0,12469.0
12793,12812.0,12849.0
13215,13295.0,13365.0
13305,13295.0,13365.0
13503,13529.0,13561.0
13906,13927.0,13970.0
14075,14056.0,14112.0
14175,14194.0,14230.0
14216,14194.0,14230.0
14483,14543.0,14589.0
14752,14707.0,14769.0
15224,15208.0,15251.0
15543,15632.0,15694.0
15975,16445.0,16500.0
16075,16445.0,16500.0
16177,16445.0,16500.0
16279,16445.0,16500.0
16380,16445.0,16500.0
16483,16445.0,16500.0
16541,16522.0,16563.0
16632,16599.0,16650.0
16741,16701.0,16761.0
16849,16810.0,16866.0
16952,16912.0,16966.0
17049,17013.0,17069.0
17149,17116.0,17174.0
17262,17220.0,17278.0
17363,17326.0,17381.0
17465,17428.0,17530.0
17567,18030.0,18125.0
17672,18030.0,18125.0
17776,18030.0,18125.0
17882,18030.0,18125.0
17988,18030.0,18125.0
18319,18286.0,18338.0
21094,21038.0,21109.0
21191,21154.0,21209.0
21293,21256.0,21311.0
21395,21357.0,21413.0
21497,21459.0,21515.0
21600,21624.0,21666.0
21817,21795.0,21829.0
21902,21863.0,21919.0
22002,21965.0,22019.0
22103,22065.0,22121.0
22205,22167.0,22222.0
22305,22268.0,22322.0
22406,22368.0,22423.0
22508,22470.0,22526.0
22607,22570.0,22624.0
22710,22672.0,22728.0
22812,22775.0,22830.0
22914,22876.0,22931.0
23015,22977.0,23032.0
23116,23079.0,23134.0
23214,23178.0,23232.0
23316,23278.0,23333.0
23418,23380.0,23436.0
23519,23482.0,23536.0
23620,23582.0,23638.0
23721,23684.0,23738.0
23821,23784.0,23838.0
23923,23884.0,23940.0
24023,23986.0,24072.0
24220,24272.0,24325.0
24332,24406.0,24442.0
24625,24588.0,24689.0
24727,25191.0,25291.0
24827,25191.0,25291.0
24928,25191.0,25291.0
25028,25191.0,25291.0
25128,25191.0,25291.0
25229,25191.0,25291.0
25326,25443.0,25510.0
25434,25443.0,25510.0
26539,26512.0,26547.0
27335,27388.0,27436.0
27844,27851.0,27894.0
27953,27920.0,27978.0
28147,28203.0,28261.0
28245,28203.0,28261.0
28343,28307.0,28361.0
28445,28407.0,28462.0
